-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
KARNATAKA,Kodagu,VIRAJPET,0,0,0,0,0
KARNATAKA,Kolar,BAGEPALLI,0,0,0,0,0
KARNATAKA,Kolar,BANGARAPET,0,0,0,0,0
KARNATAKA,Kolar,CHIKBALLAPUR,0,0,0,0,0
KARNATAKA,Kolar,CHINTAMANI,0,0,0,0,0
KARNATAKA,Kolar,GOWRIBIDANUR,0,0,0,0,0
KARNATAKA,Kolar,GUDIBANDA,0,0,0,0,0
KARNATAKA,Kolar,KOLAR,0,0,0,0,0
KARNATAKA,Kolar,MALUR,0,0,0,0,0
KARNATAKA,Kolar,MULBAGAL,0,0,1,0,1
KARNATAKA,Kolar,SIDLAGHATTA,0,0,0,0,0
KARNATAKA,Kolar,SRINIVASPUR,0,0,2,9,11
KARNATAKA,Koppal,GANGAVATHI,0,0,0,0,0
KARNATAKA,Koppal,KOPPAL,0,0,0,0,0
KARNATAKA,Koppal,KUSHTAGI,0,0,2,0,2
KARNATAKA,Koppal,YELBARGA,0,0,0,0,0
KARNATAKA,Mandya,KRISHNARAJPET,0,0,0,0,0
KARNATAKA,Mandya,MADDUR,0,0,0,0,0
KARNATAKA,Mandya,MALAVALLI,0,0,0,0,0
KARNATAKA,Mandya,MANDYA,0,0,0,0,0
KARNATAKA,Mandya,NAGAMANGALA,0,0,0,0,0
KARNATAKA,Mandya,PANDAVAPURA,0,0,0,0,0
KARNATAKA,Mandya,SRIRANGAPATTANA,0,0,0,0,0
KARNATAKA,Mysore,HEGGADADEVANKOTE,1,0,0,1,2
KARNATAKA,Mysore,HUNSUR,0,0,0,0,0
KARNATAKA,Mysore,KRISHNARAJANAGARA,0,0,0,0,0
KARNATAKA,Mysore,MYSORE,0,0,0,0,0
KARNATAKA,Mysore,NANJANGUD,0,0,0,0,0
KARNATAKA,Mysore,PERIYAPATNA,9,0,1,0,10
KARNATAKA,Mysore,T.NARASIPURA,0,0,0,0,0
KARNATAKA,Raichur,DEODURGA,64,5,1,0,70
KARNATAKA,Raichur,LINGASUGUR,0,0,0,0,0
KARNATAKA,Raichur,RAICHUR,0,2,0,0,2
KARNATAKA,Raichur,SINDHANUR,0,0,0,0,0
KARNATAKA,Shimoga,BHADRAVATHI,4,0,1,0,5
KARNATAKA,Shimoga,HOSANAGARA,39,37,14,2,92
KARNATAKA,Shimoga,SAGAR,70,25,21,1,117
KARNATAKA,Shimoga,SHIKARIPURA,0,0,0,0,0
KARNATAKA,Shimoga,SHIMOGA,1,0,0,0,1
KARNATAKA,Shimoga,SORAB,0,0,0,0,0
KARNATAKA,Shimoga,THIRTHAHALLI,22,19,3,0,44
KARNATAKA,Tumkur,CHIKNAYAKANHALLI,0,0,1,2,3
KARNATAKA,Tumkur,GUBBI,0,0,0,1,1
KARNATAKA,Tumkur,KORATAGERE,0,0,0,0,0
KARNATAKA,Tumkur,KUNIGAL,0,0,0,0,0
KARNATAKA,Tumkur,MADHUGIRI,0,0,0,0,0
KARNATAKA,Tumkur,PAVAGADA,0,0,0,0,0
KARNATAKA,Tumkur,SIRA,0,0,0,0,0
KARNATAKA,Tumkur,TIPTUR,0,0,0,0,0
KARNATAKA,Tumkur,TUMKUR,0,0,1,0,1
KARNATAKA,Tumkur,TURUVEKERE,0,0,0,1,1
KARNATAKA,Udupi,KARKAL,0,0,0,0,0
KARNATAKA,Udupi,KUNDAPURA,206,21,8,0,235
KARNATAKA,Udupi,UDUPI,0,0,0,0,0
KARNATAKA,Uttara Kannada,ANKOLA,0,0,0,0,0
KARNATAKA,Uttara Kannada,BHATKAL,0,0,0,0,0
KARNATAKA,Uttara Kannada,HALIYAL,6,8,4,0,18
KARNATAKA,Uttara Kannada,HONAVAR,0,0,0,0,0
KARNATAKA,Uttara Kannada,KARWAR,0,0,0,1,1
KARNATAKA,Uttara Kannada,KUMTA,0,0,1,1,2
KARNATAKA,Uttara Kannada,MUNDGOD,0,0,0,0,0
KARNATAKA,Uttara Kannada,SIDDAPUR,41,13,17,1,72
KARNATAKA,Uttara Kannada,SIRSI,0,0,0,0,0
KARNATAKA,Uttara Kannada,SUPA,13,1,5,0,19
KARNATAKA,Uttara Kannada,YELLAPUR,20,45,111,50,226
KERALA,ALAPPUZHA,ARYAD,11,0,0,0,11
KERALA,ALAPPUZHA,BHARANICAVU,5,1,1,0,7
KERALA,ALAPPUZHA,CHENGANNUR,0,0,1,4,5
KERALA,ALAPPUZHA,CHERTHALA,0,0,0,0,0
KERALA,ALAPPUZHA,HARIPAD,11,1,0,0,12
KERALA,ALAPPUZHA,KANJIKUZHY,11,1,0,0,12
KERALA,ALAPPUZHA,KAYAMKULAM,4,1,0,0,5
KERALA,ALAPPUZHA,MAVELIKARA,3,0,0,0,3
KERALA,ALAPPUZHA,MAVELIKKARA,0,0,0,0,0
KERALA,ALAPPUZHA,MUTHUKULAMD,36,7,2,2,47
KERALA,ALAPPUZHA,PATTANAKKAD,16,1,0,0,17
KERALA,ALAPPUZHA,THYCATTUSSERY,21,4,0,0,25
KERALA,ERANAKULAM,ANGALAMALY,0,0,0,2,2
KERALA,ERANAKULAM,EDAPPALY,2,0,0,0,2
KERALA,ERANAKULAM,KOTHAMANGALAM,5,6,16,2,29
KERALA,ERANAKULAM,KOTHAMANGALAM-999,8,0,0,0,8
KERALA,ERANAKULAM,MOOVATTUPUZHA,4,14,6,1,25
KERALA,ERANAKULAM,MULANTHURUTHY,0,0,0,0,0
KERALA,ERANAKULAM,MUVATTUPUZHA,0,0,0,0,0
KERALA,ERANAKULAM,PALLURUTHY,32,0,0,0,32
KERALA,ERANAKULAM,PAMPAKUDA,12,23,11,4,50
KERALA,ERANAKULAM,VADAVUKODE,65,28,8,1,102
KERALA,ERANAKULAM,VAZHAKULAM,0,2,7,0,9
KERALA,IDDUKKI,ADIMALI,0,0,0,0,0
KERALA,IDDUKKI,AZHUTHA,0,1,4,2,7
KERALA,IDDUKKI,DEVIKULAM,0,1,3,0,4
KERALA,IDDUKKI,ELAMDESAM,0,3,1,1,5
KERALA,IDDUKKI,IDUKKI,0,3,4,0,7
KERALA,IDDUKKI,KATTAPPANA,0,0,0,0,0
KERALA,IDDUKKI,NEDUMKANDAM,1,1,0,3,5
KERALA,IDDUKKI,THODUPUZHA,2,1,12,2,17
KERALA,IDDUKKI,THODUPUZHA MUNICIP,0,0,0,0,0
KERALA,KANNUR,EDAKKAD,0,0,2,31,33
KERALA,KANNUR,IRIKKUR,0,0,0,1,1
KERALA,KANNUR,IRITTY,0,13,18,5,36
KERALA,KANNUR,KANNUR,0,0,0,0,0
KERALA,KANNUR,KANNUR MUNI,0,0,0,0,0
KERALA,KANNUR,KOOTHUPARAMBA,0,0,0,0,0
KERALA,KANNUR,KUTHUPARAMBA,0,0,0,0,0
KERALA,KANNUR,MATTANNUR,10,5,1,0,16
KERALA,KANNUR,PAYYANNUR,3,0,2,3,8
KERALA,KANNUR,PAYYANNUR-999,0,0,0,0,0
KERALA,KANNUR,PERAVOOR,58,20,10,0,88
KERALA,KANNUR,THALASSERY,0,0,0,0,0
KERALA,KANNUR,THALASSERY-999,0,0,0,0,0
KERALA,KANNUR,THALIPARAMBA,2,0,0,0,2
KERALA,KANNUR,THALIPARAMBA-999,0,0,0,0,0
KERALA,KASARAGODE,KANHANGAD,3,0,0,0,3
KERALA,KASARAGODE,KANHANGAD MUNICIP,0,0,0,0,0
KERALA,KASARAGODE,KASARAGODE,0,0,8,0,8
KERALA,KASARAGODE,KASARAGODE MUNICIP,0,0,0,0,0
KERALA,KASARAGODE,MANJESWARAM,8,12,9,4,33
KERALA,KASARAGODE,NEELESWARAM,1,0,9,10,20
KERALA,KOLLAM,ANCHAL,0,0,0,0,0
KERALA,KOLLAM,CHADAYAMANGALAM,0,0,0,1,1
KERALA,KOLLAM,CHAVARA,1,0,0,0,1
KERALA,KOLLAM,CHITTUMALA,0,0,0,0,0
KERALA,KOLLAM,ITHIKKARA,0,0,0,0,0
KERALA,KOLLAM,KARUNAGAPPALLY,0,0,0,0,0
KERALA,KOLLAM,KOTTARAKKARA,0,0,1,0,1
KERALA,KOLLAM,MUKHATHALA,0,0,0,0,0
KERALA,KOLLAM,OCHIRA,2,0,0,0,2
KERALA,KOLLAM,PATHANAPURAM,0,0,0,0,0
KERALA,KOLLAM,PUNALUR,0,0,0,0,0
KERALA,KOLLAM,SASTHAMCOTTA,0,0,0,0,0
KERALA,KOLLAM,VETTIKKAVALA,2,0,0,0,2
KERALA,KOTTAYAM,ERATTUPETTAH,33,9,10,0,52
KERALA,KOTTAYAM,ETTUMANOOR,65,31,9,0,105
KERALA,KOTTAYAM,KADUTHURUTHY,90,0,0,0,90
KERALA,KOTTAYAM,KANJIRAPPALY,0,0,0,1,1
KERALA,KOTTAYAM,LALAM,2,1,4,0,7
KERALA,KOTTAYAM,MADAPPALLY,1,0,0,0,1
KERALA,KOTTAYAM,PALA,0,0,0,0,0
KERALA,KOTTAYAM,PALLAM,0,0,27,46,73
KERALA,KOTTAYAM,PAMPADY,0,0,7,0,7
KERALA,KOTTAYAM,UZHAVOOR,0,0,0,0,0
KERALA,KOTTAYAM,VAIKOM,1,0,9,51,61
KERALA,KOTTAYAM,VAIKOM-999,0,0,0,1,1
KERALA,KOTTAYAM,VAZHOOR,0,0,0,0,0
KERALA,KOZHIKODE,BALUSSERY,1,0,0,0,1
KERALA,KOZHIKODE,CHELANNUR,0,1,0,0,1
KERALA,KOZHIKODE,KODUVALLY,0,4,2,1,7
KERALA,KOZHIKODE,KOZHIKKODE,1,1,2,4,8
KERALA,KOZHIKODE,KUNNAMANGALAM,78,17,4,10,109
KERALA,KOZHIKODE,KUNNUMEL,0,0,6,2,8
KERALA,KOZHIKODE,MELADI,0,0,0,1,1
KERALA,KOZHIKODE,PANTHALAYANI,0,0,0,2,2
KERALA,KOZHIKODE,PERAMBRA,0,0,0,0,0
KERALA,KOZHIKODE,THODANNUR,0,0,0,0,0
KERALA,KOZHIKODE,THUNERI,4,2,0,0,6
KERALA,KOZHIKODE,VADAKARA,0,0,0,0,0
KERALA,KOZHIKODE,VADAKARA-999,0,0,0,3,3
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,0,0,0,7,7
KERALA,MALAPPURAM,AREACODE,10,1,2,0,13
KERALA,MALAPPURAM,KONDOTTY,0,0,1,8,9
KERALA,MALAPPURAM,KUTTIPPURAM,0,0,0,0,0
KERALA,MALAPPURAM,MALAPPURAM,1,1,6,3,11
KERALA,MALAPPURAM,MALAPURAM MUNI,0,1,6,2,9
KERALA,MALAPPURAM,MANJERI MUNI,0,0,3,3,6
KERALA,MALAPPURAM,MANKADA,7,0,8,9,24
KERALA,MALAPPURAM,NILAMBOOR,46,6,9,2,63
KERALA,MALAPPURAM,PERINTHALMANNA,5,15,16,2,38
KERALA,MALAPPURAM,PERINTHALMANNA MUNI,0,0,0,0,0
KERALA,MALAPPURAM,PONNANI,0,0,0,0,0
KERALA,MALAPPURAM,PONNANI MUNI,11,2,0,1,14
KERALA,MALAPPURAM,THANUR,9,5,2,1,17
KERALA,MALAPPURAM,THIRUR,1,6,2,0,9
KERALA,MALAPPURAM,THIRURANGADI,0,0,0,0,0
KERALA,MALAPPURAM,VENGARA,2,26,19,14,61
KERALA,MALAPPURAM,WANDOOR,3,0,0,0,3
KERALA,PALAKKAD,ALATHUR,33,79,66,2,180
KERALA,PALAKKAD,ATTAPPADY,0,0,1,1,2
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,18,56,1,0,75
KERALA,PALAKKAD,CHITUR,81,144,117,2,344
KERALA,PALAKKAD,KOLLENGODE,48,91,60,0,199
KERALA,PALAKKAD,KUZHALMANNAM,14,0,10,0,24
KERALA,PALAKKAD,MALAMPUZHA,23,23,3,1,50
KERALA,PALAKKAD,MANNARKKAD,35,32,12,2,81
KERALA,PALAKKAD,NENMARA,67,133,56,1,257
KERALA,PALAKKAD,OTTAPPALAM,0,0,0,0,0
KERALA,PALAKKAD,OTTAPPALAM MUNI,7,6,2,0,15
KERALA,PALAKKAD,PALAKKAD,95,52,12,0,159
KERALA,PALAKKAD,PALAKKAD MUNI,2,2,2,0,6
KERALA,PALAKKAD,PATTAMBI,66,10,1,0,77
KERALA,PALAKKAD,SHORANNUR MUNI,0,0,0,0,0
KERALA,PALAKKAD,SREEKRISHNAPURAM,88,22,0,0,110
KERALA,PALAKKAD,THRITHALA,256,28,6,1,291
KERALA,PATHANAMTHITTA,ADOOR MUNI,0,0,0,0,0
KERALA,PATHANAMTHITTA,ELANTHUR,0,0,0,0,0
KERALA,PATHANAMTHITTA,KOIPURAM,0,1,2,0,3
KERALA,PATHANAMTHITTA,KONNI,0,0,0,1,1
KERALA,PATHANAMTHITTA,KULANADA,0,1,1,2,4
KERALA,PATHANAMTHITTA,MALLAPPALLY,7,5,0,0,12
KERALA,PATHANAMTHITTA,PANDALAM,0,0,0,0,0
KERALA,PATHANAMTHITTA,PARAKKODE,0,0,0,0,0
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,0,0,0,0,0
KERALA,PATHANAMTHITTA,RANNI,0,0,0,0,0
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,0,0,0,2,2
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,ATTINGAL MUNI,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,0,0,1,0,1
KERALA,THIRUVANANTHAPURAM,KAZHAKUTTOM,0,0,3,1,4
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,0,0,15,44,59
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD MUNI,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,NEMOM,3,0,0,0,3
KERALA,THIRUVANANTHAPURAM,NEYYATTINKARA MUNI,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,PARASSALA,0,5,0,0,5
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,TVPM CORPORATION,49,9,0,0,58
KERALA,THIRUVANANTHAPURAM,TVPM RURAL,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,27,4,10,0,41
KERALA,THIRUVANANTHAPURAM,VARKALA,3,1,0,11,15
KERALA,THIRUVANANTHAPURAM,VARKALA MUNI,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,VELLANADU,1,0,0,0,1
KERALA,THRISSUR,ANTHIKKAD,6,0,0,0,6
KERALA,THRISSUR,CHALAKKUDY,42,2,0,0,44
KERALA,THRISSUR,CHALAKUDY MUNI,0,0,0,0,0
KERALA,THRISSUR,CHAVAKKAD,0,6,1,4,11
KERALA,THRISSUR,CHERPU,0,0,4,5,9
KERALA,THRISSUR,CHOWANNUR,8,0,0,3,11
KERALA,THRISSUR,IRINJALAKKUDA,2,0,0,1,3
KERALA,THRISSUR,IRINJALAKUDA MUNI,0,0,0,0,0
KERALA,THRISSUR,KODAKARA,26,35,1,0,62
KERALA,THRISSUR,KUNNAMKULAM MUNI,17,0,0,4,21
KERALA,THRISSUR,MATHILAKOM,30,19,2,0,51
KERALA,THRISSUR,MULLASSERY,0,0,0,6,6
KERALA,THRISSUR,OLLUKKARA,51,4,1,0,56
KERALA,THRISSUR,PAZHAYANNUR,35,7,3,1,46
KERALA,THRISSUR,PUZHAKKAL,33,1,1,6,41
KERALA,THRISSUR,THALIKULAM,7,0,0,0,7
KERALA,THRISSUR,THRISSUR CORPORATION,0,0,14,10,24
KERALA,THRISSUR,VADAKKANCHERRY,5,41,4,0,50
KERALA,THRISSUR,VELLANGALLUR,6,0,3,21,30
KERALA,WAYANAD,KALPETTA,6,9,12,20,47
KERALA,WAYANAD,KALPETTA MUNI,0,1,2,0,3
KERALA,WAYANAD,MANANTHAVADI,14,4,31,0,49
KERALA,WAYANAD,SULTHANBATHERI,2,9,4,1,16
MADHYA PRADESH,BALAGHAT,BAIHAR,219,84,119,5,427
MADHYA PRADESH,BALAGHAT,BALAGHAT,400,97,100,11,608
MADHYA PRADESH,BALAGHAT,BIRSA,1,3,8,3,15
MADHYA PRADESH,BALAGHAT,KATANGI,774,718,739,16,2247
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,11,20,44,4,79
MADHYA PRADESH,BALAGHAT,KIRNAPUR,3,1,7,5,16
MADHYA PRADESH,BALAGHAT,LALBURRA,25,35,31,1,92
MADHYA PRADESH,BALAGHAT,LANJI,910,363,237,33,1543
MADHYA PRADESH,BALAGHAT,PARASWADA,10,15,50,11,86
MADHYA PRADESH,BALAGHAT,WARASEONI,16,20,48,10,94
MADHYA PRADESH,BARWANI,NIWALI,0,5,8,6,19
MADHYA PRADESH,BARWANI,PANSEMAL,1,14,21,1,37
MADHYA PRADESH,BARWANI,PATI,31,61,136,32,260
MADHYA PRADESH,BARWANI,RAJPUR,114,203,474,74,865
MADHYA PRADESH,BARWANI,SENDHWA,19,42,176,41,278
MADHYA PRADESH,BARWANI,THIKRI,2,0,1,1,4
MADHYA PRADESH,BETUL,AMLA,70,44,35,7,156
MADHYA PRADESH,BETUL,ATHNER,244,194,229,31,698
MADHYA PRADESH,BETUL,BETUL,115,134,157,13,419
MADHYA PRADESH,BETUL,BHAINSDEHI,105,111,238,18,472
MADHYA PRADESH,BETUL,BHIMPURA,51,47,60,7,165
MADHYA PRADESH,BETUL,CHICHOLI,92,5,7,1,105
MADHYA PRADESH,BETUL,GHODA DONGRI,339,214,415,24,992
MADHYA PRADESH,BETUL,MULTAI,182,311,558,50,1101
MADHYA PRADESH,BETUL,PRABHAT PATTAN,97,99,157,7,360
MADHYA PRADESH,BETUL,SHAHPUR,0,0,2,0,2
MADHYA PRADESH,BHIND,GOHAD,0,0,0,0,0
MADHYA PRADESH,BHIND,LAHAR,0,0,0,0,0
MADHYA PRADESH,BHOPAL,BERASIA,81,83,259,48,471
MADHYA PRADESH,BHOPAL,FUNDA,42,39,65,8,154
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,51,117,159,34,361
MADHYA PRADESH,CHHATARPUR,BIJAWAR,237,228,130,7,602
MADHYA PRADESH,CHHATARPUR,BUXWAHA,0,0,0,1,1
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,2,1,2,0,5
MADHYA PRADESH,CHHATARPUR,GAURIHAR,0,0,0,0,0
MADHYA PRADESH,CHHATARPUR,LAUNDI,3,6,41,2,52
MADHYA PRADESH,CHHATARPUR,NOWGONG,1,1,1,3,6
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,178,522,745,312,1757
MADHYA PRADESH,CHHINDWARA,BICHHUA,33,28,45,0,106
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,36,57,55,2,150
MADHYA PRADESH,CHHINDWARA,MOHKHED,0,4,9,2,15
MADHYA PRADESH,CHHINDWARA,PARASIA,27,52,81,9,169
MADHYA PRADESH,CHHINDWARA,TAMIA,122,210,354,20,706
MADHYA PRADESH,DAMOH,BATIYAGHAR,119,50,10,0,179
MADHYA PRADESH,DAMOH,DAMOH,297,197,162,7,663
MADHYA PRADESH,DAMOH,HATTA,93,126,235,36,490
MADHYA PRADESH,DAMOH,JABERA,119,71,63,33,286
MADHYA PRADESH,DAMOH,PATERA,124,88,156,17,385
MADHYA PRADESH,DAMOH,TENDUKHEDA,84,14,55,1,154
MADHYA PRADESH,DATIA,DATIA,0,0,0,0,0
MADHYA PRADESH,DEWAS,BAGLEE,22,34,47,4,107
MADHYA PRADESH,DEWAS,DEWAS,21,27,54,5,107
MADHYA PRADESH,DEWAS,KANNOD,9,18,21,10,58
MADHYA PRADESH,DEWAS,KHATEGAON,15,97,183,33,328
MADHYA PRADESH,DEWAS,SONKUCH,3,0,2,1,6
MADHYA PRADESH,DEWAS,TONKHURD,0,0,0,0,0
MADHYA PRADESH,DHAR,BADNAWER,3,3,2,0,8
MADHYA PRADESH,DHAR,BAGH,9,30,54,3,96
MADHYA PRADESH,DHAR,DAHI,2,0,0,0,2
MADHYA PRADESH,DHAR,DHAR,0,3,0,0,3
MADHYA PRADESH,DHAR,DHARAMPURI,0,4,8,5,17
MADHYA PRADESH,DHAR,GANDHWANI,10,17,29,0,56
MADHYA PRADESH,DHAR,KUKSHI,0,8,11,0,19
MADHYA PRADESH,DHAR,MANAWAR,0,1,17,0,18
MADHYA PRADESH,DHAR,NALACHHA,0,0,1,0,1
MADHYA PRADESH,DHAR,NISARPUR,1,0,0,0,1
MADHYA PRADESH,DHAR,SARDARPUR,25,29,65,11,130
MADHYA PRADESH,DHAR,TIRLA,0,0,0,0,0
MADHYA PRADESH,DHAR,UMARBAN,116,33,0,0,149
MADHYA PRADESH,GUNA,ASHOKNAGAR,142,161,280,24,607
MADHYA PRADESH,GUNA,BAMORI,88,159,337,11,595
MADHYA PRADESH,GUNA,CHANCHODA,145,105,299,36,585
MADHYA PRADESH,GUNA,CHANDERI,1,0,0,0,1
MADHYA PRADESH,GUNA,EHSAGADH,43,142,285,37,507
MADHYA PRADESH,GUNA,GUNA,90,117,165,3,375
MADHYA PRADESH,GUNA,MUNGAWALI,39,42,80,7,168
MADHYA PRADESH,GUNA,RAGHOGARH,42,105,200,62,409
MADHYA PRADESH,GWALIOR,BHITARWAR,11,5,17,0,33
MADHYA PRADESH,GWALIOR,DABRA,1,14,6,5,26
MADHYA PRADESH,GWALIOR,GHATIGAWAN,0,0,0,0,0
MADHYA PRADESH,GWALIOR,MORAR,31,10,19,0,60
MADHYA PRADESH,HARDA,KHIRKIYA,1,5,23,1,30
MADHYA PRADESH,HARDA,TIMARNI,17,59,46,0,122
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,11,1,0,0,12
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,12,14,13,8,47
MADHYA PRADESH,HOSHANGABAD,KESLA,70,110,220,7,407
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,16,19,29,4,68
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,1,1,2,0,4
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,29,49,88,4,170
MADHYA PRADESH,INDORE,DEPAL PUR,103,38,62,3,206
MADHYA PRADESH,INDORE,MHOW,68,52,37,0,157
MADHYA PRADESH,INDORE,SANWER,0,8,14,0,22
MADHYA PRADESH,JABALPUR,BARGI,11,23,30,4,68
MADHYA PRADESH,JABALPUR,KUNDAM,0,0,2,1,3
MADHYA PRADESH,JABALPUR,MAJHOLI,77,27,19,0,123
MADHYA PRADESH,JABALPUR,PANAGAR,0,0,1,0,1
MADHYA PRADESH,JABALPUR,PATAN,0,0,0,1,1
MADHYA PRADESH,JABALPUR,SIHORA,170,87,48,1,306
MADHYA PRADESH,JHABUA,ALIRAJPUR,0,0,0,0,0
MADHYA PRADESH,JHABUA,BHABHARA,1,1,3,0,5
MADHYA PRADESH,JHABUA,JHABUA,3,4,0,0,7
MADHYA PRADESH,JHABUA,JOBAT,0,6,23,0,29
MADHYA PRADESH,JHABUA,KATTHIWADA,26,15,17,0,58
MADHYA PRADESH,JHABUA,MEGHNAGAR,0,0,0,0,0
MADHYA PRADESH,JHABUA,PETLAWAD,214,228,340,27,809
MADHYA PRADESH,JHABUA,RAMA,4,18,32,4,58
MADHYA PRADESH,JHABUA,SONDWA,9,24,54,3,90
MADHYA PRADESH,JHABUA,THANDLA,2,21,29,0,52
MADHYA PRADESH,JHABUA,UDAIGARH,0,3,1,2,6
MADHYA PRADESH,KATNI,BADWARA,98,80,75,9,262
MADHYA PRADESH,KATNI,BAHORIBAND,81,41,72,5,199
MADHYA PRADESH,KATNI,DHIMAR KHERA,263,165,213,7,648
MADHYA PRADESH,KATNI,KATNI,57,15,28,3,103
MADHYA PRADESH,KATNI,RITHI,19,21,20,2,62
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,6,40,13,0,59
MADHYA PRADESH,KHANDWA,BURHANPUR,13,18,14,0,45
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,0,0,4,0,4
MADHYA PRADESH,KHANDWA,HARSOOD,1,13,41,1,56
MADHYA PRADESH,KHANDWA,KHALWA,0,0,3,0,3
MADHYA PRADESH,KHANDWA,KHANDWA,1,10,25,3,39
MADHYA PRADESH,KHANDWA,PANDHANA,10,73,89,0,172
MADHYA PRADESH,KHANDWA,PUNASA,0,0,0,0,0
MADHYA PRADESH,KHARGONE,BARWAHA,132,143,211,7,493
MADHYA PRADESH,KHARGONE,BHAGWANPURA,52,79,92,15,238
MADHYA PRADESH,KHARGONE,BHIKANGAON,9,19,28,1,57
MADHYA PRADESH,KHARGONE,GOGAWA,8,11,38,0,57
MADHYA PRADESH,KHARGONE,KHARGONE,8,13,17,9,47
MADHYA PRADESH,KHARGONE,MAHESHWAR,0,13,29,6,48
MADHYA PRADESH,KHARGONE,SEGOAN,18,14,10,1,43
MADHYA PRADESH,KHARGONE,ZIRNYA,0,4,11,5,20
MADHYA PRADESH,MANDLA,BICHHIA,2,6,6,0,14
MADHYA PRADESH,MANDLA,BIJADANDI,0,0,0,0,0
MADHYA PRADESH,MANDLA,GHUGHRI,3,2,0,0,5
MADHYA PRADESH,MANDLA,MANDLA,38,2,3,0,43
MADHYA PRADESH,MANDLA,MOHGAON,14,0,5,1,20
MADHYA PRADESH,MANDLA,NAINPUR,0,0,10,1,11
MADHYA PRADESH,MANDLA,NARAYANGANJ,0,0,0,0,0
MADHYA PRADESH,MANDLA,NIVAS,3,2,7,0,12
MADHYA PRADESH,MANDSAUR,GAROTH,1,0,4,0,5
MADHYA PRADESH,MANDSAUR,MALHARGAR,18,12,13,1,44
MADHYA PRADESH,MANDSAUR,MANDSAUR,1,0,4,0,5
MADHYA PRADESH,MANDSAUR,SITAMAU,4,2,14,2,22
MADHYA PRADESH,MORENA,MORENA,0,35,63,28,126
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,72,101,148,10,331
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,91,65,74,14,244
MADHYA PRADESH,NARSINGHPUR,KARELI,33,71,50,1,155
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,7,12,46,0,65
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,3,3,10,0,16
MADHYA PRADESH,NEEMUCH,JAWAD,7,7,3,2,19
MADHYA PRADESH,NEEMUCH,MANASA,0,0,0,0,0
MADHYA PRADESH,NEEMUCH,NEEMUCH,0,0,0,0,0
MADHYA PRADESH,PANNA,AJAYGARH,0,2,8,1,11
MADHYA PRADESH,PANNA,GUNOUR,14,32,40,0,86
MADHYA PRADESH,PANNA,PANNA,16,41,32,1,90
MADHYA PRADESH,PANNA,PAWAI,57,84,153,6,300
MADHYA PRADESH,PANNA,SHAHNAGAR,155,212,314,15,696
MADHYA PRADESH,RAISEN,ABDULLA GANJ,0,0,0,0,0
MADHYA PRADESH,RAISEN,SANCHI,0,0,0,0,0
MADHYA PRADESH,RAISEN,UDAYPURA,0,0,0,0,0
MADHYA PRADESH,RAJGARH,BIAORA,34,63,267,41,405
MADHYA PRADESH,RAJGARH,NARSINGARH,32,51,215,33,331
MADHYA PRADESH,RAJGARH,RAJGARH,15,24,55,7,101
