-----
{
 "description": "The table refers to block wise distribution of surface flow schemes according to social status. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.4.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes according to social status for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.4.csv"
}
-----
State,District,Block,Scheduled caste,Scheduled tribe,Other social status of farmers,Total
MADHYA PRADESH,SURGUJA,ODAGI,2,94,74,170
MADHYA PRADESH,SURGUJA,PRATAPPUR,0,21,4,25
MADHYA PRADESH,SURGUJA,PREMNAGAR,10,274,67,351
MADHYA PRADESH,SURGUJA,RAJPUR,1,169,14,184
MADHYA PRADESH,SURGUJA,RAMANUJNAGAR,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,RAMCHANDRAPUR,0,0,0,0
MADHYA PRADESH,SURGUJA,SHANKARGARH,0,0,0,0
MADHYA PRADESH,SURGUJA,SITAPUR,15,36,0,51
MADHYA PRADESH,SURGUJA,SONHAT,3,70,11,84
MADHYA PRADESH,SURGUJA,SURAJPUR,53,75,29,157
MADHYA PRADESH,SURGUJA,UDAYPUR,0,0,54,54
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,NA,NA,NA,NA
MADHYA PRADESH,TIKAMGARH,JATARA,0,0,15,15
MADHYA PRADESH,TIKAMGARH,NIWARI,5,0,64,69
MADHYA PRADESH,TIKAMGARH,PALERA,14,19,316,349
MADHYA PRADESH,TIKAMGARH,PRITHWIPUR,4,0,143,147
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,4,1,62,67
MADHYA PRADESH,UJJAIN,BADNAGAR,0,0,17,17
MADHYA PRADESH,UJJAIN,GHATIYA,NA,NA,NA,NA
MADHYA PRADESH,UJJAIN,KHACHRAUD,0,0,111,111
MADHYA PRADESH,UJJAIN,MAHIDPUR,NA,NA,NA,NA
MADHYA PRADESH,UJJAIN,TARANA,0,0,42,42
MADHYA PRADESH,UJJAIN,UJJAIN,0,0,313,313
MADHYA PRADESH,VIDISHA,BASODA,1,0,0,1
MADHYA PRADESH,VIDISHA,GYARASPUR,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,KURWAI,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,LATERI,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,NATERAN,1,0,7,8
MADHYA PRADESH,VIDISHA,SIRONJ,0,0,0,0
MADHYA PRADESH,VIDISHA,VIDISHA,NA,NA,NA,NA
MAHARASHTRA,,,NA,NA,NA,NA
MANIPUR,BISHNUPUR,BISHNUPUR,0,0,0,0
MANIPUR,BISHNUPUR,MOIRANG,0,0,0,0
MANIPUR,CHANDEL,CHAKPIKARONG,0,0,0,0
MANIPUR,CHANDEL,CHANDEL,0,0,0,0
MANIPUR,CHURACHANDPUR,CHURACHANDPUR,0,0,0,0
MANIPUR,CHURACHANDPUR,HENGLEP,0,0,0,0
MANIPUR,CHURACHANDPUR,SINGHAT,0,0,0,0
MANIPUR,CHURACHANDPUR,THANGLON,0,0,0,0
MANIPUR,IMPHAL,HAORANGSABAL(I-W),0,0,0,0
MANIPUR,IMPHAL,IRILBUNG(IMPHAL-E),0,0,0,0
MANIPUR,IMPHAL,SWOMBUNG(IMPHAL-E),0,0,0,0
MANIPUR,IMPHAL,WAQNGOI(I-W),NA,NA,NA,NA
MANIPUR,SENAPATI,KANGPOKPI,0,0,0,0
MANIPUR,SENAPATI,PAOMATA,0,0,0,0
MANIPUR,SENAPATI,PURUL,NA,NA,NA,NA
MANIPUR,SENAPATI,SAIKHUL,0,0,0,0
MANIPUR,SENAPATI,TADUBI,0,0,0,0
MANIPUR,TAMENGLONG,NUNGBA,0,0,0,0
MANIPUR,TAMENGLONG,TAMEI,0,0,0,0
MANIPUR,TAMENGLONG,TAMENGLONG,0,0,0,0
MANIPUR,THOUBAL,KAKCHING,0,0,0,0
MANIPUR,THOUBAL,THOUBAL,0,0,0,0
MANIPUR,UKHRUL,CHINGAI,0,0,0,0
MANIPUR,UKHRUL,KAMJONG,0,0,0,0
MANIPUR,UKHRUL,PHUNGYAR,0,0,0,0
MANIPUR,UKHRUL,UKHRUL,0,0,0,0
MEGHALAYA,EAST GARO HILLS,DAMBO RONGJENG,0,157,0,157
MEGHALAYA,EAST GARO HILLS,RESU-BELPARA,3,401,1,405
MEGHALAYA,EAST GARO HILLS,SAMANDA.,0,35,0,35
MEGHALAYA,EAST GARO HILLS,SONGSAK,0,89,0,89
MEGHALAYA,EAST KHASI HILLS,MAWKYNREW,1,587,0,588
MEGHALAYA,EAST KHASI HILLS,MAWPHLANG,7,486,6,499
MEGHALAYA,EAST KHASI HILLS,MAWRYNGKNENG,0,530,0,530
MEGHALAYA,EAST KHASI HILLS,MAWSYNRAM,0,28,0,28
MEGHALAYA,EAST KHASI HILLS,MYLLIEM,1,529,1,531
MEGHALAYA,EAST KHASI HILLS,PYNURSLA,1,668,4,673
MEGHALAYA,EAST KHASI HILLS,SHELLA BHOLAGANGH,0,158,0,158
MEGHALAYA,JAINTIA HILLS,AMLAREM,7,535,6,548
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,16,517,2,535
MEGHALAYA,JAINTIA HILLS,LASKEIN,1,514,0,515
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,8,1010,0,1018
MEGHALAYA,RI BHOI DISTRICT,UMLING  C&D BLOCK,1,2034,2,2037
MEGHALAYA,RI BHOI DISTRICT,UMSNING C&D BLOCK,54,2138,17,2209
MEGHALAYA,SOUTH GARO HILLS,BAGHMARA,1,32,0,33
MEGHALAYA,SOUTH GARO HILLS,CHOKPOT,0,7,0,7
MEGHALAYA,SOUTH GARO HILLS,RONGRA,0,4,0,4
MEGHALAYA,WEST GARO HILLS,BETASING,4,76,0,80
MEGHALAYA,WEST GARO HILLS,DADENGGIRI,0,0,0,0
MEGHALAYA,WEST GARO HILLS,DALUS,4,186,1,191
MEGHALAYA,WEST GARO HILLS,RONGRAM,0,44,0,44
MEGHALAYA,WEST GARO HILLS,SELSELLA,0,61,3,64
MEGHALAYA,WEST GARO HILLS,TIKKIRKILLA,0,46,0,46
MEGHALAYA,WEST GARO HILLS,ZIKZAK,1,15,3,19
MEGHALAYA,WEST KHASI HILLS,MAIRANG,1,606,1,608
MEGHALAYA,WEST KHASI HILLS,MAWKYRWAT,2,171,1,174
MEGHALAYA,WEST KHASI HILLS,MAWSHYNRUT,5,644,0,649
MEGHALAYA,WEST KHASI HILLS,NONGSTOIN,14,979,13,1006
MEGHALAYA,WEST KHASI HILLS,RANIKOR,5,119,0,124
MIZORAM,AIZAWL,AIBAWK,0,116,0,116
MIZORAM,AIZAWL,DARLAWN,0,71,0,71
MIZORAM,AIZAWL,KHAWZAWL,0,1276,0,1276
MIZORAM,AIZAWL,LUNGDAR 'E',9,932,0,941
MIZORAM,AIZAWL,NGOPA,0,360,1,361
MIZORAM,AIZAWL,PHAILENG 'W',0,67,0,67
MIZORAM,AIZAWL,REIEK,0,60,0,60
MIZORAM,AIZAWL,SERCHHIP,0,554,0,554
MIZORAM,AIZAWL,THINGDAWL,1,219,0,220
MIZORAM,AIZAWL,THINGSULTHLIAH,0,172,0,172
MIZORAM,AIZAWL,TLANGNUAM,0,69,0,69
MIZORAM,AIZAWL,ZAWLNUAM,0,40,0,40
MIZORAM,CHHIMTUIPUI,CHAWNGTE,0,9,0,9
MIZORAM,CHHIMTUIPUI,LAWNGTLAI,0,32,0,32
MIZORAM,CHHIMTUIPUI,SANGAU,0,28,0,28
MIZORAM,CHHIMTUIPUI,TUIPANG,0,125,0,125
MIZORAM,LUNGLEI,BUNGHMUN,0,42,0,42
MIZORAM,LUNGLEI,HNAHTHIAL,1,152,0,153
MIZORAM,LUNGLEI,LUNGLEI,0,194,0,194
MIZORAM,LUNGLEI,LUNGSEN,0,244,0,244
MIZORAM,LUNGLEI,VILL1,NA,NA,NA,NA
NAGALAND,KOHIMA,JALUKIE,3,978,1,982
NAGALAND,KOHIMA,KOHIMA,0,805,1,806
NAGALAND,KOHIMA,KUHUBOTO,0,354,0,354
NAGALAND,KOHIMA,MEDZIPHEMA,0,312,0,312
NAGALAND,KOHIMA,TSEMINYU,0,304,0,304
NAGALAND,MOKOKCHUNG,CHANGTONGYA,3,851,0,854
NAGALAND,MOKOKCHUNG,MANGOLEMBA,0,400,0,400
NAGALAND,MOKOKCHUNG,ONGPANGKONG,2,558,0,560
NAGALAND,MON,CHEN,0,154,0,154
NAGALAND,MON,MON,0,418,0,418
NAGALAND,MON,TOBU,1,114,0,115
NAGALAND,MON,WAKCHING,0,98,0,98
NAGALAND,PHEK,KIKRUMA,14,2634,1,2649
NAGALAND,PHEK,MELURI,0,372,1,373
NAGALAND,PHEK,PHEK,2,1022,2,1026
NAGALAND,TUENSANG,KIPHIRE,0,413,0,413
NAGALAND,TUENSANG,LONGKHIM,0,482,2,484
NAGALAND,TUENSANG,LONGLENG,0,196,0,196
NAGALAND,TUENSANG,NOKLAK,0,420,0,420
NAGALAND,TUENSANG,SANGSANGYU,0,364,0,364
NAGALAND,TUENSANG,SHAMATOR,0,330,0,330
NAGALAND,TUENSANG,SITIMI,0,230,1,231
NAGALAND,WOKHA,BAGHTY,1,899,0,900
NAGALAND,WOKHA,WOKHA,0,360,0,360
NAGALAND,ZUNHEBOTO,AKULUTO,2,468,0,470
NAGALAND,ZUNHEBOTO,GHATASHI,0,89,0,89
NAGALAND,ZUNHEBOTO,TOKIYE,0,132,0,132
NAGALAND,ZUNHEBOTO,ZUNHEBOTO,0,263,0,263
ORISSA,ANGUL,ANUGUL,3,0,2,5
ORISSA,ANGUL,ATHAMALLICK,6,0,1,7
ORISSA,ANGUL,BANANPULA,0,0,0,0
ORISSA,ANGUL,CHHENDIAPADA,1,0,4,5
ORISSA,ANGUL,KANIHA,1,0,0,1
ORISSA,ANGUL,KISONAGAR,0,0,2,2
ORISSA,ANGUL,PALALAHARA,0,3,8,11
ORISSA,ANGUL,TALCHER,0,0,0,0
ORISSA,BALASORE,BAHANAGA,0,0,0,0
ORISSA,BALASORE,BALASORE,2,0,1,3
ORISSA,BALASORE,BALIPAL,NA,NA,NA,NA
ORISSA,BALASORE,BASTA,0,0,2,2
ORISSA,BALASORE,BHOGARAI,NA,NA,NA,NA
ORISSA,BALASORE,JALESWAR,0,0,0,0
ORISSA,BALASORE,JILGIRI,0,0,0,0
ORISSA,BALASORE,KHAIRA,0,1,0,1
ORISSA,BALASORE,OUPADA,0,0,0,0
ORISSA,BALASORE,REMUNA,0,0,0,0
ORISSA,BALASORE,SIMULIA,NA,NA,NA,NA
ORISSA,BALASORE,SORO,0,0,0,0
ORISSA,BARAGARH,AMBABHANA,1,0,11,12
ORISSA,BARAGARH,ATABIRA,2,0,3,5
ORISSA,BARAGARH,BARAGARH,0,0,3,3
ORISSA,BARAGARH,BARAPALI,2,2,25,29
ORISSA,BARAGARH,BHATALI,1,13,70,84
ORISSA,BARAGARH,BHENDENI,0,0,1,1
ORISSA,BARAGARH,BIJEPUR,2,0,3,5
ORISSA,BARAGARH,GAISILAT,17,52,300,369
ORISSA,BARAGARH,JHARABANDHA,3,29,89,121
ORISSA,BARAGARH,PADMAPUR,6,37,180,223
ORISSA,BARAGARH,PAIKMAL,3,16,73,92
ORISSA,BARAGARH,SOHELA,0,0,7,7
ORISSA,BHADRAK,BASUDEVPUR,0,0,2,2
ORISSA,BHADRAK,BHADRAK,0,0,0,0
ORISSA,BHADRAK,BHANDARIPOKHARI,NA,NA,NA,NA
ORISSA,BHADRAK,BONTH,0,0,0,0
ORISSA,BHADRAK,CHANDABALI,2,0,1,3
ORISSA,BHADRAK,DHAMANAGAR,2,0,35,37
ORISSA,BHADRAK,TIHIDI,0,0,0,0
ORISSA,BOLANGIR,AGALPUR,0,0,2,2
ORISSA,BOLANGIR,BALANGIR,0,2,2,4
ORISSA,BOLANGIR,BELPARA,2,20,15,37
ORISSA,BOLANGIR,BONGOMUNDA,7,1,1,9
ORISSA,BOLANGIR,DEOGAN,8,9,23,40
ORISSA,BOLANGIR,KHAPRA KHOL,8,19,45,72
ORISSA,BOLANGIR,LOUSINGHA,0,9,21,30
ORISSA,BOLANGIR,MURIBAHAL,0,1,1,2
ORISSA,BOLANGIR,PATANAGARH,17,57,174,248
ORISSA,BOLANGIR,PUINTALA,0,0,6,6
ORISSA,BOLANGIR,SAINTALA,0,1,7,8
ORISSA,BOLANGIR,TENTULIKHUNTI,0,9,2,11
ORISSA,BOLANGIR,TITILAGARH,0,1,2,3
ORISSA,BOLANGIR,TUREKELA,0,0,2,2
ORISSA,BOUDH,BOUDH,0,0,1,1
ORISSA,BOUDH,GHARABHANGA,0,1,3,4
ORISSA,BOUDH,KANTAMAL,5,17,93,115
ORISSA,CUTTACK,ATHGARH,0,0,4,4
ORISSA,CUTTACK,BANKI,0,0,8,8
ORISSA,CUTTACK,BARANGA,2,0,36,38
ORISSA,CUTTACK,BARMBA,0,0,1,1
ORISSA,CUTTACK,CUTTACK(SADAR),17,0,121,138
ORISSA,CUTTACK,DOMAPARA,0,0,1,1
ORISSA,CUTTACK,KANTAPARA,2,0,30,32
ORISSA,CUTTACK,MAHANGA,4,0,1,5
ORISSA,CUTTACK,NARASINGHPUR,0,0,0,0
ORISSA,CUTTACK,NIALI,100,7,642,749
ORISSA,CUTTACK,NISCHINTAKOILI,NA,NA,NA,NA
ORISSA,CUTTACK,SALIPUR,NA,NA,NA,NA
ORISSA,CUTTACK,TANGI-CHOUDWAR,3,5,26,34
ORISSA,CUTTACK,TIGIRIA,0,0,5,5
ORISSA,DEOGARH,REAMAL,0,1,4,5
ORISSA,DEOGARH,SARKOTE,1,2,32,35
ORISSA,DEOGARH,TILEIBANI,0,0,2,2
ORISSA,DHENKANAL,BHUBAN,0,0,0,0
ORISSA,DHENKANAL,DHENKANAL,2,2,30,34
ORISSA,DHENKANAL,GANDIA,0,2,16,18
ORISSA,DHENKANAL,HINDOL,0,0,12,12
ORISSA,DHENKANAL,KAMAKHYANAGAR,0,2,17,19
ORISSA,DHENKANAL,KANKADAHAD,2,3,18,23
ORISSA,DHENKANAL,ODAPADA,1,2,50,53
ORISSA,DHENKANAL,PALAJANGA,9,6,281,296
ORISSA,GAJAPATI,GUMMA,0,3,0,3
ORISSA,GAJAPATI,KASINAGAR,0,0,0,0
ORISSA,GAJAPATI,MOHANA,0,2,2,4
ORISSA,GAJAPATI,NUAGADA,0,0,0,0
ORISSA,GAJAPATI,PARALAKHEMUNDI,0,2,8,10
ORISSA,GAJAPATI,R.UDAYAGIRI,6,0,3,9
ORISSA,GAJAPATI,RAYAGADA,3,12,5,20
ORISSA,GANJAM,ASKA,0,0,9,9
ORISSA,GANJAM,BELAGUNTHA,0,0,2,2
ORISSA,GANJAM,BHANJANAGAR,0,0,3,3
ORISSA,GANJAM,BUGUDA,0,0,8,8
ORISSA,GANJAM,CHATRAPUR,3,0,30,33
ORISSA,GANJAM,CHIKITI,1,0,25,26
ORISSA,GANJAM,DHARAKOT,3,0,7,10
ORISSA,GANJAM,DIGAPAHANDI,6,3,38,47
ORISSA,GANJAM,GANJAM,4,0,14,18
ORISSA,GANJAM,HINJILIKUT,0,0,0,0
ORISSA,GANJAM,J.N.PRASAD,2,2,11,15
ORISSA,GANJAM,K.KHANDI,1,0,47,48
ORISSA,GANJAM,K.S.NAGAR,0,0,39,39
ORISSA,GANJAM,KHALLIKOT,2,1,33,36
ORISSA,GANJAM,KODALA,2,1,21,24
ORISSA,GANJAM,P.PUR,0,0,6,6
ORISSA,GANJAM,PATRAPUR,0,3,10,13
ORISSA,GANJAM,POLASARA,4,1,3,8
ORISSA,GANJAM,R.LUNDA,11,0,59,70
ORISSA,GANJAM,S.KHEMUNDI,3,9,16,28
ORISSA,GANJAM,SHERAGADA,0,0,3,3
ORISSA,GANJAM,SORADA,2,2,26,30
ORISSA,JAGATSINGHPUR,BALIKUDA,0,0,0,0
ORISSA,JAGATSINGHPUR,BIRIDI,0,0,1,1
ORISSA,JAGATSINGHPUR,ERASAMA,0,0,0,0
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,NA,NA,NA,NA
ORISSA,JAGATSINGHPUR,KUNJANG,NA,NA,NA,NA
ORISSA,JAGATSINGHPUR,NAUGAON,0,0,1,1
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,NA,NA,NA,NA
ORISSA,JAGATSINGHPUR,TRITOL,NA,NA,NA,NA
ORISSA,JAJPUR,BARACHAN,1,0,4,5
ORISSA,JAJPUR,BARI,1,0,3,4
ORISSA,JAJPUR,BINJHARPUR,0,0,0,0
ORISSA,JAJPUR,DANAGADI,0,0,1,1
ORISSA,JAJPUR,DASARATHPUR,NA,NA,NA,NA
ORISSA,JAJPUR,DHARAMASALA,13,3,32,48
ORISSA,JAJPUR,JAJPUR,0,0,1,1
ORISSA,JAJPUR,KOREI,0,0,1,1
ORISSA,JAJPUR,RASULPUR,NA,NA,NA,NA
ORISSA,JAJPUR,SUKINDA,0,0,9,9
ORISSA,JHARSUGUDA,JHARSUGUDA,0,0,0,0
ORISSA,JHARSUGUDA,KIRIMIRA,0,0,1,1
ORISSA,JHARSUGUDA,KOLABIRA,0,0,1,1
ORISSA,JHARSUGUDA,LAIKERA,0,0,0,0
ORISSA,JHARSUGUDA,LAKHANPUR,0,2,17,19
ORISSA,KALAHANDI,BHABANI PATANA,1,0,2,3
ORISSA,KALAHANDI,DHARMGARH,0,1,16,17
ORISSA,KALAHANDI,GOLAMUNDA,0,7,17,24
ORISSA,KALAHANDI,JAIPATANA,0,0,1,1
ORISSA,KALAHANDI,JUNAGARH,5,1,9,15
ORISSA,KALAHANDI,KALAMPUR,0,0,2,2
ORISSA,KALAHANDI,KARLAMUNDA,0,0,0,0
ORISSA,KALAHANDI,KESINGA,0,0,6,6
ORISSA,KALAHANDI,KOKASARA,0,0,0,0
ORISSA,KALAHANDI,LANGIGARH,0,2,13,15
ORISSA,KALAHANDI,M.RAMPUR,0,2,3,5
ORISSA,KALAHANDI,NARALA,3,5,15,23
ORISSA,KALAHANDI,TH.RAMPUR,0,1,2,3
ORISSA,KENDRAPARA,AUL,1,0,1,2
ORISSA,KENDRAPARA,DERABISI,NA,NA,NA,NA
ORISSA,KENDRAPARA,GARADPUR,NA,NA,NA,NA
ORISSA,KENDRAPARA,KENDRAPARA,0,0,1,1
ORISSA,KENDRAPARA,MAHAKALAPADA,0,0,1,1
ORISSA,KENDRAPARA,MARSAGHAI,NA,NA,NA,NA
ORISSA,KENDRAPARA,PATAMUNDAI,NA,NA,NA,NA
ORISSA,KENDRAPARA,RAJKANIKA,7,0,46,53
ORISSA,KENDRAPARA,RAJNAGAR,0,0,0,0
ORISSA,KEONJHAR,ANANDAPUR,0,3,6,9
ORISSA,KEONJHAR,BANASPAL,0,0,1,1
ORISSA,KEONJHAR,CHAMPUA,1,4,7,12
ORISSA,KEONJHAR,GHASIPURA,0,0,4,4
ORISSA,KEONJHAR,GHATAGAON,0,2,0,2
ORISSA,KEONJHAR,HARICHANDANPUR,0,1,18,19
ORISSA,KEONJHAR,HATADIHI,0,1,5,6
ORISSA,KEONJHAR,JHUMPURA,0,0,1,1
ORISSA,KEONJHAR,JODA,0,3,2,5
ORISSA,KEONJHAR,PATANA,0,4,4,8
ORISSA,KEONJHAR,SADAR,0,34,33,67
ORISSA,KEONJHAR,SAHARAPARA,0,0,2,2
ORISSA,KEONJHAR,TELKOI,0,0,0,0
ORISSA,KHURDA,BALIANTA,NA,NA,NA,NA
ORISSA,KHURDA,BALIPATANA,NA,NA,NA,NA
ORISSA,KHURDA,BANAPUR,0,3,23,26
ORISSA,KHURDA,BEGUNIA,0,0,1,1
ORISSA,KHURDA,BHUBANESWAR,0,2,3,5
ORISSA,KHURDA,BOLAGARH,0,0,6,6
ORISSA,KHURDA,CHILIKA,0,1,32,33
ORISSA,KHURDA,JATNI,0,0,2,2
ORISSA,KHURDA,KHURDA,0,0,22,22
ORISSA,KHURDA,TANGI,2,1,37,40
ORISSA,KORAPUT,BAIPARIGUDA,32,194,63,289
ORISSA,KORAPUT,BANDHUGOAN,0,12,1,13
ORISSA,KORAPUT,BORIGUMMA,33,120,42,195
ORISSA,KORAPUT,DASAMANTAPUR,7,179,25,211
ORISSA,KORAPUT,JEYPUR,1,15,10,26
ORISSA,KORAPUT,KORAPUT,1,17,8,26
ORISSA,KORAPUT,KOTAPAD,0,0,1,1
ORISSA,KORAPUT,KUNDURA,1,12,14,27
ORISSA,KORAPUT,LAMATAPUT,1,3,0,4
ORISSA,KORAPUT,LAXMIPUR,6,89,15,110
ORISSA,KORAPUT,NANDAPUR,1,9,11,21
ORISSA,KORAPUT,NARAYANPATNA,14,42,5,61
ORISSA,KORAPUT,POTTANGI,3,13,1,17
ORISSA,KORAPUT,SIMILIGUDA,22,31,12,65
ORISSA,MALKANGIRI,KALIMELA,1,1,2,4
ORISSA,MALKANGIRI,KHAIRAPUT,1,0,5,6
ORISSA,MALKANGIRI,KONKUNDA,0,18,0,18
ORISSA,MALKANGIRI,KUDUMULUGUMMA,0,0,1,1
ORISSA,MALKANGIRI,MALKANAGIRI,0,1,0,1
ORISSA,MALKANGIRI,MATHILI,1,1,2,4
ORISSA,MALKANGIRI,PODIA,0,0,1,1
ORISSA,MAYURBHANJ,BAHALADA,0,0,0,0
ORISSA,MAYURBHANJ,BANGIRIPOSI,0,8,8,16
ORISSA,MAYURBHANJ,BARIPADA,0,4,6,10
ORISSA,MAYURBHANJ,BARSAHI,0,2,17,19
ORISSA,MAYURBHANJ,BETANATI,4,7,20,31
ORISSA,MAYURBHANJ,BIJATOLA,0,3,0,3
ORISSA,MAYURBHANJ,BISOI,1,13,3,17
ORISSA,MAYURBHANJ,GOPABANDHU NAGAR,2,3,2,7
ORISSA,MAYURBHANJ,JAMADA,0,2,1,3
ORISSA,MAYURBHANJ,JASIPUR,3,8,5,16
ORISSA,MAYURBHANJ,KAPTIPADA,0,3,9,12
ORISSA,MAYURBHANJ,KARANJIA,0,4,4,8
ORISSA,MAYURBHANJ,KHUNTA,1,9,2,12
ORISSA,MAYURBHANJ,KULIANA,2,51,15,68
ORISSA,MAYURBHANJ,KUSUMI,0,0,1,1
ORISSA,MAYURBHANJ,MORADA,0,4,2,6
ORISSA,MAYURBHANJ,RAIRANGPUR,0,0,0,0
ORISSA,MAYURBHANJ,RARUAN,0,1,5,6
ORISSA,MAYURBHANJ,RASGOVINDPUR,2,7,6,15
ORISSA,MAYURBHANJ,SAMAKHUNTA,2,24,15,41
ORISSA,MAYURBHANJ,SARASKANA,0,4,2,6
ORISSA,MAYURBHANJ,SUKRULI,0,8,3,11
ORISSA,MAYURBHANJ,SULIAPADA,0,10,3,13
ORISSA,MAYURBHANJ,THAKURMUNDA,0,0,1,1
ORISSA,MAYURBHANJ,TIRINGI,0,18,1,19
ORISSA,MAYURBHANJ,UDALA,0,4,4,8
ORISSA,NAYAGARH,BHAPUR,0,0,0,0
ORISSA,NAYAGARH,DASPALLA,0,0,0,0
ORISSA,NAYAGARH,GANIA,0,0,0,0
ORISSA,NAYAGARH,KHANDAPADA,0,0,1,1
ORISSA,NAYAGARH,NAYAGARH,2,0,5,7
ORISSA,NAYAGARH,NUAGAON,0,0,3,3
ORISSA,NAYAGARH,ODOGAON,0,0,4,4
ORISSA,NAYAGARH,RANPUR,1,3,18,22
ORISSA,NOWRANGPUR,CHANDAHANDI,0,0,0,0
ORISSA,NOWRANGPUR,DABUGAON,0,1,0,1
ORISSA,NOWRANGPUR,JHARIGAON,0,4,0,4
ORISSA,NOWRANGPUR,KUSAGUMUDA,0,1,0,1
ORISSA,NOWRANGPUR,NANDAHANDI,0,0,0,0
ORISSA,NOWRANGPUR,NAWARANGPUR,1,5,10,16
ORISSA,NOWRANGPUR,PAPADAHANDI,1,3,1,5
ORISSA,NOWRANGPUR,RAIGHAR,0,3,0,3
ORISSA,NOWRANGPUR,TENTULIKHUNTI,0,0,0,0
ORISSA,NOWRANGPUR,UMERKOT,0,0,1,1
ORISSA,NUAPADA,BODEN,0,0,0,0
ORISSA,NUAPADA,KHARIAR,0,2,9,11
ORISSA,NUAPADA,KOMANA,0,1,2,3
ORISSA,NUAPADA,NUAPARA,8,52,72,132
ORISSA,NUAPADA,SINAPALLI,0,0,4,4
ORISSA,PHULBANI,BALIGUDA,0,2,1,3
ORISSA,PHULBANI,CHAKAPAD,0,3,0,3
ORISSA,PHULBANI,DARINGIBADI,1,7,1,9
ORISSA,PHULBANI,G.UDAYAGIRI,0,1,0,1
ORISSA,PHULBANI,JUMUDIBANDHA,0,2,2,4
ORISSA,PHULBANI,KHAJURIPADA,0,2,2,4
ORISSA,PHULBANI,KOTAGARH,0,0,0,0
ORISSA,PHULBANI,NUAGAON,0,1,0,1
ORISSA,PHULBANI,PHIRINGIA,0,6,2,8
ORISSA,PHULBANI,PHULBANI,0,1,0,1
ORISSA,PHULBANI,RAIKIA,1,3,1,5
ORISSA,PHULBANI,TIKABALI,0,0,1,1
ORISSA,PURI,ASTARANG,4,0,39,43
ORISSA,PURI,BRAHMAGIRI,8,3,400,411
ORISSA,PURI,DELANG,7,0,6,13
ORISSA,PURI,GOP,15,0,39,54
ORISSA,PURI,KAKATPUR,14,0,70,84
ORISSA,PURI,KANAS,1,0,15,16
ORISSA,PURI,KRISHNAPRASAD,0,0,1,1
ORISSA,PURI,NIMAPARA,5,0,45,50
ORISSA,PURI,PIPILI,3,9,19,31
ORISSA,PURI,PURISADAR,2,2,101,105
ORISSA,PURI,SATYABADI,2,1,46,49
ORISSA,RAYAGADA,BISAMACUTTACK,3,23,35,61
ORISSA,RAYAGADA,CHANDRAPOR,0,1,8,9
ORISSA,RAYAGADA,GUDARI,8,28,92,128
ORISSA,RAYAGADA,GUNUPUR,3,51,99,153
ORISSA,RAYAGADA,KALYANSINGPUR,2,14,13,29
ORISSA,RAYAGADA,KASHIPUR,4,20,85,109
ORISSA,RAYAGADA,KOUNARA,1,82,21,104
ORISSA,RAYAGADA,MUNIGUDA,0,5,4,9
ORISSA,RAYAGADA,PADAMPUR,3,16,91,110
ORISSA,RAYAGADA,RAMANGUDA,2,46,69,117
ORISSA,RAYAGADA,RAYAGADA,8,29,33,70
ORISSA,SAMBALPUR,DHANKAUDA,0,0,1,1
ORISSA,SAMBALPUR,GOVINDPUR,0,3,3,6
ORISSA,SAMBALPUR,JAMANKIRA,1,9,14,24
ORISSA,SAMBALPUR,JUJUMURA,2,0,6,8
ORISSA,SAMBALPUR,KANESWAR,0,0,0,0
ORISSA,SAMBALPUR,KUCHINDA,0,1,7,8
ORISSA,SAMBALPUR,NAKTIDEUL,1,0,6,7
ORISSA,SAMBALPUR,RAIRAKHOL,0,0,1,1
ORISSA,SAMBALPUR,RENGALI,0,0,1,1
ORISSA,SONEPUR,BINIKA,0,0,4,4
ORISSA,SONEPUR,BIRMAHARAJPUR,0,0,0,0
ORISSA,SONEPUR,DUNGURIPALLI,0,0,2,2
ORISSA,SONEPUR,SONEPUR,0,0,1,1
ORISSA,SONEPUR,TARAVA,0,0,0,0
ORISSA,SONEPUR,ULUNDA,0,0,0,0
ORISSA,SUNDARGARH,BALLISANKAR,0,1,0,1
ORISSA,SUNDARGARH,BARAGAON,0,0,1,1
ORISSA,SUNDARGARH,BISRA,0,0,0,0
ORISSA,SUNDARGARH,BONAI,0,1,0,1
ORISSA,SUNDARGARH,GURUNDIA,0,1,0,1
ORISSA,SUNDARGARH,HEMGIRI,0,9,1,10
ORISSA,SUNDARGARH,KOIRA,0,0,0,0
ORISSA,SUNDARGARH,KUARMUNDA,0,0,1,1
ORISSA,SUNDARGARH,KUTRA,0,1,0,1
