-----
{
 "description": "The table refers to block wise distribution of Deep Tubewells according to social status . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "blckdptbwltab3.4.csv", 
 "title": "Download CSV for Block wise Distribution of Deep Tubewells according to Social status for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdptbwltab3.4.csv"
}
-----
"State","District","Block","Scheduled caste","Scheduled tribe","Other social status of farmers","Total"
"MADHYA PRADESH","SAGAR","KHURAI",0,0,0,0
"MADHYA PRADESH","SAGAR","MALTHON",0,0,0,0
"MADHYA PRADESH","SAGAR","RAHATGARH",0,0,0,0
"MADHYA PRADESH","SAGAR","REHALI",0,0,0,0
"MADHYA PRADESH","SAGAR","SAGAR",0,0,0,0
"MADHYA PRADESH","SAGAR","SHAHGARH",1,5,69,75
"MADHYA PRADESH","SATNA","AMARPATAN",0,0,93,93
"MADHYA PRADESH","SATNA","CHITRAKOOT",0,0,8,8
"MADHYA PRADESH","SATNA","MAIHAR",0,0,1,1
"MADHYA PRADESH","SATNA","NAGOD",0,0,7,7
"MADHYA PRADESH","SATNA","RAMNAGAR",0,0,0,0
"MADHYA PRADESH","SATNA","RAMPUR",3,0,40,43
"MADHYA PRADESH","SATNA","SATNA",0,0,0,0
"MADHYA PRADESH","SATNA","UNCHEHARA",0,0,4,4
"MADHYA PRADESH","SEHORE","AASHTA",NA,NA,NA,NA
"MADHYA PRADESH","SEHORE","BUDANI",0,0,0,0
"MADHYA PRADESH","SEHORE","ICHHAWER",NA,NA,NA,NA
"MADHYA PRADESH","SEHORE","NASRULLAHGANJ",NA,NA,NA,NA
"MADHYA PRADESH","SEHORE","SIHORE",0,0,0,0
"MADHYA PRADESH","SEONI","BARGHAT",NA,NA,NA,NA
"MADHYA PRADESH","SEONI","CHHAPARA",NA,NA,NA,NA
"MADHYA PRADESH","SEONI","DHANORA",NA,NA,NA,NA
"MADHYA PRADESH","SEONI","KAHANAPUS",33,55,35,123
"MADHYA PRADESH","SEONI","KEOLARI",20,29,68,117
"MADHYA PRADESH","SEONI","KURAI",23,48,29,100
"MADHYA PRADESH","SEONI","LAKHNADAUN",0,9,30,39
"MADHYA PRADESH","SEONI","SEONI",268,222,398,888
"MADHYA PRADESH","SHAHDOL","ANUPPUR",NA,NA,NA,NA
"MADHYA PRADESH","SHAHDOL","BUDHAR",0,0,0,0
"MADHYA PRADESH","SHAHDOL","BYOHARI",0,0,1,1
"MADHYA PRADESH","SHAHDOL","JAISINGHNAGAR",NA,NA,NA,NA
"MADHYA PRADESH","SHAHDOL","JAITAHARI",0,0,0,0
"MADHYA PRADESH","SHAHDOL","KOTAMA",NA,NA,NA,NA
"MADHYA PRADESH","SHAHDOL","MANPUR",0,0,1,1
"MADHYA PRADESH","SHAHDOL","PALEE-1",NA,NA,NA,NA
"MADHYA PRADESH","SHAHDOL","PALEE-2",0,0,1,1
"MADHYA PRADESH","SHAHDOL","PUSHPRAJGARH",NA,NA,NA,NA
"MADHYA PRADESH","SHAHDOL","SOHAGPUR",0,0,0,0
"MADHYA PRADESH","SHAHDOL","UMARIYA",0,0,0,0
"MADHYA PRADESH","SHAJAPUR","AGAR",NA,NA,NA,NA
"MADHYA PRADESH","SHAJAPUR","BAROD",0,0,0,0
"MADHYA PRADESH","SHAJAPUR","KALAPIPALMANDI",0,0,0,0
"MADHYA PRADESH","SHAJAPUR","MOMANBARODIYA",0,0,292,292
"MADHYA PRADESH","SHAJAPUR","NALKHEDA",NA,NA,NA,NA
"MADHYA PRADESH","SHAJAPUR","SHAJAPUR",0,0,54,54
"MADHYA PRADESH","SHAJAPUR","SUJALPUR",0,0,0,0
"MADHYA PRADESH","SHAJAPUR","SUSNER",NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","BADARWAS",0,0,0,0
"MADHYA PRADESH","SHIVPURI","KARERA",NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","KHANIYADHANA",NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","KOLARAS",0,0,4,4
"MADHYA PRADESH","SHIVPURI","NARWAR",NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","PICHHORE",NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","POHARI",NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","SHIVPURI",1,0,50,51
"MADHYA PRADESH","SIDHI","BAIDHAN",0,0,0,0
"MADHYA PRADESH","SIDHI","CHITRANGI",0,0,0,0
"MADHYA PRADESH","SIDHI","DEOSAR",0,0,0,0
"MADHYA PRADESH","SIDHI","KUSAMI",NA,NA,NA,NA
"MADHYA PRADESH","SIDHI","MAJHAULI",NA,NA,NA,NA
"MADHYA PRADESH","SIDHI","RAMPURNEKIN",0,0,0,0
"MADHYA PRADESH","SIDHI","SIDHI",NA,NA,NA,NA
"MADHYA PRADESH","SIDHI","SIHAWAL",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","AMBIKAPUR",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BADRAFNAGAR",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BAIKUNTHPUR",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BALRAMPUR",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BATOLI",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BHAIYATHAN",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BHARATPUR",0,0,0,0
"MADHYA PRADESH","SURGUJA","KHARGAWAN",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","KUSAMI",0,0,0,0
"MADHYA PRADESH","SURGUJA","LAKHANPUR",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","LUNDRA",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","MAINPAT",0,0,0,0
"MADHYA PRADESH","SURGUJA","MANENDRAGARH",0,0,0,0
"MADHYA PRADESH","SURGUJA","ODAGI",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","PRATAPPUR",0,0,0,0
"MADHYA PRADESH","SURGUJA","PREMNAGAR",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","RAJPUR",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","RAMANUJNAGAR",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","RAMCHANDRAPUR",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","SHANKARGARH",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","SITAPUR",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","SONHAT",NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","SURAJPUR",0,0,0,0
"MADHYA PRADESH","SURGUJA","UDAYPUR",0,0,0,0
"MADHYA PRADESH","TIKAMGARH","BALDEOGARH",0,0,0,0
"MADHYA PRADESH","TIKAMGARH","JATARA",26,1,345,372
"MADHYA PRADESH","TIKAMGARH","NIWARI",0,0,63,63
"MADHYA PRADESH","TIKAMGARH","PALERA",NA,NA,NA,NA
"MADHYA PRADESH","TIKAMGARH","PRITHWIPUR",NA,NA,NA,NA
"MADHYA PRADESH","TIKAMGARH","TIKAMGARH",NA,NA,NA,NA
"MADHYA PRADESH","UJJAIN","BADNAGAR",0,0,1,1
"MADHYA PRADESH","UJJAIN","GHATIYA",0,0,0,0
"MADHYA PRADESH","UJJAIN","KHACHRAUD",0,0,32,32
"MADHYA PRADESH","UJJAIN","MAHIDPUR",0,0,4,4
"MADHYA PRADESH","UJJAIN","TARANA",0,0,0,0
"MADHYA PRADESH","UJJAIN","UJJAIN",0,0,1,1
"MADHYA PRADESH","VIDISHA","BASODA",0,0,4,4
"MADHYA PRADESH","VIDISHA","GYARASPUR",NA,NA,NA,NA
"MADHYA PRADESH","VIDISHA","KURWAI",0,0,0,0
"MADHYA PRADESH","VIDISHA","LATERI",0,0,0,0
"MADHYA PRADESH","VIDISHA","NATERAN",1,0,19,20
"MADHYA PRADESH","VIDISHA","SIRONJ",NA,NA,NA,NA
"MADHYA PRADESH","VIDISHA","VIDISHA",0,0,1,1
"MAHARASHTRA","","",NA,NA,NA,NA
"MANIPUR","BISHNUPUR","BISHNUPUR",NA,NA,NA,NA
"MANIPUR","BISHNUPUR","MOIRANG",NA,NA,NA,NA
"MANIPUR","CHANDEL","CHAKPIKARONG",NA,NA,NA,NA
"MANIPUR","CHANDEL","CHANDEL",NA,NA,NA,NA
"MANIPUR","CHURACHANDPUR","CHURACHANDPUR",NA,NA,NA,NA
"MANIPUR","CHURACHANDPUR","HENGLEP",NA,NA,NA,NA
"MANIPUR","CHURACHANDPUR","SINGHAT",NA,NA,NA,NA
"MANIPUR","CHURACHANDPUR","THANGLON",NA,NA,NA,NA
"MANIPUR","IMPHAL","HAORANGSABAL(I-W)",NA,NA,NA,NA
"MANIPUR","IMPHAL","IRILBUNG(IMPHAL-E)",NA,NA,NA,NA
"MANIPUR","IMPHAL","SWOMBUNG(IMPHAL-E)",NA,NA,NA,NA
"MANIPUR","IMPHAL","WAQNGOI(I-W)",NA,NA,NA,NA
"MANIPUR","SENAPATI","KANGPOKPI",NA,NA,NA,NA
"MANIPUR","SENAPATI","PAOMATA",NA,NA,NA,NA
"MANIPUR","SENAPATI","PURUL",NA,NA,NA,NA
"MANIPUR","SENAPATI","SAIKHUL",NA,NA,NA,NA
"MANIPUR","SENAPATI","TADUBI",NA,NA,NA,NA
"MANIPUR","TAMENGLONG","NUNGBA",NA,NA,NA,NA
"MANIPUR","TAMENGLONG","TAMEI",NA,NA,NA,NA
"MANIPUR","TAMENGLONG","TAMENGLONG",NA,NA,NA,NA
"MANIPUR","THOUBAL","KAKCHING",NA,NA,NA,NA
"MANIPUR","THOUBAL","THOUBAL",NA,NA,NA,NA
"MANIPUR","UKHRUL","CHINGAI",NA,NA,NA,NA
"MANIPUR","UKHRUL","KAMJONG",NA,NA,NA,NA
"MANIPUR","UKHRUL","PHUNGYAR",NA,NA,NA,NA
"MANIPUR","UKHRUL","UKHRUL",NA,NA,NA,NA
"MEGHALAYA","EAST GARO HILLS","DAMBO RONGJENG",NA,NA,NA,NA
"MEGHALAYA","EAST GARO HILLS","RESU-BELPARA",0,0,0,0
"MEGHALAYA","EAST GARO HILLS","SAMANDA.",NA,NA,NA,NA
"MEGHALAYA","EAST GARO HILLS","SONGSAK",NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","MAWKYNREW",NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","MAWPHLANG",NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","MAWRYNGKNENG",NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","MAWSYNRAM",NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","MYLLIEM",NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","PYNURSLA",NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","SHELLA BHOLAGANGH",NA,NA,NA,NA
"MEGHALAYA","JAINTIA HILLS","AMLAREM",NA,NA,NA,NA
"MEGHALAYA","JAINTIA HILLS","KHLIEHRIAT",NA,NA,NA,NA
"MEGHALAYA","JAINTIA HILLS","LASKEIN",NA,NA,NA,NA
"MEGHALAYA","JAINTIA HILLS","THADLASKEIN",NA,NA,NA,NA
"MEGHALAYA","RI BHOI DISTRICT","UMLING  C&D BLOCK",NA,NA,NA,NA
"MEGHALAYA","RI BHOI DISTRICT","UMSNING C&D BLOCK",NA,NA,NA,NA
"MEGHALAYA","SOUTH GARO HILLS","BAGHMARA",NA,NA,NA,NA
"MEGHALAYA","SOUTH GARO HILLS","CHOKPOT",NA,NA,NA,NA
"MEGHALAYA","SOUTH GARO HILLS","RONGRA",NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","BETASING",0,0,0,0
"MEGHALAYA","WEST GARO HILLS","DADENGGIRI",NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","DALUS",NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","RONGRAM",NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","SELSELLA",0,0,0,0
"MEGHALAYA","WEST GARO HILLS","TIKKIRKILLA",0,0,0,0
"MEGHALAYA","WEST GARO HILLS","ZIKZAK",0,0,0,0
"MEGHALAYA","WEST KHASI HILLS","MAIRANG",NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","MAWKYRWAT",NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","MAWSHYNRUT",NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","NONGSTOIN",NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","RANIKOR",NA,NA,NA,NA
"MIZORAM","AIZAWL","AIBAWK",NA,NA,NA,NA
"MIZORAM","AIZAWL","DARLAWN",NA,NA,NA,NA
"MIZORAM","AIZAWL","KHAWZAWL",NA,NA,NA,NA
"MIZORAM","AIZAWL","LUNGDAR 'E'",NA,NA,NA,NA
"MIZORAM","AIZAWL","NGOPA",NA,NA,NA,NA
"MIZORAM","AIZAWL","PHAILENG 'W'",NA,NA,NA,NA
"MIZORAM","AIZAWL","REIEK",NA,NA,NA,NA
"MIZORAM","AIZAWL","SERCHHIP",NA,NA,NA,NA
"MIZORAM","AIZAWL","THINGDAWL",NA,NA,NA,NA
"MIZORAM","AIZAWL","THINGSULTHLIAH",NA,NA,NA,NA
"MIZORAM","AIZAWL","TLANGNUAM",NA,NA,NA,NA
"MIZORAM","AIZAWL","ZAWLNUAM",NA,NA,NA,NA
"MIZORAM","CHHIMTUIPUI","CHAWNGTE",NA,NA,NA,NA
"MIZORAM","CHHIMTUIPUI","LAWNGTLAI",NA,NA,NA,NA
"MIZORAM","CHHIMTUIPUI","SANGAU",NA,NA,NA,NA
"MIZORAM","CHHIMTUIPUI","TUIPANG",NA,NA,NA,NA
"MIZORAM","LUNGLEI","BUNGHMUN",NA,NA,NA,NA
"MIZORAM","LUNGLEI","HNAHTHIAL",NA,NA,NA,NA
"MIZORAM","LUNGLEI","LUNGLEI",NA,NA,NA,NA
"MIZORAM","LUNGLEI","LUNGSEN",NA,NA,NA,NA
"MIZORAM","LUNGLEI","VILL1",NA,NA,NA,NA
"NAGALAND","KOHIMA","JALUKIE",NA,NA,NA,NA
"NAGALAND","KOHIMA","KOHIMA",NA,NA,NA,NA
"NAGALAND","KOHIMA","KUHUBOTO",NA,NA,NA,NA
"NAGALAND","KOHIMA","MEDZIPHEMA",0,0,0,0
"NAGALAND","KOHIMA","TSEMINYU",NA,NA,NA,NA
"NAGALAND","MOKOKCHUNG","CHANGTONGYA",NA,NA,NA,NA
"NAGALAND","MOKOKCHUNG","MANGOLEMBA",NA,NA,NA,NA
"NAGALAND","MOKOKCHUNG","ONGPANGKONG",NA,NA,NA,NA
"NAGALAND","MON","CHEN",NA,NA,NA,NA
"NAGALAND","MON","MON",NA,NA,NA,NA
"NAGALAND","MON","TOBU",NA,NA,NA,NA
"NAGALAND","MON","WAKCHING",NA,NA,NA,NA
"NAGALAND","PHEK","KIKRUMA",NA,NA,NA,NA
"NAGALAND","PHEK","MELURI",NA,NA,NA,NA
"NAGALAND","PHEK","PHEK",NA,NA,NA,NA
"NAGALAND","TUENSANG","KIPHIRE",NA,NA,NA,NA
"NAGALAND","TUENSANG","LONGKHIM",NA,NA,NA,NA
"NAGALAND","TUENSANG","LONGLENG",NA,NA,NA,NA
"NAGALAND","TUENSANG","NOKLAK",NA,NA,NA,NA
"NAGALAND","TUENSANG","SANGSANGYU",NA,NA,NA,NA
"NAGALAND","TUENSANG","SHAMATOR",NA,NA,NA,NA
"NAGALAND","TUENSANG","SITIMI",NA,NA,NA,NA
"NAGALAND","WOKHA","BAGHTY",NA,NA,NA,NA
"NAGALAND","WOKHA","WOKHA",NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO","AKULUTO",NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO","GHATASHI",NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO","TOKIYE",NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO","ZUNHEBOTO",NA,NA,NA,NA
"ORISSA","ANGUL","ANUGUL",NA,NA,NA,NA
"ORISSA","ANGUL","ATHAMALLICK",NA,NA,NA,NA
"ORISSA","ANGUL","BANANPULA",NA,NA,NA,NA
"ORISSA","ANGUL","CHHENDIAPADA",NA,NA,NA,NA
"ORISSA","ANGUL","KANIHA",NA,NA,NA,NA
"ORISSA","ANGUL","KISONAGAR",NA,NA,NA,NA
"ORISSA","ANGUL","PALALAHARA",NA,NA,NA,NA
"ORISSA","ANGUL","TALCHER",NA,NA,NA,NA
"ORISSA","BALASORE","BAHANAGA",0,0,0,0
"ORISSA","BALASORE","BALASORE",0,0,0,0
"ORISSA","BALASORE","BALIPAL",0,0,0,0
"ORISSA","BALASORE","BASTA",0,0,1,1
"ORISSA","BALASORE","BHOGARAI",0,0,0,0
"ORISSA","BALASORE","JALESWAR",0,0,0,0
"ORISSA","BALASORE","JILGIRI",0,0,0,0
"ORISSA","BALASORE","KHAIRA",0,0,0,0
"ORISSA","BALASORE","OUPADA",0,0,0,0
"ORISSA","BALASORE","REMUNA",0,0,0,0
"ORISSA","BALASORE","SIMULIA",0,0,0,0
"ORISSA","BALASORE","SORO",0,0,0,0
"ORISSA","BARAGARH","AMBABHANA",NA,NA,NA,NA
"ORISSA","BARAGARH","ATABIRA",NA,NA,NA,NA
"ORISSA","BARAGARH","BARAGARH",0,0,0,0
"ORISSA","BARAGARH","BARAPALI",NA,NA,NA,NA
"ORISSA","BARAGARH","BHATALI",0,0,0,0
"ORISSA","BARAGARH","BHENDENI",NA,NA,NA,NA
"ORISSA","BARAGARH","BIJEPUR",NA,NA,NA,NA
"ORISSA","BARAGARH","GAISILAT",NA,NA,NA,NA
"ORISSA","BARAGARH","JHARABANDHA",0,0,0,0
"ORISSA","BARAGARH","PADMAPUR",NA,NA,NA,NA
"ORISSA","BARAGARH","PAIKMAL",NA,NA,NA,NA
"ORISSA","BARAGARH","SOHELA",0,0,0,0
"ORISSA","BHADRAK","BASUDEVPUR",0,0,0,0
"ORISSA","BHADRAK","BHADRAK",0,0,0,0
"ORISSA","BHADRAK","BHANDARIPOKHARI",0,0,0,0
"ORISSA","BHADRAK","BONTH",0,0,0,0
"ORISSA","BHADRAK","CHANDABALI",0,0,0,0
"ORISSA","BHADRAK","DHAMANAGAR",0,0,0,0
"ORISSA","BHADRAK","TIHIDI",0,0,0,0
"ORISSA","BOLANGIR","AGALPUR",NA,NA,NA,NA
"ORISSA","BOLANGIR","BALANGIR",0,0,1,1
"ORISSA","BOLANGIR","BELPARA",NA,NA,NA,NA
"ORISSA","BOLANGIR","BONGOMUNDA",NA,NA,NA,NA
"ORISSA","BOLANGIR","DEOGAN",0,0,0,0
"ORISSA","BOLANGIR","KHAPRA KHOL",NA,NA,NA,NA
"ORISSA","BOLANGIR","LOUSINGHA",NA,NA,NA,NA
"ORISSA","BOLANGIR","MURIBAHAL",NA,NA,NA,NA
"ORISSA","BOLANGIR","PATANAGARH",NA,NA,NA,NA
"ORISSA","BOLANGIR","PUINTALA",NA,NA,NA,NA
"ORISSA","BOLANGIR","SAINTALA",NA,NA,NA,NA
"ORISSA","BOLANGIR","TENTULIKHUNTI",NA,NA,NA,NA
"ORISSA","BOLANGIR","TITILAGARH",NA,NA,NA,NA
"ORISSA","BOLANGIR","TUREKELA",NA,NA,NA,NA
"ORISSA","BOUDH","BOUDH",0,0,1,1
"ORISSA","BOUDH","GHARABHANGA",NA,NA,NA,NA
"ORISSA","BOUDH","KANTAMAL",NA,NA,NA,NA
"ORISSA","CUTTACK","ATHGARH",NA,NA,NA,NA
"ORISSA","CUTTACK","BANKI",NA,NA,NA,NA
"ORISSA","CUTTACK","BARANGA",NA,NA,NA,NA
"ORISSA","CUTTACK","BARMBA",0,0,0,0
"ORISSA","CUTTACK","CUTTACK(SADAR)",0,0,0,0
"ORISSA","CUTTACK","DOMAPARA",NA,NA,NA,NA
"ORISSA","CUTTACK","KANTAPARA",0,0,1,1
"ORISSA","CUTTACK","MAHANGA",0,0,0,0
"ORISSA","CUTTACK","NARASINGHPUR",NA,NA,NA,NA
"ORISSA","CUTTACK","NIALI",NA,NA,NA,NA
"ORISSA","CUTTACK","NISCHINTAKOILI",0,0,0,0
"ORISSA","CUTTACK","SALIPUR",NA,NA,NA,NA
"ORISSA","CUTTACK","TANGI-CHOUDWAR",NA,NA,NA,NA
"ORISSA","CUTTACK","TIGIRIA",NA,NA,NA,NA
"ORISSA","DEOGARH","REAMAL",NA,NA,NA,NA
"ORISSA","DEOGARH","SARKOTE",NA,NA,NA,NA
"ORISSA","DEOGARH","TILEIBANI",NA,NA,NA,NA
"ORISSA","DHENKANAL","BHUBAN",NA,NA,NA,NA
"ORISSA","DHENKANAL","DHENKANAL",NA,NA,NA,NA
"ORISSA","DHENKANAL","GANDIA",0,0,0,0
"ORISSA","DHENKANAL","HINDOL",NA,NA,NA,NA
"ORISSA","DHENKANAL","KAMAKHYANAGAR",NA,NA,NA,NA
"ORISSA","DHENKANAL","KANKADAHAD",NA,NA,NA,NA
"ORISSA","DHENKANAL","ODAPADA",NA,NA,NA,NA
"ORISSA","DHENKANAL","PALAJANGA",NA,NA,NA,NA
"ORISSA","GAJAPATI","GUMMA",NA,NA,NA,NA
"ORISSA","GAJAPATI","KASINAGAR",0,0,0,0
"ORISSA","GAJAPATI","MOHANA",NA,NA,NA,NA
"ORISSA","GAJAPATI","NUAGADA",NA,NA,NA,NA
"ORISSA","GAJAPATI","PARALAKHEMUNDI",0,0,1,1
"ORISSA","GAJAPATI","R.UDAYAGIRI",NA,NA,NA,NA
"ORISSA","GAJAPATI","RAYAGADA",NA,NA,NA,NA
"ORISSA","GANJAM","ASKA",NA,NA,NA,NA
"ORISSA","GANJAM","BELAGUNTHA",0,0,0,0
"ORISSA","GANJAM","BHANJANAGAR",NA,NA,NA,NA
"ORISSA","GANJAM","BUGUDA",NA,NA,NA,NA
"ORISSA","GANJAM","CHATRAPUR",NA,NA,NA,NA
"ORISSA","GANJAM","CHIKITI",0,0,0,0
"ORISSA","GANJAM","DHARAKOT",NA,NA,NA,NA
"ORISSA","GANJAM","DIGAPAHANDI",NA,NA,NA,NA
"ORISSA","GANJAM","GANJAM",NA,NA,NA,NA
"ORISSA","GANJAM","HINJILIKUT",NA,NA,NA,NA
"ORISSA","GANJAM","J.N.PRASAD",NA,NA,NA,NA
"ORISSA","GANJAM","K.KHANDI",NA,NA,NA,NA
"ORISSA","GANJAM","K.S.NAGAR",NA,NA,NA,NA
"ORISSA","GANJAM","KHALLIKOT",NA,NA,NA,NA
"ORISSA","GANJAM","KODALA",NA,NA,NA,NA
"ORISSA","GANJAM","P.PUR",NA,NA,NA,NA
"ORISSA","GANJAM","PATRAPUR",0,0,0,0
"ORISSA","GANJAM","POLASARA",NA,NA,NA,NA
"ORISSA","GANJAM","R.LUNDA",NA,NA,NA,NA
"ORISSA","GANJAM","S.KHEMUNDI",NA,NA,NA,NA
"ORISSA","GANJAM","SHERAGADA",NA,NA,NA,NA
"ORISSA","GANJAM","SORADA",NA,NA,NA,NA
"ORISSA","JAGATSINGHPUR","BALIKUDA",0,0,0,0
"ORISSA","JAGATSINGHPUR","BIRIDI",0,0,0,0
"ORISSA","JAGATSINGHPUR","ERASAMA",0,0,0,0
"ORISSA","JAGATSINGHPUR","JAGATSINGHPUR",0,0,0,0
"ORISSA","JAGATSINGHPUR","KUNJANG",0,0,0,0
"ORISSA","JAGATSINGHPUR","NAUGAON",NA,NA,NA,NA
"ORISSA","JAGATSINGHPUR","RAGHUNATHPUR",0,0,0,0
"ORISSA","JAGATSINGHPUR","TRITOL",NA,NA,NA,NA
"ORISSA","JAJPUR","BARACHAN",0,0,1,1
"ORISSA","JAJPUR","BARI",0,0,0,0
"ORISSA","JAJPUR","BINJHARPUR",0,0,0,0
"ORISSA","JAJPUR","DANAGADI",NA,NA,NA,NA
"ORISSA","JAJPUR","DASARATHPUR",0,0,0,0
"ORISSA","JAJPUR","DHARAMASALA",0,0,0,0
"ORISSA","JAJPUR","JAJPUR",0,0,0,0
"ORISSA","JAJPUR","KOREI",0,0,1,1
"ORISSA","JAJPUR","RASULPUR",0,0,0,0
"ORISSA","JAJPUR","SUKINDA",NA,NA,NA,NA
"ORISSA","JHARSUGUDA","JHARSUGUDA",0,0,0,0
"ORISSA","JHARSUGUDA","KIRIMIRA",NA,NA,NA,NA
"ORISSA","JHARSUGUDA","KOLABIRA",NA,NA,NA,NA
"ORISSA","JHARSUGUDA","LAIKERA",NA,NA,NA,NA
"ORISSA","JHARSUGUDA","LAKHANPUR",0,0,0,0
"ORISSA","KALAHANDI","BHABANI PATANA",0,0,0,0
"ORISSA","KALAHANDI","DHARMGARH",NA,NA,NA,NA
"ORISSA","KALAHANDI","GOLAMUNDA",NA,NA,NA,NA
"ORISSA","KALAHANDI","JAIPATANA",NA,NA,NA,NA
"ORISSA","KALAHANDI","JUNAGARH",0,0,0,0
"ORISSA","KALAHANDI","KALAMPUR",NA,NA,NA,NA
"ORISSA","KALAHANDI","KARLAMUNDA",NA,NA,NA,NA
"ORISSA","KALAHANDI","KESINGA",NA,NA,NA,NA
"ORISSA","KALAHANDI","KOKASARA",NA,NA,NA,NA
"ORISSA","KALAHANDI","LANGIGARH",NA,NA,NA,NA
"ORISSA","KALAHANDI","M.RAMPUR",NA,NA,NA,NA
"ORISSA","KALAHANDI","NARALA",NA,NA,NA,NA
"ORISSA","KALAHANDI","TH.RAMPUR",NA,NA,NA,NA
"ORISSA","KENDRAPARA","AUL",0,0,0,0
"ORISSA","KENDRAPARA","DERABISI",0,0,0,0
"ORISSA","KENDRAPARA","GARADPUR",NA,NA,NA,NA
"ORISSA","KENDRAPARA","KENDRAPARA",NA,NA,NA,NA
"ORISSA","KENDRAPARA","MAHAKALAPADA",0,0,0,0
"ORISSA","KENDRAPARA","MARSAGHAI",0,0,0,0
"ORISSA","KENDRAPARA","PATAMUNDAI",0,0,0,0
"ORISSA","KENDRAPARA","RAJKANIKA",0,0,0,0
"ORISSA","KENDRAPARA","RAJNAGAR",0,0,0,0
"ORISSA","KEONJHAR","ANANDAPUR",0,0,0,0
"ORISSA","KEONJHAR","BANASPAL",NA,NA,NA,NA
"ORISSA","KEONJHAR","CHAMPUA",NA,NA,NA,NA
"ORISSA","KEONJHAR","GHASIPURA",NA,NA,NA,NA
"ORISSA","KEONJHAR","GHATAGAON",NA,NA,NA,NA
"ORISSA","KEONJHAR","HARICHANDANPUR",NA,NA,NA,NA
"ORISSA","KEONJHAR","HATADIHI",0,0,0,0
"ORISSA","KEONJHAR","JHUMPURA",NA,NA,NA,NA
"ORISSA","KEONJHAR","JODA",NA,NA,NA,NA
"ORISSA","KEONJHAR","PATANA",NA,NA,NA,NA
"ORISSA","KEONJHAR","SADAR",NA,NA,NA,NA
"ORISSA","KEONJHAR","SAHARAPARA",NA,NA,NA,NA
"ORISSA","KEONJHAR","TELKOI",NA,NA,NA,NA
"ORISSA","KHURDA","BALIANTA",0,0,0,0
"ORISSA","KHURDA","BALIPATANA",0,0,0,0
"ORISSA","KHURDA","BANAPUR",NA,NA,NA,NA
"ORISSA","KHURDA","BEGUNIA",NA,NA,NA,NA
"ORISSA","KHURDA","BHUBANESWAR",0,0,1,1
"ORISSA","KHURDA","BOLAGARH",NA,NA,NA,NA
"ORISSA","KHURDA","CHILIKA",NA,NA,NA,NA
"ORISSA","KHURDA","JATNI",NA,NA,NA,NA
"ORISSA","KHURDA","KHURDA",NA,NA,NA,NA
"ORISSA","KHURDA","TANGI",NA,NA,NA,NA
