-----
{
 "description": "The table refers to village wise distribution of surface flow schemes according to the farmers holding size. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "villtab4.3.csv", 
 "title": "Download CSV for Villagewise Distribution of Surface Flow Schemes according to the holding size for 2nd census of Minor Irrigation Schemes (1993-94)(External Link that opens in a new window)", 
 "url": "http://data.gov.in/sites/default/files/villtab4.3.csv"
}
-----
-----
{
 "description": "The table refers to village wise distribution of surface flow schemes according to social status. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "villtab4.4.csv", 
 "title": "Download CSV for Villagewise Distribution of Surface Flow Schemes according to social status for 2nd census of Minor Irrigation Schemes (1993-94)(External Link that opens in a new window)", 
 "url": "http://data.gov.in/sites/default/files/villtab4.4.csv"
}
-----
-----
{
 "description": "The table refers to village wise surface flow schemes constructed over the years. It has been sourced from 2nd census of minor irrigation scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "villtab4.1.csv", 
 "title": "Download CSV for Villagewise Distribution of surface flow schemes consutructed over the years for 2nd census of Minor Irrigation Schemes (1993-94)(External Link that opens in a new window)", 
 "url": "http://data.gov.in/sites/default/files/villtab4.1.csv"
}
-----
-----
{
 "description": "The table refers to block wise surface flow schemes according to constraints. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.14.csv", 
 "title": "Download CSV for Blockwise Surface Flow Schemes according to the constraints for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.14.csv"
}
-----
-----
{
 "description": "The table refers to block wise irrigation through supplemntary sources under surface flow schemes. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.13.csv", 
 "title": "Download CSV for Blockwise Irrigation through supplementary sources under Surface Flow Schemes for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.13.csv"
}
-----
State,District,Block,Supplementary irrigation (Ha) - Kharif,Supplementary irrigation (Ha) - Rabi,Supplementary irrigation (Ha) - Perennial,Supplementary irrigation (Ha) - Others,Total
MADHYA PRADESH,RAISEN,OBEDULLAHGANJ,0,0,0,0,0
MADHYA PRADESH,RAISEN,SANCHI,0,0,0,0,0
MADHYA PRADESH,RAISEN,SILWANI,NA,NA,NA,NA,NA
MADHYA PRADESH,RAISEN,UDAIPURA,0,0,0,0,0
MADHYA PRADESH,RAJGARH,BIAORA,0,0,0,0,0
MADHYA PRADESH,RAJGARH,JEERAPUR,0,0,0,0,0
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,0,0,0,0
MADHYA PRADESH,RAJGARH,NARASINGHGARH,0,0,0,0,0
MADHYA PRADESH,RAJGARH,PACHAUR (SARANGPUR),0,0,0,0,0
MADHYA PRADESH,RAJGARH,RAJGARH,0,0,0,0,0
MADHYA PRADESH,RAJNANDGAON,BODLA,28,0,0,0,28
MADHYA PRADESH,RAJNANDGAON,CHAUKI,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,CHHUIKHANDAN,30,0,0,0,30
MADHYA PRADESH,RAJNANDGAON,CHHURIA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,DOMGARGARH,0,0,0,0,0
MADHYA PRADESH,RAJNANDGAON,DONGARGAON,0,0,0,0,0
MADHYA PRADESH,RAJNANDGAON,KAWARDHA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,KHALRAGARH,110,1,0,0,111
MADHYA PRADESH,RAJNANDGAON,MANPUR,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,MOHLA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,RAJNANDGAON,285,0,0,0,285
MADHYA PRADESH,RAJNANDGAON,SAHASPURLOHARA,NA,NA,NA,NA,NA
MADHYA PRADESH,RATLAM,ALOT,0,0,0,0,0
MADHYA PRADESH,RATLAM,BAJNA,0,0,0,0,0
MADHYA PRADESH,RATLAM,JAWRA,0,0,0,0,0
MADHYA PRADESH,RATLAM,PIPLODA,0,0,0,0,0
MADHYA PRADESH,RATLAM,RATLAM,0,6,0,0,6
MADHYA PRADESH,RATLAM,SAILANA,0,0,0,0,0
MADHYA PRADESH,REWA,GANGEO,0,4,0,0,4
MADHYA PRADESH,REWA,HANUMANA,0,6,0,0,6
MADHYA PRADESH,REWA,JAWA,NA,NA,NA,NA,NA
MADHYA PRADESH,REWA,MAUGANJ,0,0,0,0,0
MADHYA PRADESH,REWA,NAIGARHI,0,0,0,0,0
MADHYA PRADESH,REWA,RAIPUR,0,0,0,0,0
MADHYA PRADESH,REWA,REWA,NA,NA,NA,NA,NA
MADHYA PRADESH,REWA,SIRMAUR,0,325,0,0,325
MADHYA PRADESH,REWA,TYONTHAR,0,0,0,0,0
MADHYA PRADESH,SAGAR,BANDA,0,57,0,0,57
MADHYA PRADESH,SAGAR,BEENA,NA,NA,NA,NA,NA
MADHYA PRADESH,SAGAR,DEORI,0,0,0,0,0
MADHYA PRADESH,SAGAR,JAISINAGAR,0,0,0,0,0
MADHYA PRADESH,SAGAR,KESALI,0,0,0,0,0
MADHYA PRADESH,SAGAR,KHURAI,0,0,0,0,0
MADHYA PRADESH,SAGAR,MALTHON,0,0,0,0,0
MADHYA PRADESH,SAGAR,RAHATGARH,0,0,0,0,0
MADHYA PRADESH,SAGAR,REHALI,0,0,0,0,0
MADHYA PRADESH,SAGAR,SAGAR,0,0,0,0,0
MADHYA PRADESH,SAGAR,SHAHGARH,0,0,0,0,0
MADHYA PRADESH,SATNA,AMARPATAN,18,0,0,0,18
MADHYA PRADESH,SATNA,CHITRAKOOT,0,0,0,0,0
MADHYA PRADESH,SATNA,MAIHAR,0,0,0,0,0
MADHYA PRADESH,SATNA,NAGOD,0,0,0,0,0
MADHYA PRADESH,SATNA,RAMNAGAR,0,3,0,0,3
MADHYA PRADESH,SATNA,RAMPUR,0,0,0,0,0
MADHYA PRADESH,SATNA,SATNA,NA,NA,NA,NA,NA
MADHYA PRADESH,SATNA,UNCHEHARA,0,0,0,0,0
MADHYA PRADESH,SEHORE,AASHTA,0,0,0,0,0
MADHYA PRADESH,SEHORE,BUDANI,0,0,0,0,0
MADHYA PRADESH,SEHORE,ICHHAWER,0,0,0,0,0
MADHYA PRADESH,SEHORE,NASRULLAHGANJ,NA,NA,NA,NA,NA
MADHYA PRADESH,SEHORE,SIHORE,0,0,0,0,0
MADHYA PRADESH,SEONI,BARGHAT,108,0,0,0,108
MADHYA PRADESH,SEONI,CHHAPARA,0,3,0,0,3
MADHYA PRADESH,SEONI,DHANORA,0,0,0,0,0
MADHYA PRADESH,SEONI,KAHANAPUS,0,0,0,0,0
MADHYA PRADESH,SEONI,KEOLARI,0,0,0,0,0
MADHYA PRADESH,SEONI,KURAI,0,0,0,0,0
MADHYA PRADESH,SEONI,LAKHNADAUN,0,0,0,0,0
MADHYA PRADESH,SEONI,SEONI,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,ANUPPUR,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,BUDHAR,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,BYOHARI,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,0,46,0,0,46
MADHYA PRADESH,SHAHDOL,JAITAHARI,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,KOTAMA,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,MANPUR,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,PALEE-1,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,PALEE-2,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,PUSHPRAJGARH,0,1,0,0,1
MADHYA PRADESH,SHAHDOL,SOHAGPUR,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,UMARIYA,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,AGAR,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,BAROD,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,KALAPIPALMANDI,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,MOMANBARODIYA,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,NALKHEDA,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,SUJALPUR,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,SUSNER,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,BADARWAS,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,KARERA,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,NA,NA,NA,NA,NA
MADHYA PRADESH,SHIVPURI,KOLARAS,0,79,0,0,79
MADHYA PRADESH,SHIVPURI,NARWAR,0,274,0,0,274
MADHYA PRADESH,SHIVPURI,PICHHORE,0,514,0,0,514
MADHYA PRADESH,SHIVPURI,POHARI,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,SHIVPURI,0,0,0,0,0
MADHYA PRADESH,SIDHI,BAIDHAN,0,0,0,0,0
MADHYA PRADESH,SIDHI,CHITRANGI,0,0,0,0,0
MADHYA PRADESH,SIDHI,DEOSAR,0,0,0,0,0
MADHYA PRADESH,SIDHI,KUSAMI,0,0,0,0,0
MADHYA PRADESH,SIDHI,MAJHAULI,0,0,0,0,0
MADHYA PRADESH,SIDHI,RAMPURNEKIN,NA,NA,NA,NA,NA
MADHYA PRADESH,SIDHI,SIDHI,0,0,0,0,0
MADHYA PRADESH,SIDHI,SIHAWAL,0,0,0,0,0
MADHYA PRADESH,SURGUJA,AMBIKAPUR,0,104,0,0,104
MADHYA PRADESH,SURGUJA,BADRAFNAGAR,0,2,0,0,2
MADHYA PRADESH,SURGUJA,BAIKUNTHPUR,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,BALRAMPUR,0,0,0,0,0
MADHYA PRADESH,SURGUJA,BATOLI,0,0,0,0,0
MADHYA PRADESH,SURGUJA,BHAIYATHAN,0,0,0,0,0
MADHYA PRADESH,SURGUJA,BHARATPUR,0,0,0,0,0
MADHYA PRADESH,SURGUJA,KHARGAWAN,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,KUSAMI,0,0,0,0,0
MADHYA PRADESH,SURGUJA,LAKHANPUR,0,0,0,0,0
MADHYA PRADESH,SURGUJA,LUNDRA,0,15,0,0,15
MADHYA PRADESH,SURGUJA,MAINPAT,0,0,0,0,0
MADHYA PRADESH,SURGUJA,MANENDRAGARH,0,0,0,0,0
MADHYA PRADESH,SURGUJA,ODAGI,0,0,0,0,0
MADHYA PRADESH,SURGUJA,PRATAPPUR,0,0,0,0,0
MADHYA PRADESH,SURGUJA,PREMNAGAR,0,0,0,0,0
MADHYA PRADESH,SURGUJA,RAJPUR,0,95,0,0,95
MADHYA PRADESH,SURGUJA,RAMANUJNAGAR,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,RAMCHANDRAPUR,0,38,0,0,38
MADHYA PRADESH,SURGUJA,SHANKARGARH,0,0,0,0,0
MADHYA PRADESH,SURGUJA,SITAPUR,0,0,0,0,0
MADHYA PRADESH,SURGUJA,SONHAT,0,1,0,0,1
MADHYA PRADESH,SURGUJA,SURAJPUR,0,38,0,0,38
MADHYA PRADESH,SURGUJA,UDAYPUR,6,187,0,0,193
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,NA,NA,NA,NA,NA
MADHYA PRADESH,TIKAMGARH,JATARA,0,0,0,0,0
MADHYA PRADESH,TIKAMGARH,NIWARI,0,0,0,0,0
MADHYA PRADESH,TIKAMGARH,PALERA,0,0,0,0,0
MADHYA PRADESH,TIKAMGARH,PRITHWIPUR,0,0,0,0,0
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,0,0,0,0,0
MADHYA PRADESH,UJJAIN,BADNAGAR,0,0,0,0,0
MADHYA PRADESH,UJJAIN,GHATIYA,NA,NA,NA,NA,NA
MADHYA PRADESH,UJJAIN,KHACHRAUD,0,20,0,0,20
MADHYA PRADESH,UJJAIN,MAHIDPUR,NA,NA,NA,NA,NA
MADHYA PRADESH,UJJAIN,TARANA,0,50,0,0,50
MADHYA PRADESH,UJJAIN,UJJAIN,0,0,0,0,0
MADHYA PRADESH,VIDISHA,BASODA,0,0,0,0,0
MADHYA PRADESH,VIDISHA,GYARASPUR,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,KURWAI,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,LATERI,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,NATERAN,0,0,0,0,0
MADHYA PRADESH,VIDISHA,SIRONJ,0,0,0,0,0
MADHYA PRADESH,VIDISHA,VIDISHA,NA,NA,NA,NA,NA
MAHARASHTRA,,,NA,NA,NA,NA,NA
MANIPUR,BISHNUPUR,BISHNUPUR,0,0,0,0,0
MANIPUR,BISHNUPUR,MOIRANG,0,0,0,0,0
MANIPUR,CHANDEL,CHAKPIKARONG,0,0,0,0,0
MANIPUR,CHANDEL,CHANDEL,0,0,0,0,0
MANIPUR,CHURACHANDPUR,CHURACHANDPUR,0,0,0,0,0
MANIPUR,CHURACHANDPUR,HENGLEP,0,0,0,0,0
MANIPUR,CHURACHANDPUR,SINGHAT,0,0,0,0,0
MANIPUR,CHURACHANDPUR,THANGLON,0,0,0,0,0
MANIPUR,IMPHAL,HAORANGSABAL(I-W),0,0,0,0,0
MANIPUR,IMPHAL,IRILBUNG(IMPHAL-E),0,0,0,0,0
MANIPUR,IMPHAL,SWOMBUNG(IMPHAL-E),0,0,0,0,0
MANIPUR,IMPHAL,WAQNGOI(I-W),NA,NA,NA,NA,NA
MANIPUR,SENAPATI,KANGPOKPI,0,0,0,0,0
MANIPUR,SENAPATI,PAOMATA,0,0,0,0,0
MANIPUR,SENAPATI,PURUL,NA,NA,NA,NA,NA
MANIPUR,SENAPATI,SAIKHUL,0,0,0,0,0
MANIPUR,SENAPATI,TADUBI,0,0,0,0,0
MANIPUR,TAMENGLONG,NUNGBA,0,0,0,0,0
MANIPUR,TAMENGLONG,TAMEI,0,0,0,0,0
MANIPUR,TAMENGLONG,TAMENGLONG,0,0,0,0,0
MANIPUR,THOUBAL,KAKCHING,0,0,0,0,0
MANIPUR,THOUBAL,THOUBAL,0,0,0,0,0
MANIPUR,UKHRUL,CHINGAI,0,0,0,0,0
MANIPUR,UKHRUL,KAMJONG,0,0,0,0,0
MANIPUR,UKHRUL,PHUNGYAR,0,0,0,0,0
MANIPUR,UKHRUL,UKHRUL,0,0,0,0,0
MEGHALAYA,EAST GARO HILLS,DAMBO RONGJENG,0,0,0,0,0
MEGHALAYA,EAST GARO HILLS,RESU-BELPARA,0,0,0,0,0
MEGHALAYA,EAST GARO HILLS,SAMANDA.,0,0,0,0,0
MEGHALAYA,EAST GARO HILLS,SONGSAK,0,0,0,0,0
MEGHALAYA,EAST KHASI HILLS,MAWKYNREW,0,0,0,0,0
MEGHALAYA,EAST KHASI HILLS,MAWPHLANG,0,0,0,0,0
MEGHALAYA,EAST KHASI HILLS,MAWRYNGKNENG,0,0,0,0,0
MEGHALAYA,EAST KHASI HILLS,MAWSYNRAM,0,0,0,0,0
MEGHALAYA,EAST KHASI HILLS,MYLLIEM,0,0,0,0,0
MEGHALAYA,EAST KHASI HILLS,PYNURSLA,0,0,0,0,0
MEGHALAYA,EAST KHASI HILLS,SHELLA BHOLAGANGH,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,AMLAREM,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,LASKEIN,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,0,0,0,0,0
MEGHALAYA,RI BHOI DISTRICT,UMLING  C&D BLOCK,0,0,0,0,0
MEGHALAYA,RI BHOI DISTRICT,UMSNING C&D BLOCK,0,0,0,0,0
MEGHALAYA,SOUTH GARO HILLS,BAGHMARA,0,0,0,0,0
MEGHALAYA,SOUTH GARO HILLS,CHOKPOT,0,0,0,0,0
MEGHALAYA,SOUTH GARO HILLS,RONGRA,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,BETASING,41,18,0,0,59
MEGHALAYA,WEST GARO HILLS,DADENGGIRI,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,DALUS,5,0,0,0,5
MEGHALAYA,WEST GARO HILLS,RONGRAM,53,19,0,25,97
MEGHALAYA,WEST GARO HILLS,SELSELLA,448,37,37,8,530
MEGHALAYA,WEST GARO HILLS,TIKKIRKILLA,278,113,0,0,391
MEGHALAYA,WEST GARO HILLS,ZIKZAK,128,2,18,3,151
MEGHALAYA,WEST KHASI HILLS,MAIRANG,13,0,0,0,13
MEGHALAYA,WEST KHASI HILLS,MAWKYRWAT,0,0,0,0,0
MEGHALAYA,WEST KHASI HILLS,MAWSHYNRUT,576,0,0,0,576
MEGHALAYA,WEST KHASI HILLS,NONGSTOIN,39,0,0,0,39
MEGHALAYA,WEST KHASI HILLS,RANIKOR,0,0,3,1,4
MIZORAM,AIZAWL,AIBAWK,0,0,0,0,0
MIZORAM,AIZAWL,DARLAWN,0,0,0,0,0
MIZORAM,AIZAWL,KHAWZAWL,0,0,0,0,0
MIZORAM,AIZAWL,LUNGDAR 'E',0,0,0,0,0
MIZORAM,AIZAWL,NGOPA,0,0,0,0,0
MIZORAM,AIZAWL,PHAILENG 'W',0,0,0,0,0
MIZORAM,AIZAWL,REIEK,0,0,0,0,0
MIZORAM,AIZAWL,SERCHHIP,0,0,0,0,0
MIZORAM,AIZAWL,THINGDAWL,0,0,0,0,0
MIZORAM,AIZAWL,THINGSULTHLIAH,0,0,0,0,0
MIZORAM,AIZAWL,TLANGNUAM,0,0,0,0,0
MIZORAM,AIZAWL,ZAWLNUAM,0,0,0,0,0
MIZORAM,CHHIMTUIPUI,CHAWNGTE,0,0,0,0,0
MIZORAM,CHHIMTUIPUI,LAWNGTLAI,0,0,0,0,0
MIZORAM,CHHIMTUIPUI,SANGAU,0,0,0,0,0
MIZORAM,CHHIMTUIPUI,TUIPANG,0,0,0,0,0
MIZORAM,LUNGLEI,BUNGHMUN,0,0,0,0,0
MIZORAM,LUNGLEI,HNAHTHIAL,2,0,0,0,2
MIZORAM,LUNGLEI,LUNGLEI,0,0,0,0,0
MIZORAM,LUNGLEI,LUNGSEN,0,0,0,0,0
MIZORAM,LUNGLEI,VILL1,NA,NA,NA,NA,NA
NAGALAND,KOHIMA,JALUKIE,0,0,0,0,0
NAGALAND,KOHIMA,KOHIMA,0,0,0,0,0
NAGALAND,KOHIMA,KUHUBOTO,0,0,0,0,0
NAGALAND,KOHIMA,MEDZIPHEMA,0,0,0,0,0
NAGALAND,KOHIMA,TSEMINYU,0,0,0,0,0
NAGALAND,MOKOKCHUNG,CHANGTONGYA,0,0,0,0,0
NAGALAND,MOKOKCHUNG,MANGOLEMBA,0,0,0,0,0
NAGALAND,MOKOKCHUNG,ONGPANGKONG,0,0,0,0,0
NAGALAND,MON,CHEN,0,0,0,0,0
NAGALAND,MON,MON,0,0,0,0,0
NAGALAND,MON,TOBU,0,0,0,0,0
NAGALAND,MON,WAKCHING,0,0,0,0,0
NAGALAND,PHEK,KIKRUMA,0,0,0,0,0
NAGALAND,PHEK,MELURI,0,0,0,0,0
NAGALAND,PHEK,PHEK,0,0,0,0,0
NAGALAND,TUENSANG,KIPHIRE,0,0,0,0,0
NAGALAND,TUENSANG,LONGKHIM,0,0,0,0,0
NAGALAND,TUENSANG,LONGLENG,0,0,0,0,0
NAGALAND,TUENSANG,NOKLAK,0,0,0,0,0
NAGALAND,TUENSANG,SANGSANGYU,0,0,0,0,0
NAGALAND,TUENSANG,SHAMATOR,0,0,0,0,0
NAGALAND,TUENSANG,SITIMI,0,0,0,0,0
NAGALAND,WOKHA,BAGHTY,0,0,0,0,0
NAGALAND,WOKHA,WOKHA,0,0,0,0,0
NAGALAND,ZUNHEBOTO,AKULUTO,0,0,0,0,0
NAGALAND,ZUNHEBOTO,GHATASHI,0,0,0,0,0
NAGALAND,ZUNHEBOTO,TOKIYE,0,0,0,0,0
NAGALAND,ZUNHEBOTO,ZUNHEBOTO,0,0,0,0,0
ORISSA,ANGUL,ANUGUL,0,0,0,0,0
ORISSA,ANGUL,ATHAMALLICK,0,0,0,0,0
ORISSA,ANGUL,BANANPULA,0,0,0,0,0
ORISSA,ANGUL,CHHENDIAPADA,0,0,0,0,0
ORISSA,ANGUL,KANIHA,0,0,0,0,0
ORISSA,ANGUL,KISONAGAR,0,0,0,0,0
ORISSA,ANGUL,PALALAHARA,0,0,0,0,0
ORISSA,ANGUL,TALCHER,0,0,0,0,0
ORISSA,BALASORE,BAHANAGA,0,0,0,0,0
ORISSA,BALASORE,BALASORE,0,0,0,0,0
ORISSA,BALASORE,BALIPAL,NA,NA,NA,NA,NA
ORISSA,BALASORE,BASTA,0,0,0,0,0
ORISSA,BALASORE,BHOGARAI,NA,NA,NA,NA,NA
ORISSA,BALASORE,JALESWAR,0,0,0,0,0
ORISSA,BALASORE,JILGIRI,0,0,0,0,0
ORISSA,BALASORE,KHAIRA,0,0,0,0,0
ORISSA,BALASORE,OUPADA,0,0,0,0,0
ORISSA,BALASORE,REMUNA,0,0,0,0,0
ORISSA,BALASORE,SIMULIA,NA,NA,NA,NA,NA
ORISSA,BALASORE,SORO,0,0,0,0,0
ORISSA,BARAGARH,AMBABHANA,0,0,0,0,0
ORISSA,BARAGARH,ATABIRA,0,0,0,0,0
ORISSA,BARAGARH,BARAGARH,0,0,0,0,0
ORISSA,BARAGARH,BARAPALI,9,2,0,0,11
ORISSA,BARAGARH,BHATALI,2,0,0,0,2
ORISSA,BARAGARH,BHENDENI,18,0,0,0,18
ORISSA,BARAGARH,BIJEPUR,0,0,0,0,0
ORISSA,BARAGARH,GAISILAT,0,0,0,0,0
ORISSA,BARAGARH,JHARABANDHA,1910,454,0,0,2364
ORISSA,BARAGARH,PADMAPUR,0,0,0,0,0
ORISSA,BARAGARH,PAIKMAL,433,23,0,0,456
ORISSA,BARAGARH,SOHELA,0,0,0,0,0
ORISSA,BHADRAK,BASUDEVPUR,0,0,0,0,0
ORISSA,BHADRAK,BHADRAK,0,0,0,0,0
ORISSA,BHADRAK,BHANDARIPOKHARI,NA,NA,NA,NA,NA
ORISSA,BHADRAK,BONTH,0,0,0,0,0
ORISSA,BHADRAK,CHANDABALI,0,0,0,0,0
ORISSA,BHADRAK,DHAMANAGAR,0,0,0,0,0
ORISSA,BHADRAK,TIHIDI,0,0,0,0,0
ORISSA,BOLANGIR,AGALPUR,0,0,0,0,0
ORISSA,BOLANGIR,BALANGIR,0,0,0,0,0
ORISSA,BOLANGIR,BELPARA,0,0,0,0,0
ORISSA,BOLANGIR,BONGOMUNDA,0,0,0,0,0
ORISSA,BOLANGIR,DEOGAN,0,0,0,0,0
ORISSA,BOLANGIR,KHAPRA KHOL,0,0,0,0,0
ORISSA,BOLANGIR,LOUSINGHA,0,0,0,0,0
ORISSA,BOLANGIR,MURIBAHAL,0,0,0,0,0
ORISSA,BOLANGIR,PATANAGARH,0,0,0,0,0
ORISSA,BOLANGIR,PUINTALA,24,0,0,0,24
ORISSA,BOLANGIR,SAINTALA,0,0,0,0,0
ORISSA,BOLANGIR,TENTULIKHUNTI,0,0,0,0,0
ORISSA,BOLANGIR,TITILAGARH,0,0,0,0,0
ORISSA,BOLANGIR,TUREKELA,0,0,0,0,0
ORISSA,BOUDH,BOUDH,0,0,0,0,0
ORISSA,BOUDH,GHARABHANGA,15,0,0,0,15
ORISSA,BOUDH,KANTAMAL,0,0,0,0,0
ORISSA,CUTTACK,ATHGARH,0,0,0,0,0
ORISSA,CUTTACK,BANKI,0,0,0,0,0
ORISSA,CUTTACK,BARANGA,3,0,0,0,3
ORISSA,CUTTACK,BARMBA,0,0,0,0,0
ORISSA,CUTTACK,CUTTACK(SADAR),15,15,0,0,30
ORISSA,CUTTACK,DOMAPARA,0,0,0,0,0
ORISSA,CUTTACK,KANTAPARA,0,0,0,0,0
ORISSA,CUTTACK,MAHANGA,0,0,0,0,0
ORISSA,CUTTACK,NARASINGHPUR,0,0,0,0,0
ORISSA,CUTTACK,NIALI,0,0,13,0,13
ORISSA,CUTTACK,NISCHINTAKOILI,NA,NA,NA,NA,NA
ORISSA,CUTTACK,SALIPUR,NA,NA,NA,NA,NA
ORISSA,CUTTACK,TANGI-CHOUDWAR,0,0,0,0,0
ORISSA,CUTTACK,TIGIRIA,0,0,0,0,0
ORISSA,DEOGARH,REAMAL,0,0,0,0,0
ORISSA,DEOGARH,SARKOTE,0,0,0,0,0
ORISSA,DEOGARH,TILEIBANI,0,0,0,0,0
ORISSA,DHENKANAL,BHUBAN,0,0,0,0,0
ORISSA,DHENKANAL,DHENKANAL,0,0,0,0,0
ORISSA,DHENKANAL,GANDIA,0,0,0,0,0
ORISSA,DHENKANAL,HINDOL,0,0,0,0,0
ORISSA,DHENKANAL,KAMAKHYANAGAR,0,0,0,0,0
ORISSA,DHENKANAL,KANKADAHAD,0,0,0,0,0
ORISSA,DHENKANAL,ODAPADA,0,0,0,0,0
ORISSA,DHENKANAL,PALAJANGA,0,0,0,0,0
ORISSA,GAJAPATI,GUMMA,0,0,0,0,0
ORISSA,GAJAPATI,KASINAGAR,193,0,0,0,193
ORISSA,GAJAPATI,MOHANA,0,0,0,0,0
ORISSA,GAJAPATI,NUAGADA,0,0,0,0,0
ORISSA,GAJAPATI,PARALAKHEMUNDI,0,0,0,0,0
ORISSA,GAJAPATI,R.UDAYAGIRI,0,0,0,0,0
ORISSA,GAJAPATI,RAYAGADA,0,0,0,0,0
ORISSA,GANJAM,ASKA,48,0,0,0,48
ORISSA,GANJAM,BELAGUNTHA,0,0,0,0,0
ORISSA,GANJAM,BHANJANAGAR,0,0,0,0,0
ORISSA,GANJAM,BUGUDA,25,2,0,0,27
ORISSA,GANJAM,CHATRAPUR,2791,34,0,0,2825
ORISSA,GANJAM,CHIKITI,1496,0,0,0,1496
ORISSA,GANJAM,DHARAKOT,0,0,0,0,0
ORISSA,GANJAM,DIGAPAHANDI,953,0,0,0,953
ORISSA,GANJAM,GANJAM,87,2,0,0,89
ORISSA,GANJAM,HINJILIKUT,1945,25,0,0,1970
ORISSA,GANJAM,J.N.PRASAD,0,0,0,0,0
ORISSA,GANJAM,K.KHANDI,2089,0,0,0,2089
ORISSA,GANJAM,K.S.NAGAR,1939,4,0,0,1943
ORISSA,GANJAM,KHALLIKOT,0,0,0,0,0
ORISSA,GANJAM,KODALA,128,44,22,0,194
ORISSA,GANJAM,P.PUR,493,7,0,0,500
ORISSA,GANJAM,PATRAPUR,1518,62,0,0,1580
ORISSA,GANJAM,POLASARA,200,0,0,0,200
ORISSA,GANJAM,R.LUNDA,3126,95,0,0,3221
ORISSA,GANJAM,S.KHEMUNDI,785,2,9,0,796
ORISSA,GANJAM,SHERAGADA,630,0,46,0,676
ORISSA,GANJAM,SORADA,7,0,0,0,7
ORISSA,JAGATSINGHPUR,BALIKUDA,0,0,0,0,0
ORISSA,JAGATSINGHPUR,BIRIDI,0,0,0,0,0
ORISSA,JAGATSINGHPUR,ERASAMA,0,0,0,0,0
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,NA,NA,NA,NA,NA
ORISSA,JAGATSINGHPUR,KUNJANG,NA,NA,NA,NA,NA
ORISSA,JAGATSINGHPUR,NAUGAON,0,0,0,0,0
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,NA,NA,NA,NA,NA
