-----
{
 "description": "The table refers to Block wise Distribution of Deep Tubewells according to Social status. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.4.csv", 
 "title": "Download CSV for Blockwise Distribution of Deep Tubewells according to Social status", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.4.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Scheduled caste,Scheduled tribe,Other social status of farmers,Total
GUJARAT,RAJKOT,UPLETA,0,0,2,2
GUJARAT,RAJKOT,WANKANER,0,0,0,0
GUJARAT,SABARKANTHA,BAYAD,0,0,0,0
GUJARAT,SABARKANTHA,BHILODA,11,47,64,122
GUJARAT,SABARKANTHA,HIMATNAGAR,0,0,0,0
GUJARAT,SABARKANTHA,IDAR,0,0,0,0
GUJARAT,SABARKANTHA,KHEDBRAHMA,0,0,0,0
GUJARAT,SABARKANTHA,MEGHRAJ,0,0,0,0
GUJARAT,SABARKANTHA,MODASA,0,0,8,8
GUJARAT,SABARKANTHA,PRANTIJ,0,0,0,0
GUJARAT,SABARKANTHA,TALOD,0,0,0,0
GUJARAT,SABARKANTHA,VIJAYNAGAR,0,0,0,0
GUJARAT,SURAT,MAHUVA,0,0,0,0
GUJARAT,SURAT,MANGROL,0,0,0,0
GUJARAT,SURAT,NIZAR,0,0,0,0
GUJARAT,SURAT,SONGADH,0,0,0,0
GUJARAT,SURAT,UMARPADA,0,0,0,0
GUJARAT,SURAT,VYARA,0,0,0,0
GUJARAT,SURENDRANAGAR,CHOTILA,1,0,17,18
GUJARAT,SURENDRANAGAR,CHUDA,0,0,0,0
GUJARAT,SURENDRANAGAR,DASADA,15,14,278,307
GUJARAT,SURENDRANAGAR,DHRANGADHRA,0,0,0,0
GUJARAT,SURENDRANAGAR,HALVAD,0,0,2,2
GUJARAT,SURENDRANAGAR,LAKHTAR,0,0,6,6
GUJARAT,SURENDRANAGAR,LIMDI,0,1,19,20
GUJARAT,SURENDRANAGAR,MULI,0,0,1,1
GUJARAT,SURENDRANAGAR,SAYLA,0,0,168,168
GUJARAT,SURENDRANAGAR,WADHWAN,0,0,0,0
GUJARAT,VADODARA,CHHOTA UDAIPUR,0,0,0,0
GUJARAT,VADODARA,DABHOI,0,0,1,1
GUJARAT,VADODARA,JETPUR  PAVI,0,0,0,0
GUJARAT,VADODARA,KARJAN,0,0,1,1
GUJARAT,VADODARA,KAVANT,0,4,0,4
GUJARAT,VADODARA,NASVADI,0,0,0,0
GUJARAT,VADODARA,PADARA,0,0,2,2
GUJARAT,VADODARA,SANKHEDA,0,0,0,0
GUJARAT,VADODARA,SAVLI,0,0,0,0
GUJARAT,VADODARA,SINOR,0,0,0,0
GUJARAT,VADODARA,VADODARA,0,0,2,2
GUJARAT,VADODARA,VAGHODIA,0,0,0,0
HARYANA,AMBALA,AMBALA,17,1,1825,1843
HARYANA,AMBALA,AMBALA-1,0,0,32,32
HARYANA,AMBALA,BARARA,5,3,161,169
HARYANA,AMBALA,NARAINGARH,0,0,51,51
HARYANA,AMBALA,SAHA,0,0,3,3
HARYANA,AMBALA,SHAHAZADPUR,2,18,221,241
HARYANA,BHIWANI,BADHRA,3,0,85,88
HARYANA,BHIWANI,DADRI-I,0,0,11,11
HARYANA,BHIWANI,DADRI-II,1,0,20,21
HARYANA,FARIDABAD,FARIDABAD,0,0,25,25
HARYANA,FATEHABAD,BHUNA,0,0,5,5
HARYANA,FATEHABAD,FATEHABAD,0,3,373,376
HARYANA,FATEHABAD,RATIA,2,0,107,109
HARYANA,FATEHABAD,TOHANA,21,1,811,833
HARYANA,GURGAON,FEROZEPUR JHIRKA,0,0,167,167
HARYANA,GURGAON,GURGAON,0,0,7,7
HARYANA,GURGAON,NAGINA,0,0,13,13
HARYANA,GURGAON,PUNHANA,0,0,15,15
HARYANA,HISSAR,AGROHA,0,0,7,7
HARYANA,HISSAR,BARWALA,0,0,3,3
HARYANA,HISSAR,HISSAR-II,0,0,0,0
HARYANA,HISSAR,UKLANA,0,1,0,1
HARYANA,JHAJJAR,MATANHAIL,0,0,194,194
HARYANA,JHAJJAR,SAHLAWAS,0,0,84,84
HARYANA,JIND,ALEWA,3,0,47,50
HARYANA,JIND,JIND,0,0,51,51
HARYANA,JIND,JULANA,0,0,8,8
HARYANA,JIND,NARWANA,0,0,21,21
HARYANA,JIND,PILLU KHERA,0,0,82,82
HARYANA,JIND,SAFIDON,0,0,100,100
HARYANA,JIND,UCHANA,0,0,150,150
HARYANA,KAITHAL,GUHLA,0,0,1212,1212
HARYANA,KAITHAL,KAITHAL,0,0,489,489
HARYANA,KAITHAL,KALAYAT,0,0,99,99
HARYANA,KAITHAL,PUNDRI,0,0,378,378
HARYANA,KAITHAL,RAJOND,0,0,152,152
HARYANA,KARNAL,ASSANDH,0,1,730,731
HARYANA,KARNAL,GHARAUNDA,0,0,304,304
HARYANA,KARNAL,INDRI,0,0,149,149
HARYANA,KARNAL,KARNAL,0,0,203,203
HARYANA,KARNAL,NILOKHERI,0,0,205,205
HARYANA,KARNAL,NISSING,0,0,54,54
HARYANA,KURUKSHETRA,BABAIN,0,0,6,6
HARYANA,KURUKSHETRA,LADWA,0,0,0,0
HARYANA,KURUKSHETRA,PEHOWA,69,26,1342,1437
HARYANA,KURUKSHETRA,SHAHBAD,4,1,258,263
HARYANA,KURUKSHETRA,THANESAR,0,0,383,383
HARYANA,MAHENDRAGARH,ATELI NANGAL,0,0,9,9
HARYANA,MAHENDRAGARH,NANGAL CHAUDHARY,46,0,593,639
HARYANA,MAHENDRAGARH,NARNAUL,0,1,19,20
HARYANA,PANCHKULA,BARWALA,0,2,19,21
HARYANA,PANCHKULA,PINJORE,1,0,46,47
HARYANA,PANCHKULA,RAIPUR RANI,1,0,124,125
HARYANA,PANIPAT,BAPAULI,0,0,71,71
HARYANA,PANIPAT,ISRANA,0,0,259,259
HARYANA,PANIPAT,MADLAUDA,0,0,69,69
HARYANA,PANIPAT,PANIPAT,0,0,0,0
HARYANA,PANIPAT,SMALKHA,0,0,284,284
HARYANA,REWARI,BAWAL,0,0,17,17
HARYANA,REWARI,JATUSANA,0,0,7,7
HARYANA,REWARI,NAHAR,0,0,81,81
HARYANA,REWARI,REWARI,0,0,4,4
HARYANA,SIRSA,ELLENABAD,0,0,6,6
HARYANA,SIRSA,NATHUSARI CHOPTA,1,0,126,127
HARYANA,SIRSA,RANIA,0,0,22,22
HARYANA,SIRSA,SIRSA,16,0,1060,1076
HARYANA,SONEPAT,GANAUR,0,0,206,206
HARYANA,SONEPAT,SONEPAT,0,7,89,96
HARYANA,YAMUNANAGAR,BILASPUR,5,3,116,124
HARYANA,YAMUNANAGAR,CHHACHHRAULI,0,0,1,1
HARYANA,YAMUNANAGAR,MUSTAFABAD,0,0,47,47
HARYANA,YAMUNANAGAR,RADAUR,0,0,0,0
HARYANA,YAMUNANAGAR,SADHAURA,0,0,6,6
HIMACHAL PRADESH,Kangra,BAROH,0,0,0,0
HIMACHAL PRADESH,Kangra,FATEHPUR (ST),0,0,0,0
HIMACHAL PRADESH,Kangra,INDORA,0,0,2,2
HIMACHAL PRADESH,Kangra,JAWALI,0,0,0,0
HIMACHAL PRADESH,Kangra,NURPUR,0,0,0,0
HIMACHAL PRADESH,Kullu,KULLU,0,0,2,2
HIMACHAL PRADESH,Sirmaur,NAHAN,0,0,0,0
HIMACHAL PRADESH,Sirmaur,PAONTA SAHIB,0,0,0,0
HIMACHAL PRADESH,Solan,NALAGARH,0,0,5,5
HIMACHAL PRADESH,Una,AMB,0,0,0,0
HIMACHAL PRADESH,Una,BANGANA,0,0,0,0
HIMACHAL PRADESH,Una,HAROLI (ST),0,0,0,0
HIMACHAL PRADESH,Una,UNA,0,0,0,0
JAMMU & KASHMIR,JAMMU,BISHNAH,0,0,0,0
JAMMU & KASHMIR,JAMMU,R. S. PURA,0,0,0,0
JAMMU & KASHMIR,JAMMU,SAMBA,0,0,0,0
JAMMU & KASHMIR,KATHUA,GHAGWAL,0,0,0,0
JHARKHAND,CHATRA,HANTARGANJ,0,0,0,0
JHARKHAND,DUMKA,RANESHWAR,0,0,0,0
JHARKHAND,GARHWA,RAMNA,0,0,0,0
JHARKHAND,GARHWA,RANKA,0,0,0,0
JHARKHAND,GIRIDIH,GAWA,0,0,0,0
JHARKHAND,HAZARIBAGH,CHURCHU,0,0,0,0
JHARKHAND,SAHEBGANJ,PATANA,0,0,0,0
JHARKHAND,SARAIKELA,GAMHARIYA,0,0,0,0
JHARKHAND,WEST SINGHBHUM,BANDGAON,0,0,0,0
JHARKHAND,WEST SINGHBHUM,JAGANATHPUR,0,0,0,0
KARNATAKA,Bangalore,BANGALORE SOUTH,0,0,0,0
KARNATAKA,Bangalore Rural,DODDBALLAPUR,0,0,0,0
KARNATAKA,Bangalore Rural,HOSKOTE,0,0,0,0
KARNATAKA,Belgaum,BAILAHONGAL,0,0,0,0
KARNATAKA,Belgaum,BELGAUM,0,0,0,0
KARNATAKA,Belgaum,GOKAK,0,0,0,0
KARNATAKA,Belgaum,KHANAPUR,0,0,0,0
KARNATAKA,Belgaum,SOUNDATTI,0,0,0,0
KARNATAKA,Bellary,BELLARY,0,0,0,0
KARNATAKA,Bijapur,BASAVANA BAGEWADI,0,0,0,0
KARNATAKA,Bijapur,MUDDEBIHAL,0,0,0,0
KARNATAKA,Chikmagalur,NARASIMHARAJAPURA,0,0,0,0
KARNATAKA,Chikmagalur,TARIKERE,0,0,0,0
KARNATAKA,Chitradurga,CHITRADURGA,0,0,0,0
KARNATAKA,Dakshina Kannada,BELTHANGADI,0,0,0,0
KARNATAKA,Davanagere,HARPANAHALLI,0,0,0,0
KARNATAKA,Dharwar,KUNDGOL,0,0,0,0
KARNATAKA,Kolar,CHIKBALLAPUR,0,0,0,0
KARNATAKA,Kolar,GUDIBANDA,0,0,0,0
KARNATAKA,Kolar,MULBAGAL,0,0,0,0
KARNATAKA,Kolar,SRINIVASPUR,0,0,0,0
KARNATAKA,Mandya,MADDUR,0,0,0,0
KARNATAKA,Mandya,MALAVALLI,0,0,0,0
KARNATAKA,Mandya,PANDAVAPURA,0,0,0,0
KARNATAKA,Tumkur,TURUVEKERE,0,0,0,0
KERALA,ALAPPUZHA,MAVELIKARA,0,0,0,0
KERALA,ERANAKULAM,KALAMASSERY,0,0,0,0
KERALA,ERANAKULAM,KOTHAMANGALAM-999,0,0,3,3
KERALA,IDDUKKI,NEDUMKANDAM,0,0,0,0
KERALA,KANNUR,EDAKKAD,0,0,0,0
KERALA,KANNUR,IRIKKUR,0,0,0,0
KERALA,KANNUR,THALIPARAMBA,0,0,0,0
KERALA,KASARAGODE,KANHANGAD,0,0,1,1
KERALA,KASARAGODE,KASARAGODE,0,0,0,0
KERALA,KASARAGODE,MANJESWARAM,0,0,0,0
KERALA,KOLLAM,ITHIKKARA,0,0,0,0
KERALA,KOLLAM,VETTIKKAVALA,0,0,0,0
KERALA,KOTTAYAM,ERATTUPETTAH,0,0,3,3
KERALA,KOTTAYAM,LALAM,0,0,0,0
KERALA,KOTTAYAM,UZHAVOOR,0,0,0,0
KERALA,KOZHIKODE,KODUVALLY,0,0,0,0
KERALA,MALAPPURAM,MALAPPURAM,0,0,0,0
KERALA,MALAPPURAM,MANKADA,0,0,1,1
KERALA,MALAPPURAM,PERINTHALMANNA,0,0,0,0
KERALA,PALAKKAD,ALATHUR,0,0,0,0
KERALA,PALAKKAD,MANNARKKAD,0,0,0,0
KERALA,PALAKKAD,OTTAPPALAM,0,0,0,0
KERALA,PATHANAMTHITTA,KOIPURAM,0,0,1,1
KERALA,PATHANAMTHITTA,MALLAPPALLY,0,0,0,0
KERALA,PATHANAMTHITTA,RANNI,0,0,0,0
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,0,0,0,0
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,0,0,1,1
KERALA,THRISSUR,MALA,0,0,0,0
KERALA,THRISSUR,OLLUKKARA,0,0,0,0
KERALA,THRISSUR,PAZHAYANNUR,0,0,0,0
KERALA,THRISSUR,VADAKKANCHERRY,0,0,0,0
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,0,0,0,0
MADHYA PRADESH,BALAGHAT,KIRNAPUR,0,1,0,1
MADHYA PRADESH,BALAGHAT,LANJI,0,0,0,0
MADHYA PRADESH,BALAGHAT,WARASEONI,0,0,0,0
MADHYA PRADESH,BARWANI,BARWANI,0,0,0,0
MADHYA PRADESH,BARWANI,NIWALI,0,0,0,0
MADHYA PRADESH,BARWANI,PANSEMAL,0,0,0,0
MADHYA PRADESH,BARWANI,PATI,0,0,0,0
MADHYA PRADESH,BARWANI,RAJPUR,0,0,0,0
MADHYA PRADESH,BARWANI,SENDHWA,0,0,0,0
MADHYA PRADESH,BARWANI,THIKRI,0,0,0,0
MADHYA PRADESH,BETUL,AMLA,0,0,0,0
MADHYA PRADESH,BETUL,ATHNER,0,0,20,20
MADHYA PRADESH,BETUL,BETUL,0,0,10,10
MADHYA PRADESH,BETUL,BHAINSDEHI,0,0,0,0
MADHYA PRADESH,BETUL,BHIMPURA,0,0,0,0
MADHYA PRADESH,BETUL,CHICHOLI,0,0,0,0
MADHYA PRADESH,BETUL,GHODA DONGRI,0,0,0,0
MADHYA PRADESH,BETUL,MULTAI,0,0,0,0
MADHYA PRADESH,BETUL,PRABHAT PATTAN,0,0,0,0
MADHYA PRADESH,BHIND,ATER,0,0,0,0
MADHYA PRADESH,BHIND,BHIND,0,0,0,0
MADHYA PRADESH,BHIND,GOHAD,4,0,39,43
MADHYA PRADESH,BHIND,LAHAR,3,0,42,45
MADHYA PRADESH,BHIND,MEHAGOAN,0,0,1,1
MADHYA PRADESH,BHIND,ROUN(MIHONA),0,0,29,29
MADHYA PRADESH,BHOPAL,BERASIA,0,0,26,26
MADHYA PRADESH,BHOPAL,FUNDA,0,0,1,1
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,14,0,69,83
MADHYA PRADESH,CHHATARPUR,BIJAWAR,0,0,1,1
MADHYA PRADESH,CHHATARPUR,GAURIHAR,0,0,3,3
MADHYA PRADESH,CHHATARPUR,NOWGONG,0,0,0,0
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,0,0,1,1
MADHYA PRADESH,DAMOH,BATIYAGHAR,0,10,57,67
MADHYA PRADESH,DAMOH,HATTA,4,0,66,70
MADHYA PRADESH,DAMOH,JABERA,0,0,0,0
MADHYA PRADESH,DATIA,BHANDER,0,0,0,0
MADHYA PRADESH,DATIA,DATIA,82,64,57,203
MADHYA PRADESH,DATIA,SEONDHA,15,1,71,87
MADHYA PRADESH,DEWAS,BAGLEE,0,0,0,0
MADHYA PRADESH,DEWAS,DEWAS,15,4,308,327
MADHYA PRADESH,DEWAS,KANNOD,0,0,1,1
MADHYA PRADESH,DEWAS,KHATEGAON,0,0,1,1
MADHYA PRADESH,DEWAS,SONKUCH,0,0,0,0
MADHYA PRADESH,DHAR,BADNAWER,0,0,0,0
MADHYA PRADESH,DHAR,BAGH,0,0,0,0
MADHYA PRADESH,DHAR,DAHI,0,0,0,0
MADHYA PRADESH,DHAR,DHAR,0,0,0,0
MADHYA PRADESH,DHAR,DHARAMPURI,0,0,0,0
MADHYA PRADESH,DHAR,GANDHWANI,0,0,0,0
MADHYA PRADESH,DHAR,KUKSHI,0,0,0,0
MADHYA PRADESH,DHAR,MANAWAR,0,0,4,4
MADHYA PRADESH,DHAR,NALACHHA,0,0,0,0
MADHYA PRADESH,DHAR,NISARPUR,0,0,0,0
MADHYA PRADESH,DHAR,SARDARPUR,0,0,0,0
MADHYA PRADESH,DHAR,TIRLA,0,0,0,0
MADHYA PRADESH,DHAR,UMARBAN,0,0,0,0
MADHYA PRADESH,GUNA,BAMORI,16,32,457,505
MADHYA PRADESH,GUNA,CHANCHODA,0,0,16,16
MADHYA PRADESH,GUNA,EHSAGADH,1,1,103,105
MADHYA PRADESH,GUNA,GUNA,18,34,491,543
MADHYA PRADESH,GUNA,RAGHOGARH,0,1,36,37
MADHYA PRADESH,GWALIOR,MORAR,0,0,0,0
MADHYA PRADESH,HARDA,HARDA,0,0,0,0
MADHYA PRADESH,HOSHANGABAD,BABAI,0,0,0,0
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,0,0,0,0
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,0,0,0,0
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,0,2,1,3
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,0,0,2,2
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,0,0,0,0
MADHYA PRADESH,INDORE,DEPAL PUR,0,0,0,0
MADHYA PRADESH,INDORE,INDORE,6,5,156,167
MADHYA PRADESH,INDORE,MHOW,2,3,81,86
MADHYA PRADESH,JABALPUR,BARGI,0,0,3,3
MADHYA PRADESH,JABALPUR,PANAGAR,0,0,0,0
MADHYA PRADESH,JABALPUR,PATAN,0,0,0,0
MADHYA PRADESH,JABALPUR,SHAHPURA,0,0,0,0
MADHYA PRADESH,JABALPUR,SIHORA,0,0,0,0
MADHYA PRADESH,JHABUA,JHABUA,0,0,0,0
MADHYA PRADESH,JHABUA,JOBAT,0,0,0,0
MADHYA PRADESH,JHABUA,MEGHNAGAR,0,0,0,0
MADHYA PRADESH,JHABUA,PETLAWAD,1,26,39,66
MADHYA PRADESH,JHABUA,RAMA,0,0,0,0
MADHYA PRADESH,JHABUA,SONDWA,0,1,0,1
MADHYA PRADESH,JHABUA,THANDLA,0,1,0,1
MADHYA PRADESH,KATNI,BADWARA,0,1,0,1
MADHYA PRADESH,KATNI,BAHORIBAND,0,0,0,0
MADHYA PRADESH,KATNI,DHIMAR KHERA,0,0,0,0
MADHYA PRADESH,KATNI,KATNI,0,0,0,0
MADHYA PRADESH,KATNI,RITHI,0,0,0,0
MADHYA PRADESH,KHANDWA,BALADI,0,0,0,0
MADHYA PRADESH,KHANDWA,BURHANPUR,0,0,0,0
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,0,0,0,0
MADHYA PRADESH,KHANDWA,KHAKNAR,0,0,0,0
MADHYA PRADESH,KHANDWA,KHANDWA,0,0,0,0
MADHYA PRADESH,KHANDWA,PANDHANA,0,0,0,0
MADHYA PRADESH,KHANDWA,PUNASA,0,0,0,0
MADHYA PRADESH,KHARGONE,BARWAHA,46,43,1078,1167
MADHYA PRADESH,KHARGONE,BHAGWANPURA,0,9,0,9
MADHYA PRADESH,KHARGONE,BHIKANGAON,0,0,0,0
MADHYA PRADESH,KHARGONE,GOGAWA,0,1,101,102
MADHYA PRADESH,KHARGONE,KASRAWAD,0,0,2,2
MADHYA PRADESH,KHARGONE,KHARGONE,4,3,183,190
MADHYA PRADESH,KHARGONE,MAHESHWAR,6,1,186,193
MADHYA PRADESH,KHARGONE,SEGOAN,0,0,0,0
MADHYA PRADESH,KHARGONE,ZIRNYA,0,0,0,0
MADHYA PRADESH,MANDSAUR,GAROTH,0,0,0,0
MADHYA PRADESH,MANDSAUR,MALHARGAR,0,0,0,0
MADHYA PRADESH,MANDSAUR,MANDSAUR,2,4,23,29
MADHYA PRADESH,MANDSAUR,SITAMAU,0,0,0,0
MADHYA PRADESH,MORENA,AMBAH,0,0,1,1
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,0,0,24,24
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,0,0,4,4
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,4,10,107,121
MADHYA PRADESH,NEEMUCH,JAWAD,25,29,576,630
MADHYA PRADESH,NEEMUCH,MANASA,1,0,94,95
MADHYA PRADESH,NEEMUCH,NEEMUCH,5,0,158,163
MADHYA PRADESH,PANNA,AJAYGARH,0,0,0,0
MADHYA PRADESH,PANNA,GUNOUR,46,10,175,231
MADHYA PRADESH,PANNA,PANNA,5,0,50,55
MADHYA PRADESH,PANNA,PAWAI,0,0,2,2
MADHYA PRADESH,RAISEN,BADI,0,0,26,26
MADHYA PRADESH,RAISEN,GAIRATGANJ,0,0,20,20
MADHYA PRADESH,RAISEN,SANCHI,2,1,37,40
MADHYA PRADESH,RAISEN,UDAYPURA,0,0,2,2
MADHYA PRADESH,RAJGARH,BIAORA,0,1,8,9
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,0,3,3
MADHYA PRADESH,RAJGARH,NARSINGARH,0,0,1,1
MADHYA PRADESH,RAJGARH,RAJGARH,0,1,9,10
MADHYA PRADESH,RAJGARH,SARANGPUR,7,0,27,34
MADHYA PRADESH,RAJGARH,ZEERAPUR],5,1,48,54
MADHYA PRADESH,RATLAM,ALOT,8,0,57,65
MADHYA PRADESH,RATLAM,BAJNA,0,0,0,0
MADHYA PRADESH,RATLAM,JAORA,6,3,79,88
MADHYA PRADESH,RATLAM,PIPLODA,2,2,56,60
MADHYA PRADESH,RATLAM,RATLAM,12,6,187,205
MADHYA PRADESH,RATLAM,SAILANA,3,19,39,61
MADHYA PRADESH,REWA,GANGEO,0,0,0,0
MADHYA PRADESH,REWA,HANUMANA,0,0,2,2
MADHYA PRADESH,REWA,JAWA,0,0,1,1
MADHYA PRADESH,REWA,MAUGANJ,0,0,0,0
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,0,0,0,0
MADHYA PRADESH,REWA,REWA,0,0,0,0
MADHYA PRADESH,REWA,SIRMOUR,0,0,0,0
MADHYA PRADESH,SAGAR,BANDA,0,0,0,0
MADHYA PRADESH,SAGAR,BINA,0,0,1,1
MADHYA PRADESH,SAGAR,DEORI,0,0,0,0
MADHYA PRADESH,SAGAR,JAISINAGAR,0,0,0,0
MADHYA PRADESH,SAGAR,KESLI,0,0,0,0
MADHYA PRADESH,SAGAR,KHURAI,0,0,0,0
MADHYA PRADESH,SAGAR,MALTHONE,0,0,0,0
MADHYA PRADESH,SAGAR,RAHATGARH,0,0,0,0
MADHYA PRADESH,SAGAR,REHLI,0,0,0,0
MADHYA PRADESH,SAGAR,SAGAR,0,0,0,0
MADHYA PRADESH,SAGAR,SHAHGARH,0,0,0,0
MADHYA PRADESH,SATNA,AMARPATAN,3,3,184,190
MADHYA PRADESH,SATNA,MAIHAR,0,1,5,6
MADHYA PRADESH,SATNA,MAJHAGAWAN,6,2,304,312
MADHYA PRADESH,SATNA,NAGOD,172,2,605,779
MADHYA PRADESH,SATNA,RAMNAGER,1,0,52,53
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,6,0,126,132
MADHYA PRADESH,SATNA,SOHAWAL,10,1,190,201
MADHYA PRADESH,SATNA,UCHEHARA,1,2,48,51
MADHYA PRADESH,SEHORE,ASHTA,0,0,0,0
MADHYA PRADESH,SEHORE,NASRULLAGANJ,0,0,0,0
MADHYA PRADESH,SEONI,BARGHAT,0,0,0,0
MADHYA PRADESH,SEONI,DHANORA,0,0,0,0
MADHYA PRADESH,SEONI,KURAI,0,0,0,0
MADHYA PRADESH,SEONI,LAKHNADON,0,0,0,0
MADHYA PRADESH,SEONI,SEONI,0,0,0,0
MADHYA PRADESH,SHAHDOL,BEOHARI,0,0,0,0
MADHYA PRADESH,SHAHDOL,BURHAR,0,0,0,0
MADHYA PRADESH,SHAHDOL,GOHPARU,0,0,0,0
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,0,0,0,0
MADHYA PRADESH,SHAHDOL,JAITHARI,0,0,0,0
MADHYA PRADESH,SHAHDOL,SOHAGPUR,1,1,3,5
MADHYA PRADESH,SHAJAPUR,AGAR,0,0,12,12
MADHYA PRADESH,SHAJAPUR,BAROD,1,0,6,7
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,0,0,4,4
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,0,0,0,0
MADHYA PRADESH,SHAJAPUR,NALKHEDA,0,0,4,4
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,0,0,0,0
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,0,0,0,0
MADHYA PRADESH,SHAJAPUR,SUSNER,0,0,0,0
MADHYA PRADESH,SHEOPUR,KARHAL,7,18,38,63
MADHYA PRADESH,SHEOPUR,SHEOPUR,0,0,28,28
MADHYA PRADESH,SHEOPUR,VIJAYPUR,0,0,0,0
MADHYA PRADESH,SHIVPURI,BADARWAS,0,0,0,0
MADHYA PRADESH,SHIVPURI,KOLARAS,3,1,12,16
MADHYA PRADESH,SHIVPURI,POHARI,0,0,5,5
MADHYA PRADESH,SHIVPURI,SHIVPURI,1,0,39,40
MADHYA PRADESH,SIDHI,CHITRANGI,0,0,7,7
MADHYA PRADESH,SIDHI,DEOSAR,0,0,6,6
MADHYA PRADESH,SIDHI,MAJHOULI,0,0,0,0
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,0,0,0,0
MADHYA PRADESH,SIDHI,SIDHI,0,0,5,5
MADHYA PRADESH,SIDHI,SIHAWAL,0,0,31,31
MADHYA PRADESH,TIKAMGARH,JATARA,8,0,18,26
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,4,0,18,22
MADHYA PRADESH,UJJAIN,GHATTIA,0,0,0,0
MADHYA PRADESH,UJJAIN,KHACHROD,0,0,0,0
MADHYA PRADESH,UJJAIN,MEHIDPUR,0,0,0,0
MADHYA PRADESH,UJJAIN,TARANA,0,0,0,0
MADHYA PRADESH,UJJAIN,UJJAIN,0,0,1,1
MADHYA PRADESH,VIDISHA,BASODA,0,0,0,0
MADHYA PRADESH,VIDISHA,KURWAI,0,0,2,2
MADHYA PRADESH,VIDISHA,LATERI,2,0,6,8
MADHYA PRADESH,VIDISHA,NATERAN,0,0,0,0
MADHYA PRADESH,VIDISHA,SIRONJ,0,0,0,0
MAHARASHTRA,AHMEDNAGAR,AKOLA,1,0,2,3
MAHARASHTRA,AHMEDNAGAR,JAMKHED,0,0,0,0
MAHARASHTRA,AHMEDNAGAR,KARJAT,1,3,9,13
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,0,0,8,8
MAHARASHTRA,AHMEDNAGAR,NEVASA,11,1,89,101
MAHARASHTRA,AHMEDNAGAR,PARNER,2,2,86,90
MAHARASHTRA,AHMEDNAGAR,PATHARDI,0,0,12,12
MAHARASHTRA,AHMEDNAGAR,RAHATA,0,1,29,30
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,10,3,81,94
MAHARASHTRA,AKOLA,AKOT,2,1,152,155
MAHARASHTRA,AKOLA,BALAPUR,0,0,0,0
MAHARASHTRA,AKOLA,MURTIJAPUR,0,0,1,1
MAHARASHTRA,AKOLA,TELHARA,0,2,7,9
MAHARASHTRA,AMRAVATI,ACHALPUR,0,0,1,1
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,0,0,0,0
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,0,0,0,0
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,0,0,0,0
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,0,0,0,0
MAHARASHTRA,AMRAVATI,DHARNI,0,0,0,0
MAHARASHTRA,AMRAVATI,MORSHI,0,0,0,0
MAHARASHTRA,AMRAVATI,WARUD,2,1,24,27
MAHARASHTRA,AURANGABAD,GANAGAPUR,1,3,16,20
MAHARASHTRA,AURANGABAD,PAITHAN,1,18,87,106
MAHARASHTRA,BEED,AMBEJOGAI,27,31,40,98
MAHARASHTRA,BEED,BEED,2,0,96,98
MAHARASHTRA,BEED,KAIJ,0,0,22,22
MAHARASHTRA,BEED,PARLI,0,13,53,66
MAHARASHTRA,BEED,PATODA,17,0,68,85
MAHARASHTRA,BEED,SHIRUR (KASAR),5,2,3,10
MAHARASHTRA,BHANDARA,LAKHANDUR,0,0,0,0
MAHARASHTRA,BHANDARA,MOHADI,0,0,0,0
MAHARASHTRA,BHANDARA,PAVANI,0,0,0,0
