-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes (Tanks) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.14.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes (Tanks) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.14.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
JHARKHAND,SIMDEGA,SIMDEGA,1,0,1,135,0,135,60,0,60
JHARKHAND,SIMDEGA,THETHAI TANGAR,0,0,0,0,0,0,0,0,0
JHARKHAND,WEST SINGHBHUM,BANDGAON,2,4,6,2,10,12,1,0,1
JHARKHAND,WEST SINGHBHUM,CHAKARDHARPUR,0,0,0,0,0,0,0,0,0
JHARKHAND,WEST SINGHBHUM,GOILKERA,1,13,14,4,9,12,2,6,8
JHARKHAND,WEST SINGHBHUM,JAGANATHPUR,2,1,3,6,1,7,6,1,7
JHARKHAND,WEST SINGHBHUM,JHIKPANI,5,0,5,21,0,21,7,0,7
JHARKHAND,WEST SINGHBHUM,KHUNTPANI,13,58,71,139,93,232,87,49,136
JHARKHAND,WEST SINGHBHUM,KUMAR DUNGI,8,66,74,264,788,1052,257,768,1025
JHARKHAND,WEST SINGHBHUM,MAJHGAON,0,4,4,0,2,2,0,1,1
JHARKHAND,WEST SINGHBHUM,MANJHARI,0,5,5,0,3,3,0,3,3
JHARKHAND,WEST SINGHBHUM,MANOHARPUR,0,24,24,0,19,19,0,10,10
JHARKHAND,WEST SINGHBHUM,NOWAMUNDI,16,0,16,228,0,228,17,0,17
JHARKHAND,WEST SINGHBHUM,SADAR CHAIBASA,2,108,110,4,230,234,4,169,173
JHARKHAND,WEST SINGHBHUM,SHONUWA,9,6,15,14,4,18,12,3,14
JHARKHAND,WEST SINGHBHUM,TANATNAGAR,0,0,0,0,0,0,0,0,0
JHARKHAND,WEST SINGHBHUM,TONTA,4,4,8,71,8,79,71,8,79
KARNATAKA,Bagalkote,BADAMI,9,17,26,2055,60,2115,348,44,391
KARNATAKA,Bagalkote,BAGALKOTE,2,0,2,316,0,316,316,0,316
KARNATAKA,Bagalkote,BILGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Bagalkote,HUNGUND,9,0,9,1201,0,1201,275,0,275
KARNATAKA,Bagalkote,JAMAKHANDI,8,0,8,238,0,238,76,0,76
KARNATAKA,Bangalore,ANEKAL,184,0,184,2214,0,2214,1798,0,1798
KARNATAKA,Bangalore,BANGALORE EAST,79,0,79,218,0,218,36,0,36
KARNATAKA,Bangalore,BANGALORE NORTH,2,0,2,17,0,17,13,0,13
KARNATAKA,Bangalore,BANGALORE NORTH(ADL),4,0,4,49,0,49,49,0,49
KARNATAKA,Bangalore,BANGALORE SOUTH,130,0,130,80,0,80,80,0,80
KARNATAKA,Bangalore Rural,CHANNAPATNA,66,0,66,2957,0,2957,2742,0,2742
KARNATAKA,Bangalore Rural,DEVANHALLI,12,0,12,189,0,189,43,0,43
KARNATAKA,Bangalore Rural,DODDBALLAPUR,36,0,36,932,0,932,725,0,725
KARNATAKA,Bangalore Rural,HOSKOTE,100,0,100,1687,0,1687,729,0,729
KARNATAKA,Bangalore Rural,KANAKAPURA,80,1,81,3462,405,3866,2230,405,2635
KARNATAKA,Bangalore Rural,MAGADI,178,1,179,1903,5,1908,1546,5,1551
KARNATAKA,Bangalore Rural,NELEMANGALA,130,1,131,1654,3,1657,1009,1,1010
KARNATAKA,Bangalore Rural,RAMANAGARA,76,0,76,257,0,257,257,0,257
KARNATAKA,Belgaum,ATHANI,0,126,126,0,175,175,0,175,175
KARNATAKA,Belgaum,BAILAHONGAL,13,2,15,298,21,319,154,0,154
KARNATAKA,Belgaum,BELGAUM,6,0,6,45,0,45,32,0,32
KARNATAKA,Belgaum,GOKAK,2,0,2,77,0,77,0,0,0
KARNATAKA,Belgaum,HUKKERI,4,0,4,686,0,686,224,0,224
KARNATAKA,Belgaum,KHANAPUR,23,0,23,1035,0,1035,346,0,346
KARNATAKA,Belgaum,RAIBAG,3,0,3,21,0,21,0,0,0
KARNATAKA,Belgaum,RAMDURGA,2,0,2,228,0,228,48,0,48
KARNATAKA,Belgaum,SOUNDATTI,15,2,17,19,6,25,7,5,12
KARNATAKA,Bellary,BELLARY,7,0,7,720,0,720,720,0,720
KARNATAKA,Bellary,HAGARIBOMMANAHALLI,2,1,3,10,15,25,0,0,0
KARNATAKA,Bellary,HOSPET,14,0,14,715,0,715,563,0,563
KARNATAKA,Bellary,KUDLIGI,12,0,12,2140,0,2140,424,0,424
KARNATAKA,Bellary,SANDUR,16,0,16,1268,0,1268,1100,0,1100
KARNATAKA,Bellary,SIRUGUPPA,0,0,0,0,0,0,0,0,0
KARNATAKA,Bidar,AURAD,443,0,443,474,0,474,404,0,404
KARNATAKA,Bidar,BASAVAKALYAN,93,0,93,49,0,49,40,0,40
KARNATAKA,Bidar,BHALKI,87,124,211,130,156,287,120,155,275
KARNATAKA,Bidar,BIDAR,200,0,200,275,0,275,213,0,213
KARNATAKA,Bijapur,BASAVANA BAGEWADI,8,87,95,1425,62,1487,680,62,742
KARNATAKA,Bijapur,BIJAPUR,0,29,29,0,22,22,0,22,22
KARNATAKA,Bijapur,INDI,0,0,0,0,0,0,0,0,0
KARNATAKA,Bijapur,MUDDEBIHAL,8,0,8,1393,0,1393,703,0,703
KARNATAKA,Bijapur,SINDGI,29,0,29,739,0,739,436,0,436
KARNATAKA,Chamaraja Nagara,CHAMRAJANAGARA,0,0,0,0,0,0,0,0,0
KARNATAKA,Chamaraja Nagara,GUNDLUPET,13,0,13,917,0,917,16,0,16
KARNATAKA,Chamaraja Nagara,KOLLEGAL,4,0,4,242,0,242,242,0,242
KARNATAKA,Chamaraja Nagara,YELANDUR,16,0,16,1048,0,1048,1048,0,1048
KARNATAKA,Chikmagalur,CHIKMAGALUR,209,0,209,4637,0,4637,3859,0,3859
KARNATAKA,Chikmagalur,KADUR,34,0,34,3895,0,3895,3454,0,3454
KARNATAKA,Chikmagalur,KOPPA,354,0,354,3030,0,3030,2102,0,2102
KARNATAKA,Chikmagalur,MUDIGERE,131,0,131,1458,0,1458,1320,0,1320
KARNATAKA,Chikmagalur,NARASIMHARAJAPURA,280,0,280,1084,0,1084,897,0,897
KARNATAKA,Chikmagalur,SRINGERI,62,0,62,182,0,182,119,0,119
KARNATAKA,Chikmagalur,TARIKERE,68,0,68,2353,0,2353,1903,0,1903
KARNATAKA,Chitradurga,CHALLAKERE,24,0,24,2973,0,2973,2724,0,2724
KARNATAKA,Chitradurga,CHITRADURGA,2,0,2,97,0,97,90,0,90
KARNATAKA,Chitradurga,HIRIYUR,28,0,28,2500,0,2500,1356,0,1356
KARNATAKA,Chitradurga,HOLALKERE,0,0,0,0,0,0,0,0,0
KARNATAKA,Chitradurga,HOSDURGA,19,0,19,796,0,796,463,0,463
KARNATAKA,Chitradurga,MOLAKALMURU,2,0,2,132,0,132,132,0,132
KARNATAKA,Dakshina Kannada,BELTHANGADI,52,0,52,97,0,97,90,0,90
KARNATAKA,Dakshina Kannada,BUNTWAL,52,0,52,56,0,56,55,0,55
KARNATAKA,Dakshina Kannada,MANGALORE,36,0,36,172,0,172,144,0,144
KARNATAKA,Dakshina Kannada,PUTTUR,24,0,24,28,0,28,28,0,28
KARNATAKA,Dakshina Kannada,SULLIA,1,3,4,4,5,9,4,5,9
KARNATAKA,Davanagere,CHANNAGIRI,54,0,54,239,0,239,239,0,239
KARNATAKA,Davanagere,DAVANGERE,4,0,4,9,0,9,9,0,9
KARNATAKA,Davanagere,HARIHAR,24,0,24,72,0,72,72,0,72
KARNATAKA,Davanagere,HARPANAHALLI,4,0,4,357,0,357,244,0,244
KARNATAKA,Davanagere,HONNALI,72,4,76,1842,100,1942,489,81,570
KARNATAKA,Davanagere,JAGALUR,3,0,3,450,0,450,0,0,0
KARNATAKA,Dharwar,DHARWAD,13,0,13,858,0,858,19,0,19
KARNATAKA,Dharwar,HUBLI,5,3,8,66,7,73,13,5,19
KARNATAKA,Dharwar,KALGHATGI,462,1,463,7716,2,7718,3199,2,3201
KARNATAKA,Dharwar,KUNDGOL,3,0,3,85,0,85,21,0,21
KARNATAKA,Gadag,GADAG,1,2,3,45,18,62,45,11,55
KARNATAKA,Gadag,MUNDARGI,7,1,8,1661,162,1823,522,73,596
KARNATAKA,Gadag,RON,0,1,1,0,258,258,0,52,52
KARNATAKA,Gadag,SHIRHATTI,3,0,3,282,0,282,52,0,52
KARNATAKA,Gulbarga,AFZALPUR,46,0,46,186,0,186,117,0,117
KARNATAKA,Gulbarga,ALAND,2,0,2,1361,0,1361,145,0,145
KARNATAKA,Gulbarga,CHINCHOLI,5,0,5,1042,0,1042,485,0,485
KARNATAKA,Gulbarga,CHITAPUR,6,0,6,828,0,828,406,0,406
KARNATAKA,Gulbarga,GULBARGA,81,6,87,127,17,143,71,15,87
KARNATAKA,Gulbarga,JEVARGI,2,0,2,45,0,45,9,0,9
KARNATAKA,Gulbarga,SEDAM,29,0,29,965,0,965,496,0,496
KARNATAKA,Gulbarga,SHAHAPUR,32,0,32,266,0,266,229,0,229
KARNATAKA,Gulbarga,SHORAPUR,7,0,7,674,0,674,674,0,674
KARNATAKA,Gulbarga,YADGIR,110,0,110,5939,0,5939,4447,0,4447
KARNATAKA,Hassan,ALUR,640,0,640,7544,0,7544,7262,0,7262
KARNATAKA,Hassan,ARASIKERE,77,0,77,3617,0,3617,1008,0,1008
KARNATAKA,Hassan,ARKALGUD,13,0,13,158,0,158,158,0,158
KARNATAKA,Hassan,BELUR,890,1,891,6489,5,6494,3592,5,3597
KARNATAKA,Hassan,CHANNARAYAPATNA,106,0,106,2269,0,2269,1548,0,1548
KARNATAKA,Hassan,HASSAN,512,0,512,3952,0,3952,2392,0,2392
KARNATAKA,Hassan,HOLENARSIPUR,51,1,52,428,7,435,417,7,424
KARNATAKA,Hassan,SAKALESHPURA,769,0,769,8424,0,8424,6801,0,6801
KARNATAKA,Haveri,BYADGI,16,1,17,530,12,542,517,0,517
KARNATAKA,Haveri,HANGAL,154,0,154,1745,0,1745,1021,0,1021
KARNATAKA,Haveri,HAVERI,2,0,2,311,0,311,74,0,74
KARNATAKA,Haveri,HIREKERUR,96,0,96,1222,0,1222,1197,0,1197
KARNATAKA,Haveri,RANIBENNUR,1,0,1,45,0,45,0,0,0
KARNATAKA,Haveri,SHIGGAON,93,0,93,2832,0,2832,1608,0,1608
KARNATAKA,Kodagu,MADIKERI,15,0,15,15,0,15,6,0,6
KARNATAKA,Kodagu,SOMVARPET,19,0,19,145,0,145,120,0,120
KARNATAKA,Kodagu,VIRAJPET,9,0,9,73,0,73,0,0,0
KARNATAKA,Kolar,BAGEPALLI,281,0,281,4801,0,4801,3397,0,3397
KARNATAKA,Kolar,BANGARAPET,345,1,346,3914,2,3916,2518,1,2519
KARNATAKA,Kolar,CHIKBALLAPUR,57,0,57,2847,0,2847,1150,0,1150
KARNATAKA,Kolar,CHINTAMANI,411,0,411,3909,0,3909,3727,0,3727
KARNATAKA,Kolar,GOWRIBIDANUR,30,0,30,1939,0,1939,760,0,760
KARNATAKA,Kolar,GUDIBANDA,44,0,44,3399,0,3399,1998,0,1998
KARNATAKA,Kolar,KOLAR,210,0,210,3716,0,3716,2217,0,2217
KARNATAKA,Kolar,MALUR,334,0,334,1936,0,1936,1078,0,1078
KARNATAKA,Kolar,MULBAGAL,534,1,535,5476,9,5485,3553,0,3553
KARNATAKA,Kolar,SIDLAGHATTA,181,0,181,2858,0,2858,0,0,0
KARNATAKA,Kolar,SRINIVASPUR,140,10,150,2028,62,2089,283,5,288
KARNATAKA,Koppal,GANGAVATHI,0,0,0,0,0,0,0,0,0
KARNATAKA,Koppal,KOPPAL,14,0,14,945,0,945,96,0,96
KARNATAKA,Koppal,KUSHTAGI,18,0,18,1907,0,1907,1198,0,1198
KARNATAKA,Koppal,YELBARGA,2,0,2,779,0,779,191,0,191
KARNATAKA,Mandya,KRISHNARAJPET,87,0,87,132,0,132,132,0,132
KARNATAKA,Mandya,MADDUR,5,0,5,116,0,116,106,0,106
KARNATAKA,Mandya,MALAVALLI,2,0,2,25,0,25,19,0,19
KARNATAKA,Mandya,MANDYA,65,0,65,2732,0,2732,2675,0,2675
KARNATAKA,Mandya,NAGAMANGALA,73,0,73,3098,0,3098,3031,0,3031
KARNATAKA,Mandya,PANDAVAPURA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,SRIRANGAPATTANA,8,0,8,437,0,437,379,0,379
KARNATAKA,Mysore,HEGGADADEVANKOTE,19,0,19,1229,0,1229,1201,0,1201
KARNATAKA,Mysore,HUNSUR,34,0,34,25,0,25,25,0,25
KARNATAKA,Mysore,KRISHNARAJANAGARA,26,0,26,635,0,635,484,0,484
KARNATAKA,Mysore,MYSORE,5,0,5,195,0,195,191,0,191
KARNATAKA,Mysore,NANJANGUD,1,0,1,8,0,8,8,0,8
KARNATAKA,Mysore,PERIYAPATNA,160,0,160,1338,0,1338,1215,0,1215
KARNATAKA,Mysore,T.NARASIPURA,0,0,0,0,0,0,0,0,0
KARNATAKA,Raichur,DEODURGA,23,69,92,29,33,62,29,33,62
KARNATAKA,Raichur,LINGASUGUR,6,0,6,2116,0,2116,282,0,282
KARNATAKA,Raichur,RAICHUR,58,2,60,999,6,1005,820,6,826
KARNATAKA,Raichur,SINDHANUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Shimoga,BHADRAVATHI,3,0,3,65,0,65,31,0,31
KARNATAKA,Shimoga,HOSANAGARA,560,77,637,3906,175,4082,2794,148,2941
KARNATAKA,Shimoga,SAGAR,522,26,548,5965,115,6080,5295,98,5393
KARNATAKA,Shimoga,SHIKARIPURA,982,0,982,14804,0,14804,12488,0,12488
KARNATAKA,Shimoga,SHIMOGA,283,1,284,6969,27,6996,6190,27,6217
KARNATAKA,Shimoga,SORAB,932,0,932,19426,0,19426,16014,0,16014
KARNATAKA,Shimoga,THIRTHAHALLI,562,32,594,4242,217,4460,3457,104,3561
KARNATAKA,Tumkur,CHIKNAYAKANHALLI,18,3,21,414,38,453,237,38,275
KARNATAKA,Tumkur,GUBBI,111,2,113,5367,144,5511,4816,107,4923
KARNATAKA,Tumkur,KORATAGERE,76,0,76,5593,0,5593,3186,0,3186
KARNATAKA,Tumkur,KUNIGAL,195,0,195,8234,0,8234,4925,0,4925
KARNATAKA,Tumkur,MADHUGIRI,164,0,164,7051,0,7051,3327,0,3327
KARNATAKA,Tumkur,PAVAGADA,29,0,29,1500,0,1500,1371,0,1371
KARNATAKA,Tumkur,SIRA,45,0,45,2458,0,2458,936,0,936
KARNATAKA,Tumkur,TIPTUR,50,2,52,912,51,963,358,30,388
KARNATAKA,Tumkur,TUMKUR,174,0,174,8029,0,8029,4131,0,4131
KARNATAKA,Tumkur,TURUVEKERE,83,3,86,3209,67,3276,3194,67,3261
KARNATAKA,Udupi,KARKAL,40,0,40,384,0,384,340,0,340
KARNATAKA,Udupi,KUNDAPURA,75,15,90,247,30,277,247,30,277
KARNATAKA,Udupi,UDUPI,162,0,162,1812,0,1812,903,0,903
KARNATAKA,Uttara Kannada,ANKOLA,144,0,144,102,0,102,73,0,73
KARNATAKA,Uttara Kannada,BHATKAL,10,0,10,136,0,136,136,0,136
KARNATAKA,Uttara Kannada,HALIYAL,53,18,71,1118,24,1142,824,24,848
KARNATAKA,Uttara Kannada,HONAVAR,55,0,55,610,0,610,592,0,592
KARNATAKA,Uttara Kannada,KARWAR,8,0,8,570,0,570,364,0,364
KARNATAKA,Uttara Kannada,KUMTA,19,0,19,161,0,161,156,0,156
KARNATAKA,Uttara Kannada,MUNDGOD,127,0,127,2798,0,2798,2340,0,2340
KARNATAKA,Uttara Kannada,SIDDAPUR,14,5,19,72,15,87,71,15,86
KARNATAKA,Uttara Kannada,SIRSI,82,0,82,518,0,518,205,0,205
KARNATAKA,Uttara Kannada,SUPA,2,16,18,31,85,116,26,76,103
KARNATAKA,Uttara Kannada,YELLAPUR,6,68,74,54,460,514,39,448,487
KERALA,ALAPPUZHA,ARYAD,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,BHARANICAVU,17,3,20,17,13,30,17,5,22
KERALA,ALAPPUZHA,CHENGANNUR,13,2,15,1146,57,1203,1048,50,1098
KERALA,ALAPPUZHA,CHERTHALA,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,HARIPAD,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,KANJIKUZHY,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,KAYAMKULAM,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,MAVELIKARA,9,6,15,20,15,35,5,0,5
KERALA,ALAPPUZHA,MAVELIKKARA,2,0,2,2,0,2,2,0,2
KERALA,ALAPPUZHA,MUTHUKULAMD,0,4,4,0,213,213,0,199,199
KERALA,ALAPPUZHA,PATTANAKKAD,0,15,15,0,11,11,0,10,10
KERALA,ALAPPUZHA,THYCATTUSSERY,6,0,6,126,0,126,126,0,126
KERALA,ERANAKULAM,ANGALAMALY,18,2,20,1511,62,1573,1494,59,1553
KERALA,ERANAKULAM,EDAPPALY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,KOTHAMANGALAM,9,8,17,240,35,275,233,35,268
KERALA,ERANAKULAM,KOTHAMANGALAM-999,1,8,9,1,9,10,1,9,10
KERALA,ERANAKULAM,MOOVATTUPUZHA,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,MULANTHURUTHY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,MUVATTUPUZHA,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,PALLURUTHY,0,32,32,0,9,9,0,9,9
KERALA,ERANAKULAM,PAMPAKUDA,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,VADAVUKODE,0,30,30,0,31,31,0,31,31
KERALA,ERANAKULAM,VAZHAKULAM,3,0,3,1976,0,1976,1976,0,1976
KERALA,IDDUKKI,ADIMALI,18,0,18,60,0,60,47,0,47
KERALA,IDDUKKI,AZHUTHA,3,1,4,93,30,123,70,18,88
KERALA,IDDUKKI,DEVIKULAM,7,0,7,135,0,135,132,0,132
KERALA,IDDUKKI,ELAMDESAM,0,0,0,0,0,0,0,0,0
KERALA,IDDUKKI,IDUKKI,11,0,11,81,0,81,48,0,48
KERALA,IDDUKKI,KATTAPPANA,3,2,5,130,11,140,126,9,134
KERALA,IDDUKKI,NEDUMKANDAM,3,0,3,44,0,44,29,0,29
KERALA,IDDUKKI,THODUPUZHA,0,0,0,0,0,0,0,0,0
KERALA,IDDUKKI,THODUPUZHA MUNICIP,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,EDAKKAD,0,1,1,0,12,12,0,12,12
KERALA,KANNUR,IRIKKUR,3,0,3,13,0,13,13,0,13
KERALA,KANNUR,IRITTY,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,KANNUR,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,KANNUR MUNI,1,0,1,12,0,12,6,0,6
KERALA,KANNUR,KOOTHUPARAMBA,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,KUTHUPARAMBA,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,MATTANNUR,0,6,6,0,8,8,0,8,8
KERALA,KANNUR,PAYYANNUR,34,6,40,654,228,882,566,228,794
KERALA,KANNUR,PAYYANNUR-999,9,0,9,138,0,138,126,0,126
KERALA,KANNUR,PERAVOOR,0,53,53,0,81,81,0,61,61
KERALA,KANNUR,THALASSERY,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,THALASSERY-999,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,THALIPARAMBA,15,0,15,1116,0,1116,1031,0,1031
KERALA,KANNUR,THALIPARAMBA-999,4,0,4,84,0,84,84,0,84
KERALA,KASARAGODE,KANHANGAD,7,0,7,252,0,252,249,0,249
KERALA,KASARAGODE,KANHANGAD MUNICIP,0,0,0,0,0,0,0,0,0
KERALA,KASARAGODE,KASARAGODE,32,0,32,479,0,479,479,0,479
KERALA,KASARAGODE,KASARAGODE MUNICIP,5,0,5,60,0,60,42,0,42
KERALA,KASARAGODE,MANJESWARAM,22,17,39,657,126,782,543,107,650
KERALA,KASARAGODE,NEELESWARAM,16,5,21,441,80,521,441,80,521
KERALA,KOLLAM,ANCHAL,29,0,29,752,0,752,676,0,676
KERALA,KOLLAM,CHADAYAMANGALAM,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,CHAVARA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,CHITTUMALA,1,0,1,0,0,0,0,0,0
KERALA,KOLLAM,ITHIKKARA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,KARUNAGAPPALLY,2,0,2,125,0,125,122,0,122
KERALA,KOLLAM,KOTTARAKKARA,17,1,18,302,8,309,289,8,297
KERALA,KOLLAM,MUKHATHALA,20,0,20,401,0,401,390,0,390
KERALA,KOLLAM,OCHIRA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,PATHANAPURAM,5,0,5,73,0,73,67,0,67
KERALA,KOLLAM,PUNALUR,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,SASTHAMCOTTA,8,0,8,60,0,60,57,0,57
KERALA,KOLLAM,VETTIKKAVALA,7,0,7,2,0,2,2,0,2
KERALA,KOTTAYAM,ERATTUPETTAH,13,51,64,72,93,164,41,63,104
KERALA,KOTTAYAM,ETTUMANOOR,0,23,23,0,14,14,0,14,14
KERALA,KOTTAYAM,KADUTHURUTHY,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,KANJIRAPPALY,0,1,1,0,40,40,0,40,40
KERALA,KOTTAYAM,LALAM,0,1,1,0,1,1,0,1,1
KERALA,KOTTAYAM,MADAPPALLY,3,0,3,54,0,54,54,0,54
KERALA,KOTTAYAM,PALA,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,PALLAM,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,PAMPADY,0,7,7,0,65,65,0,65,65
KERALA,KOTTAYAM,UZHAVOOR,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,VAIKOM,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,VAIKOM-999,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,VAZHOOR,9,0,9,84,0,84,84,0,84
KERALA,KOZHIKODE,BALUSSERY,2,0,2,81,0,81,66,0,66
KERALA,KOZHIKODE,CHELANNUR,3,0,3,31,0,31,31,0,31
KERALA,KOZHIKODE,KODUVALLY,2,4,6,37,7,44,35,7,42
KERALA,KOZHIKODE,KOZHIKKODE,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,KUNNAMANGALAM,3,2,5,1039,6,1045,113,6,119
KERALA,KOZHIKODE,KUNNUMEL,0,8,8,0,154,154,0,154,154
KERALA,KOZHIKODE,MELADI,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,PANTHALAYANI,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,PERAMBRA,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,THODANNUR,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,THUNERI,5,3,8,70,2,72,60,2,61
KERALA,KOZHIKODE,VADAKARA,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,VADAKARA-999,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,25,0,25,782,0,782,459,0,459
KERALA,MALAPPURAM,AREACODE,24,3,27,221,6,227,210,6,215
KERALA,MALAPPURAM,KONDOTTY,4,1,5,127,25,152,117,25,142
KERALA,MALAPPURAM,KUTTIPPURAM,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,MALAPPURAM,2,0,2,50,0,50,22,0,22
KERALA,MALAPPURAM,MALAPURAM MUNI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,MANJERI MUNI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,MANKADA,4,2,6,149,30,178,127,26,153
KERALA,MALAPPURAM,NILAMBOOR,0,1,1,0,35,35,0,25,25
KERALA,MALAPPURAM,PERINTHALMANNA,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,PERINTHALMANNA MUNI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,PONNANI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,PONNANI MUNI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,THANUR,3,13,16,180,11,191,161,11,172
KERALA,MALAPPURAM,THIRUR,6,6,12,49,17,67,44,15,59
KERALA,MALAPPURAM,THIRURANGADI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,VENGARA,0,26,26,0,251,251,0,240,240
KERALA,MALAPPURAM,WANDOOR,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,ALATHUR,8,92,100,124,328,452,114,326,440
KERALA,PALAKKAD,ATTAPPADY,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,0,74,74,0,582,582,0,582,582
KERALA,PALAKKAD,CHITUR,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,KOLLENGODE,6,107,113,24,245,269,24,244,268
KERALA,PALAKKAD,KUZHALMANNAM,6,0,6,57,0,57,57,0,57
KERALA,PALAKKAD,MALAMPUZHA,11,8,19,543,58,601,523,58,581
KERALA,PALAKKAD,MANNARKKAD,53,65,118,870,89,960,846,89,934
KERALA,PALAKKAD,NENMARA,2,84,86,13,228,241,13,225,238
KERALA,PALAKKAD,OTTAPPALAM,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,OTTAPPALAM MUNI,0,15,15,0,28,28,0,23,23
KERALA,PALAKKAD,PALAKKAD,14,84,98,394,131,525,394,125,519
KERALA,PALAKKAD,PALAKKAD MUNI,0,5,5,0,18,18,0,18,18
KERALA,PALAKKAD,PATTAMBI,12,51,63,221,88,308,216,77,293
KERALA,PALAKKAD,SHORANNUR MUNI,7,0,7,37,0,37,31,0,31
KERALA,PALAKKAD,SREEKRISHNAPURAM,0,9,9,0,7,7,0,7,7
KERALA,PALAKKAD,THRITHALA,0,246,246,0,356,356,0,323,323
KERALA,PATHANAMTHITTA,ADOOR MUNI,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,ELANTHUR,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,KOIPURAM,0,3,3,0,26,26,0,23,23
KERALA,PATHANAMTHITTA,KONNI,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,KULANADA,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,MALLAPPALLY,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,PANDALAM,14,0,14,173,0,173,169,0,169
KERALA,PATHANAMTHITTA,PARAKKODE,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,RANNI,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,5,0,5,105,0,105,105,0,105
