-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Ninth Lok Sabha from 2nd December 1989 to 13th March 1991. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Ninth_Lok_Sabha_From_2nd_December_1989_to_13th_March_1991.xls", 
 "title": "Download XLS for Members of Ninth Lok Sabha from 2nd December 1989 to 13th March 1991", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Ninth_Lok_Sabha_From_2nd_December_1989_to_13th_March_1991.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Ninth Lok Sabha","Shri Daulat Ram Saran","Male","Churu                                                                                               ","Rajasthan                                                   ","Janata Dal"
"Ninth Lok Sabha","Shri Sarju Prasad Saroj","Male","Mohanlalganj-SC                                                                                     ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Sarwar Hussain","Male","Bulandshahar                                                                                        ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Vasant Sathe Purushottam","Male","Wardha                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Vijayarama Raju Satrucharla","Male","Parvathipuram-ST                                                                                    ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Moreshwar Save","Male","Aurangabad                                                                                          ","Maharashtra                                                 ","Independent"
"Ninth Lok Sabha","Shri Mufti Mohammed Sayeed","Male","Muzaffarnagar                                                                                       ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri P.M. Sayeed","Male","Lakshadweep-ST                                                                                      ","Lakshadweep                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Madhavrao Scindia","Male","Gwalior                                                                                             ","Madhya Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Smt. Vijaya Raje Scindia","Female","Guna                                                                                                ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri M.G. Sekhar","Male","Dharmapuri                                                                                          ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Ninth Lok Sabha","Shri M. Selvarasu","Male","Nagapattinam-SC                                                                                     ","Tamil Nadu                                                  ","Communist Party of India"
"Ninth Lok Sabha","Shri Shikiho Sema","Male","Nagaland                                                                                            ","Nagaland                                                    ","Congress (I)"
"Ninth Lok Sabha","Shri Babubhai Shah","Male","Kutch                                                                                               ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Jayanti Lal Shah","Male","Banaskantha                                                                                         ","Gujarat                                                     ","Janata Dal"
"Ninth Lok Sabha","Dr. Shakeelur Rehman","Male","Darbhanga                                                                                           ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Mahadeepak Singh Shakya","Male","Etah                                                                                                ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Ram Singh Shakya","Male","Etawah                                                                                              ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri B. Shankaranand","Male","Chikkodi-SC                                                                                         ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Panchanatham Shanmugam","Male","Pondicherry                                                                                         ","Pondicherry                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Shanta Kumar","Male","Kangra                                                                                              ","Himachal Pradesh                                            ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Chiranji Lal Sharma","Male","Karnal                                                                                              ","Haryana                                                     ","Congress (I)"
"Ninth Lok Sabha","Shri Dharam Pal Sharma","Male","Udhampur                                                                                            ","Jammu and Kashmir                                           ","Congress (I)"
"Ninth Lok Sabha","Shri Anil Kumar Shastri","Male","Varanasi                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Kapil Dev Shastri","Male","Sonepat                                                                                             ","Haryana                                                     ","Janata Dal"
"Ninth Lok Sabha","Shri Yamuna Prasad Shastri","Male","Rewa                                                                                                ","Madhya Pradesh                                              ","Janata Dal"
"Ninth Lok Sabha","Shri Govindbhai K. Shekhda","Male","Junagadh                                                                                            ","Gujarat                                                     ","Janata Dal"
"Ninth Lok Sabha","Shri Damodar Barku Shingada","Male","Dahanu-ST                                                                                           ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Maha Deo Rao Shiwankar","Male","Chimur                                                                                              ","Maharashtra                                                 ","Bharatiya Janata Party"
"Ninth Lok Sabha","Prof. (Dr.) Shailendra Nath Shrivastava","Male","Patna                                                                                               ","Bihar                                                       ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Vidya Charan Shukla","Male","Mahasamund                                                                                          ","Madhya Pradesh                                              ","Janata Dal"
"Ninth Lok Sabha","Shri Shanmukhappa Basappa Sidnal","Male","Belgaum                                                                                             ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Dr. C. Silvera","Male","Mizoram-ST                                                                                          ","Mizoram                                                     ","Congress (I)"
"Ninth Lok Sabha","Shri Sivanandam Singaravadivel","Male","Thanjavur                                                                                           ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri Ajit Singh","Male","Baghpat                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Dharam Gaj Singh","Male","Shahabad                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Ninth Lok Sabha","Shri Har Govind Singh","Male","Amroha                                                                                              ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Hari Kishore Singh","Male","Sheohar                                                                                             ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Jagannath Singh","Male","Sidhi-ST                                                                                            ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Jaswant Singh","Male","Jodhpur                                                                                             ","Rajasthan                                                   ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Lalit Vijoy Singh","Male","Begusarai                                                                                           ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Lokendra Singh","Male","Damoh                                                                                               ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Maheshwar Singh","Male","Mandi                                                                                               ","Himachal Pradesh                                            ","Bharatiya Janata Party"
"Ninth Lok Sabha","Prof. N. Tombi Singh","Male","Inner Manipur                                                                                       ","Manipur                                                     ","Congress (I)"
"Ninth Lok Sabha","Shri Radha Mohan Singh","Male","Motihari                                                                                            ","Bihar                                                       ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Ram Bahadur Singh","Male","Maharajganj                                                                                         ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Ram Naresh Singh","Male","Aurangabad                                                                                          ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Ram Prasad Singh","Male","Bikramganj                                                                                          ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Ramashray Prasad Singh","Male","Jahanabad                                                                                           ","Bihar                                                       ","Communist Party of India"
"Ninth Lok Sabha","Shri Ramdas Singh","Male","Giridih                                                                                             ","Bihar                                                       ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Sukhendra Singh","Male","Satna                                                                                               ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Surya Narayan Singh","Male","Balia                                                                                               ","Bihar                                                       ","Communist Party of India"
"Ninth Lok Sabha","Shri Tej Narayan Singh","Male","Buxar                                                                                               ","Bihar                                                       ","Communist Party of India"
"Ninth Lok Sabha","Shri Uday Pratap Singh","Male","Mainpuri                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Vishvendra Singh","Male","Bharatpur                                                                                           ","Rajasthan                                                   ","Janata Dal"
"Ninth Lok Sabha","Shri Vishwanath Pratap Singh","Male","Fatehpur                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Ananta Narayan Singh Deo","Male","Aska                                                                                                ","Odisha                                                      ","Janata Dal"
"Ninth Lok Sabha","Smt. Usha Sinha","Female","Vaishali                                                                                            ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Manku Ram Sodi","Male","Bastar-ST                                                                                           ","Madhya Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Suraj Bhanu Solanki","Male","Dhar-ST                                                                                             ","Madhya Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Kalpnath Sonkar","Male","Basti-SC                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Shibu Soren","Male","Dumka-ST                                                                                            ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Ninth Lok Sabha","Prof. Saifuddin Soz","Male","Baramullah                                                                                          ","Jammu and Kashmir                                           ","Jammu and Kashmir National Conference"
"Ninth Lok Sabha","Shri C. Sreenivaasan","Male","Dindigul                                                                                            ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Ninth Lok Sabha","Shri H.C. Srikantaiah","Male","Hassan                                                                                              ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Subedar Prasad","Male","Robertsganj-SC                                                                                      ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Ninth Lok Sabha","Smt. Subhashini Ali","Female","Kanpur                                                                                              ","Uttar Pradesh                                               ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Baba Sucha Singh","Male","Bhatinda-SC                                                                                         ","Punjab                                                      ","Shiromani Akali Dal (Simranjit Singh Mann)"
"Ninth Lok Sabha","Smt. Sukhbuns Kaur","Female","Gurdaspur                                                                                           ","Punjab                                                      ","Congress (I)"
"Ninth Lok Sabha","Shri Krishan Datt Sultanpuri","Male","Shimla-SC                                                                                           ","Himachal Pradesh                                            ","Congress (I)"
"Ninth Lok Sabha","Shri Ramji Lal Suman","Male","Firozabad-SC                                                                                        ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Bagun Sumbrui","Male","Singhbhum-ST                                                                                        ","Bihar                                                       ","Congress (I)"
"Ninth Lok Sabha","Shri N. Sundararaj","Male","Pudukkottai                                                                                         ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri Manoranjan Sur","Male","Basirhat                                                                                            ","West Bengal                                                 ","Communist Party of India"
"Ninth Lok Sabha","Shri Narsing Hulla Suryawanshi","Male","Bidar-SC                                                                                            ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Devji Bhai J. Tandel","Male","Daman and Diu                                                                                       ","Daman and Diu                                               ","Independent"
"Ninth Lok Sabha","Shri Tarif Singh","Male","Outer Delhi-SC                                                                                      ","Delhi                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Amrat Lal Tarwala","Male","Khandwa                                                                                             ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Taslimuddin","Male","Purnea                                                                                              ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Gabhaji Mangaji Thakore","Male","Kapadvanj                                                                                           ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Dr. Munisamy Thambidurai","Male","Karur                                                                                               ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Ninth Lok Sabha","Shri Nandu Thapa","Male","Sikkim                                                                                              ","Sikkim                                                      ","Sikkim Sangram Parishad"
"Ninth Lok Sabha","Prof. Kuruppassery Varkey Thomas","Male","Ernakulam                                                                                           ","Kerala                                                      ","Congress (I)"
"Ninth Lok Sabha","Shri P.C. Thomas","Male","Muvattupuzha                                                                                        ","Kerala                                                      ","Kerala Congress (M) "
"Ninth Lok Sabha","Shri Sandipan Bhagwan Thorat","Male","Pandharpur-SC                                                                                       ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Prem Khandu Thungon","Male","Arunachal West                                                                                      ","Arunachal Pradesh                                           ","Congress (I)"
"Ninth Lok Sabha","Shri Piyus Tirkey","Male","Alipurduar-ST                                                                                       ","West Bengal                                                 ","Revolutionary Socialist Party"
"Ninth Lok Sabha","Shri Brij Bhushan Tiwari","Male","Domariaganj                                                                                         ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Janardan Tiwari","Male","Siwan                                                                                               ","Bihar                                                       ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Tarit Baran Topdar","Male","Barrackpore                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri K.C. Tyagi","Male","Hapur                                                                                               ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Sadhvi Uma Shree Bharati","Female","Khajuraho                                                                                           ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Laeta Umbrey","Male","Arunachal East                                                                                      ","Arunachal Pradesh                                           ","Congress (I)"
"Ninth Lok Sabha","Shri K.P. Unnikrishnan","Male","Badagara                                                                                            ","Kerala                                                      ","Congress (S)"
"Ninth Lok Sabha","Shri Shankersinh Vaghela","Male","Gandhinagar                                                                                         ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Vakkom Purushothaman","Male","Alleppey                                                                                            ","Kerala                                                      ","Congress (I)"
"Ninth Lok Sabha","Shri Harsh Vardhan","Male","Maharajganj                                                                                         ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri B. Raja Ravi Varma","Male","Pollachi-SC                                                                                         ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Ninth Lok Sabha","Shri Dharmesh Prasad Varma","Male","Bettiah                                                                                             ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Ratilal Kalidas Varma","Male","Dhandhuka-SC                                                                                        ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Dr. Sushil Chandra Varma","Male","Bhopal                                                                                              ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Shivlal Vekaria","Male","Rajkot                                                                                              ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri P.R.S. Venkatesan","Male","Cuddalore                                                                                           ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri G. Venkatswamy","Male","Peddapalli-SC                                                                                       ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Phool Chand Verma","Male","Shajapur-SC                                                                                         ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Rati Lal Prasad Verma","Male","Kodarma                                                                                             ","Bihar                                                       ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Sheo Sharan Verma","Male","Machhlishahr                                                                                        ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Upendra Nath Verma","Male","Chatra                                                                                              ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Smt. Usha Verma","Female","Kheri                                                                                               ","Uttar Pradesh                                               ","Congress (I)"
"Ninth Lok Sabha","Shri Srikanta Datta Narasimharaja Wadiyar","Male","Mysore                                                                                              ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Baleshwar Yadav","Male","Padrauna                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Chhotey Singh Yadav","Male","Kannauj                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Chunchun Prasad Yadav","Male","Bhagalpur                                                                                           ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Devendra Prasad Yadav","Male","Jhanjharpur                                                                                         ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Hukmdev Narayan Yadav","Male","Sitamarhi                                                                                           ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Janardan Yadav","Male","Godda                                                                                               ","Bihar                                                       ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Kailash Nath Singh Yadav","Male","Chandauli                                                                                           ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Mitrasen Yadav","Male","Faizabad                                                                                            ","Uttar Pradesh                                               ","Communist Party of India"
"Ninth Lok Sabha","Shri Ram Krishna Yadav","Male","Azamgarh                                                                                            ","Uttar Pradesh                                               ","Bahujan Samaj Party"
"Ninth Lok Sabha","Shri Ram Sharan Yadav","Male","Khagaria                                                                                            ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Prof. Ramendra Kumar`Ravi` Yadav","Male","Madhepura                                                                                           ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Satyapal Singh Yadav","Male","Shahjahanpur                                                                                        ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Sharad Yadav","Male","Budaun                                                                                              ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Prof.(Dr.) Sripal Singh Yadav","Male","Sambhal                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Surya Narayan Yadav","Male","Saharsa                                                                                             ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Ramjilal Yadava","Male","Alwar                                                                                               ","Rajasthan                                                   ","Janata Dal"
"Ninth Lok Sabha","Shri Dutt Yadvendra","Male","Jaunpur                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Ninth Lok Sabha","Dr. Golam Yazdani","Male","Raiganj                                                                                             ","West Bengal                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Nandi Yellaiah","Male","Siddipet-SC                                                                                         ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Yuvraj","Male","Katihar                                                                                             ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Abedin Zainal ","Male","Jangipur                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
