-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes (Permanent diversion) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.16.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes (Permanent diversion) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.16.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
KARNATAKA,Davanagere,HONNALI,82,14,96,110,18,128,97,18,115
KARNATAKA,Davanagere,JAGALUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Dharwar,DHARWAD,0,0,0,0,0,0,0,0,0
KARNATAKA,Dharwar,HUBLI,0,2,2,0,2,2,0,0,0
KARNATAKA,Dharwar,KALGHATGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Dharwar,KUNDGOL,0,0,0,0,0,0,0,0,0
KARNATAKA,Gadag,GADAG,0,0,0,0,0,0,0,0,0
KARNATAKA,Gadag,MUNDARGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Gadag,RON,0,12,12,0,2369,2369,0,0,0
KARNATAKA,Gadag,SHIRHATTI,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,AFZALPUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,ALAND,1,0,1,2,0,2,2,0,2
KARNATAKA,Gulbarga,CHINCHOLI,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,CHITAPUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,GULBARGA,3,0,3,4,0,4,2,0,2
KARNATAKA,Gulbarga,JEVARGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,SEDAM,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,SHAHAPUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,SHORAPUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,YADGIR,1,0,1,17,0,17,17,0,17
KARNATAKA,Hassan,ALUR,9,0,9,209,0,209,207,0,207
KARNATAKA,Hassan,ARASIKERE,1,0,1,54,0,54,54,0,54
KARNATAKA,Hassan,ARKALGUD,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,BELUR,4,0,4,100,0,100,99,0,99
KARNATAKA,Hassan,CHANNARAYAPATNA,1,0,1,6,0,6,6,0,6
KARNATAKA,Hassan,HASSAN,20,0,20,279,0,279,100,0,100
KARNATAKA,Hassan,HOLENARSIPUR,3,0,3,9,0,9,2,0,2
KARNATAKA,Hassan,SAKALESHPURA,14,0,14,301,0,301,234,0,234
KARNATAKA,Haveri,BYADGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Haveri,HANGAL,293,0,293,2459,0,2459,2036,0,2036
KARNATAKA,Haveri,HAVERI,0,0,0,0,0,0,0,0,0
KARNATAKA,Haveri,HIREKERUR,246,0,246,791,0,791,668,0,668
KARNATAKA,Haveri,RANIBENNUR,26,0,26,57,0,57,57,0,57
KARNATAKA,Haveri,SHIGGAON,0,0,0,0,0,0,0,0,0
KARNATAKA,Kodagu,MADIKERI,23,0,23,16,0,16,16,0,16
KARNATAKA,Kodagu,SOMVARPET,0,0,0,0,0,0,0,0,0
KARNATAKA,Kodagu,VIRAJPET,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,BAGEPALLI,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,BANGARAPET,1,0,1,3,0,3,3,0,3
KARNATAKA,Kolar,CHIKBALLAPUR,2,0,2,451,0,451,133,0,133
KARNATAKA,Kolar,CHINTAMANI,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,GOWRIBIDANUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,GUDIBANDA,5,0,5,578,0,578,444,0,444
KARNATAKA,Kolar,KOLAR,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,MALUR,1,0,1,4,0,4,4,0,4
KARNATAKA,Kolar,MULBAGAL,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,SIDLAGHATTA,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,SRINIVASPUR,1,0,1,1,0,1,0,0,0
KARNATAKA,Koppal,GANGAVATHI,0,0,0,0,0,0,0,0,0
KARNATAKA,Koppal,KOPPAL,5,0,5,26,0,26,26,0,26
KARNATAKA,Koppal,KUSHTAGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Koppal,YELBARGA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,KRISHNARAJPET,6,0,6,624,0,624,624,0,624
KARNATAKA,Mandya,MADDUR,1,0,1,545,0,545,545,0,545
KARNATAKA,Mandya,MALAVALLI,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,MANDYA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,NAGAMANGALA,1,0,1,1,0,1,0,0,0
KARNATAKA,Mandya,PANDAVAPURA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,SRIRANGAPATTANA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,HEGGADADEVANKOTE,2,1,3,51,184,235,49,184,232
KARNATAKA,Mysore,HUNSUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,KRISHNARAJANAGARA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,MYSORE,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,NANJANGUD,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,PERIYAPATNA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,T.NARASIPURA,0,0,0,0,0,0,0,0,0
KARNATAKA,Raichur,DEODURGA,10,0,10,30,0,30,30,0,30
KARNATAKA,Raichur,LINGASUGUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Raichur,RAICHUR,1,0,1,10,0,10,10,0,10
KARNATAKA,Raichur,SINDHANUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Shimoga,BHADRAVATHI,0,0,0,0,0,0,0,0,0
KARNATAKA,Shimoga,HOSANAGARA,4,0,4,90,0,90,68,0,68
KARNATAKA,Shimoga,SAGAR,9,3,12,77,3,81,63,3,66
KARNATAKA,Shimoga,SHIKARIPURA,0,0,0,0,0,0,0,0,0
KARNATAKA,Shimoga,SHIMOGA,2,0,2,179,0,179,179,0,179
KARNATAKA,Shimoga,SORAB,41,0,41,184,0,184,180,0,180
KARNATAKA,Shimoga,THIRTHAHALLI,5,2,7,18,4,22,14,4,18
KARNATAKA,Tumkur,CHIKNAYAKANHALLI,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,GUBBI,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,KORATAGERE,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,KUNIGAL,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,MADHUGIRI,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,PAVAGADA,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,SIRA,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,TIPTUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,TUMKUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,TURUVEKERE,8,0,8,747,0,747,747,0,747
KARNATAKA,Udupi,KARKAL,100,0,100,1402,0,1402,1167,0,1167
KARNATAKA,Udupi,KUNDAPURA,297,32,329,494,20,514,485,20,505
KARNATAKA,Udupi,UDUPI,39,0,39,1232,0,1232,495,0,495
KARNATAKA,Uttara Kannada,ANKOLA,79,0,79,63,0,63,62,0,62
KARNATAKA,Uttara Kannada,BHATKAL,0,0,0,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,HALIYAL,0,0,0,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,HONAVAR,8,0,8,428,0,428,426,0,426
KARNATAKA,Uttara Kannada,KARWAR,0,0,0,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,KUMTA,15,2,17,136,23,159,136,23,158
KARNATAKA,Uttara Kannada,MUNDGOD,2,0,2,296,0,296,296,0,296
KARNATAKA,Uttara Kannada,SIDDAPUR,2,8,10,34,40,74,34,40,74
KARNATAKA,Uttara Kannada,SIRSI,1,0,1,12,0,12,10,0,10
KARNATAKA,Uttara Kannada,SUPA,6,11,17,68,77,146,61,76,137
KARNATAKA,Uttara Kannada,YELLAPUR,0,66,66,0,404,404,0,400,400
KERALA,ALAPPUZHA,ARYAD,0,11,11,0,6,6,0,4,4
KERALA,ALAPPUZHA,BHARANICAVU,7,1,8,704,82,785,668,72,740
KERALA,ALAPPUZHA,CHENGANNUR,6,0,6,282,0,282,274,0,274
KERALA,ALAPPUZHA,CHERTHALA,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,HARIPAD,15,0,15,24,0,24,15,0,15
KERALA,ALAPPUZHA,KANJIKUZHY,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,KAYAMKULAM,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,MAVELIKARA,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,MAVELIKKARA,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,MUTHUKULAMD,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,PATTANAKKAD,2,2,4,60,1,61,60,1,61
KERALA,ALAPPUZHA,THYCATTUSSERY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,ANGALAMALY,12,0,12,459,0,459,393,0,393
KERALA,ERANAKULAM,EDAPPALY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,KOTHAMANGALAM,14,2,16,449,73,522,440,73,513
KERALA,ERANAKULAM,KOTHAMANGALAM-999,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,MOOVATTUPUZHA,13,4,17,320,27,346,319,26,345
KERALA,ERANAKULAM,MULANTHURUTHY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,MUVATTUPUZHA,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,PALLURUTHY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,PAMPAKUDA,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,VADAVUKODE,2,1,3,23,27,50,23,27,50
KERALA,ERANAKULAM,VAZHAKULAM,0,0,0,0,0,0,0,0,0
KERALA,IDDUKKI,ADIMALI,4,0,4,70,0,70,60,0,60
KERALA,IDDUKKI,AZHUTHA,1,0,1,20,0,20,8,0,8
KERALA,IDDUKKI,DEVIKULAM,10,0,10,371,0,371,330,0,330
KERALA,IDDUKKI,ELAMDESAM,38,2,40,498,14,512,354,12,366
KERALA,IDDUKKI,IDUKKI,2,0,2,10,0,10,8,0,8
KERALA,IDDUKKI,KATTAPPANA,0,0,0,0,0,0,0,0,0
KERALA,IDDUKKI,NEDUMKANDAM,2,3,5,24,14,38,23,12,35
KERALA,IDDUKKI,THODUPUZHA,0,14,14,0,139,139,0,118,118
KERALA,IDDUKKI,THODUPUZHA MUNICIP,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,EDAKKAD,1,26,27,50,1079,1129,43,992,1035
KERALA,KANNUR,IRIKKUR,34,1,35,718,22,740,658,21,679
KERALA,KANNUR,IRITTY,96,2,98,2527,90,2617,2527,90,2617
KERALA,KANNUR,KANNUR,14,0,14,467,0,467,396,0,396
KERALA,KANNUR,KANNUR MUNI,1,0,1,18,0,18,11,0,11
KERALA,KANNUR,KOOTHUPARAMBA,7,0,7,74,0,74,74,0,74
KERALA,KANNUR,KUTHUPARAMBA,36,0,36,1097,0,1097,1084,0,1084
KERALA,KANNUR,MATTANNUR,3,7,10,91,17,108,91,17,108
KERALA,KANNUR,PAYYANNUR,116,2,118,4285,49,4334,3681,49,3730
KERALA,KANNUR,PAYYANNUR-999,7,0,7,296,0,296,248,0,248
KERALA,KANNUR,PERAVOOR,51,18,69,2369,20,2389,2270,19,2289
KERALA,KANNUR,THALASSERY,72,0,72,3238,0,3238,3120,0,3120
KERALA,KANNUR,THALASSERY-999,7,0,7,232,0,232,231,0,231
KERALA,KANNUR,THALIPARAMBA,58,0,58,2054,0,2054,1845,0,1845
KERALA,KANNUR,THALIPARAMBA-999,5,0,5,156,0,156,136,0,136
KERALA,KASARAGODE,KANHANGAD,79,0,79,3193,0,3193,3123,0,3123
KERALA,KASARAGODE,KANHANGAD MUNICIP,7,0,7,1066,0,1066,910,0,910
KERALA,KASARAGODE,KASARAGODE,36,0,36,545,0,545,492,0,492
KERALA,KASARAGODE,KASARAGODE MUNICIP,4,0,4,77,0,77,48,0,48
KERALA,KASARAGODE,MANJESWARAM,81,9,90,5453,163,5616,5008,140,5149
KERALA,KASARAGODE,NEELESWARAM,23,14,37,911,770,1681,858,770,1629
KERALA,KOLLAM,ANCHAL,2,0,2,8,0,8,0,0,0
KERALA,KOLLAM,CHADAYAMANGALAM,0,1,1,0,35,35,0,32,32
KERALA,KOLLAM,CHAVARA,3,0,3,663,0,663,543,0,543
KERALA,KOLLAM,CHITTUMALA,6,0,6,591,0,591,537,0,537
KERALA,KOLLAM,ITHIKKARA,16,0,16,1629,0,1629,1602,0,1602
KERALA,KOLLAM,KARUNAGAPPALLY,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,KOTTARAKKARA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,MUKHATHALA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,OCHIRA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,PATHANAPURAM,5,0,5,201,0,201,201,0,201
KERALA,KOLLAM,PUNALUR,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,SASTHAMCOTTA,3,0,3,201,0,201,170,0,170
KERALA,KOLLAM,VETTIKKAVALA,19,1,20,538,5,543,502,4,506
KERALA,KOTTAYAM,ERATTUPETTAH,1,0,1,10,0,10,7,0,7
KERALA,KOTTAYAM,ETTUMANOOR,0,46,46,0,67,67,0,67,67
KERALA,KOTTAYAM,KADUTHURUTHY,4,0,4,162,0,162,114,0,114
KERALA,KOTTAYAM,KANJIRAPPALY,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,LALAM,3,2,5,142,6,148,111,4,115
KERALA,KOTTAYAM,MADAPPALLY,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,PALA,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,PALLAM,0,73,73,0,8469,8469,0,4296,4296
KERALA,KOTTAYAM,PAMPADY,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,UZHAVOOR,1,0,1,7,0,7,7,0,7
KERALA,KOTTAYAM,VAIKOM,0,47,47,0,3799,3799,0,3274,3274
KERALA,KOTTAYAM,VAIKOM-999,0,1,1,0,28,28,0,28,28
KERALA,KOTTAYAM,VAZHOOR,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,BALUSSERY,21,0,21,481,0,481,478,0,478
KERALA,KOZHIKODE,CHELANNUR,5,0,5,315,0,315,303,0,303
KERALA,KOZHIKODE,KODUVALLY,35,2,37,558,29,587,534,27,561
KERALA,KOZHIKODE,KOZHIKKODE,0,8,8,0,425,425,0,395,395
KERALA,KOZHIKODE,KUNNAMANGALAM,25,63,88,562,555,1118,508,555,1064
KERALA,KOZHIKODE,KUNNUMEL,12,0,12,434,0,434,356,0,356
KERALA,KOZHIKODE,MELADI,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,PANTHALAYANI,2,0,2,281,0,281,281,0,281
KERALA,KOZHIKODE,PERAMBRA,11,0,11,508,0,508,490,0,490
KERALA,KOZHIKODE,THODANNUR,13,0,13,407,0,407,407,0,407
KERALA,KOZHIKODE,THUNERI,11,0,11,387,0,387,387,0,387
KERALA,KOZHIKODE,VADAKARA,3,0,3,183,0,183,183,0,183
KERALA,KOZHIKODE,VADAKARA-999,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,AREACODE,16,0,16,169,0,169,152,0,152
KERALA,MALAPPURAM,KONDOTTY,34,8,42,1143,130,1273,1080,113,1194
KERALA,MALAPPURAM,KUTTIPPURAM,39,0,39,1138,0,1138,1044,0,1044
KERALA,MALAPPURAM,MALAPPURAM,11,4,15,293,117,410,189,97,286
KERALA,MALAPPURAM,MALAPURAM MUNI,0,9,9,0,198,198,0,197,197
KERALA,MALAPPURAM,MANJERI MUNI,7,0,7,224,0,224,224,0,224
KERALA,MALAPPURAM,MANKADA,68,7,75,2375,305,2679,2037,233,2270
KERALA,MALAPPURAM,NILAMBOOR,41,3,44,1634,9,1643,1417,9,1426
KERALA,MALAPPURAM,PERINTHALMANNA,28,0,28,809,0,809,636,0,636
KERALA,MALAPPURAM,PERINTHALMANNA MUNI,15,0,15,414,0,414,414,0,414
KERALA,MALAPPURAM,PONNANI,9,0,9,524,0,524,472,0,472
KERALA,MALAPPURAM,PONNANI MUNI,0,1,1,0,43,43,0,43,43
KERALA,MALAPPURAM,THANUR,5,2,7,238,62,300,202,57,259
KERALA,MALAPPURAM,THIRUR,26,0,26,570,0,570,406,0,406
KERALA,MALAPPURAM,THIRURANGADI,5,0,5,91,0,91,91,0,91
KERALA,MALAPPURAM,VENGARA,2,18,20,24,177,200,24,177,200
KERALA,MALAPPURAM,WANDOOR,20,0,20,574,0,574,553,0,553
KERALA,PALAKKAD,ALATHUR,0,1,1,0,60,60,0,40,40
KERALA,PALAKKAD,ATTAPPADY,50,2,52,2502,120,2622,2431,105,2536
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,CHITUR,5,1,6,10,2,12,10,2,12
KERALA,PALAKKAD,KOLLENGODE,1,0,1,4,0,4,4,0,4
KERALA,PALAKKAD,KUZHALMANNAM,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,MALAMPUZHA,2,6,8,6,13,19,6,13,19
KERALA,PALAKKAD,MANNARKKAD,26,2,28,2156,62,2218,2118,62,2180
KERALA,PALAKKAD,NENMARA,0,1,1,0,4,4,0,4,4
KERALA,PALAKKAD,OTTAPPALAM,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,OTTAPPALAM MUNI,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,PALAKKAD,1,1,2,2,1,3,2,1,3
KERALA,PALAKKAD,PALAKKAD MUNI,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,PATTAMBI,22,0,22,523,0,523,523,0,523
KERALA,PALAKKAD,SHORANNUR MUNI,5,0,5,129,0,129,97,0,97
KERALA,PALAKKAD,SREEKRISHNAPURAM,0,2,2,0,2,2,0,2,2
KERALA,PALAKKAD,THRITHALA,13,1,14,170,0,170,160,0,161
KERALA,PATHANAMTHITTA,ADOOR MUNI,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,ELANTHUR,8,0,8,178,0,178,154,0,154
KERALA,PATHANAMTHITTA,KOIPURAM,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,KONNI,40,0,40,829,0,829,819,0,819
KERALA,PATHANAMTHITTA,KULANADA,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,MALLAPPALLY,1,2,3,100,2,102,95,2,97
KERALA,PATHANAMTHITTA,PANDALAM,31,0,31,350,0,350,327,0,327
KERALA,PATHANAMTHITTA,PARAKKODE,43,0,43,722,0,722,707,0,707
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,2,0,2,49,0,49,49,0,49
KERALA,PATHANAMTHITTA,RANNI,2,0,2,39,0,39,30,0,30
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,82,0,82,3416,0,3416,3391,0,3391
KERALA,THIRUVANANTHAPURAM,ATTINGAL MUNI,0,4,4,0,348,348,0,329,329
KERALA,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,KAZHAKUTTOM,14,4,18,16,157,173,8,149,157
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,34,0,34,2521,0,2521,1845,0,1845
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,29,0,29,2609,0,2609,2379,0,2379
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD MUNI,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,NEMOM,96,0,96,2525,0,2525,2484,0,2484
KERALA,THIRUVANANTHAPURAM,NEYYATTINKARA MUNI,48,0,48,202,0,202,199,0,199
KERALA,THIRUVANANTHAPURAM,PARASSALA,159,0,159,584,0,584,503,0,503
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,149,0,149,1352,0,1352,1318,0,1318
KERALA,THIRUVANANTHAPURAM,TVPM CORPORATION,48,33,81,789,19,808,788,19,807
KERALA,THIRUVANANTHAPURAM,TVPM RURAL,10,0,10,642,0,642,593,0,593
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,14,26,40,151,227,378,135,224,359
KERALA,THIRUVANANTHAPURAM,VARKALA,0,19,19,0,776,776,0,763,763
KERALA,THIRUVANANTHAPURAM,VARKALA MUNI,6,0,6,204,0,204,204,0,204
KERALA,THIRUVANANTHAPURAM,VELLANADU,147,0,147,2446,0,2446,2328,0,2328
KERALA,THRISSUR,ANTHIKKAD,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,CHALAKKUDY,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,CHALAKUDY MUNI,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,CHAVAKKAD,4,3,7,294,43,337,294,43,337
KERALA,THRISSUR,CHERPU,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,CHOWANNUR,25,0,25,548,0,548,548,0,548
KERALA,THRISSUR,IRINJALAKKUDA,3,0,3,134,0,134,126,0,126
KERALA,THRISSUR,IRINJALAKUDA MUNI,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,KODAKARA,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,KUNNAMKULAM MUNI,10,0,10,110,0,110,110,0,110
KERALA,THRISSUR,MATHILAKOM,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,MULLASSERY,0,6,6,0,723,723,0,723,723
KERALA,THRISSUR,OLLUKKARA,5,0,5,750,0,750,650,0,650
KERALA,THRISSUR,PAZHAYANNUR,8,0,8,219,0,219,197,0,197
KERALA,THRISSUR,PUZHAKKAL,19,0,19,969,0,969,838,0,838
KERALA,THRISSUR,THALIKULAM,1,0,1,0,0,0,0,0,0
KERALA,THRISSUR,THRISSUR CORPORATION,17,0,17,533,0,533,533,0,533
KERALA,THRISSUR,VADAKKANCHERRY,18,1,19,639,10,650,639,10,650
KERALA,THRISSUR,VELLANGALLUR,1,0,1,2930,0,2930,2660,0,2660
KERALA,WAYANAD,KALPETTA,35,3,38,578,13,591,493,13,506
KERALA,WAYANAD,KALPETTA MUNI,0,0,0,0,0,0,0,0,0
KERALA,WAYANAD,MANANTHAVADI,52,1,53,2145,70,2215,1923,70,1993
KERALA,WAYANAD,SULTHANBATHERI,38,7,45,862,72,934,828,72,899
MADHYA PRADESH,BALAGHAT,BAIHAR,68,308,376,47,390,436,45,313,358
MADHYA PRADESH,BALAGHAT,BALAGHAT,6,10,16,496,11,507,333,11,344
MADHYA PRADESH,BALAGHAT,BIRSA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BALAGHAT,KATANGI,10,2,12,1276,5,1281,1258,5,1263
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,33,0,33,2051,0,2051,1457,0,1457
MADHYA PRADESH,BALAGHAT,KIRNAPUR,8,0,8,1405,0,1405,1083,0,1083
MADHYA PRADESH,BALAGHAT,LALBURRA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BALAGHAT,LANJI,12,14,26,2225,12,2237,2225,12,2237
MADHYA PRADESH,BALAGHAT,PARASWADA,4,1,5,229,6,235,223,4,228
MADHYA PRADESH,BALAGHAT,WARASEONI,7,1,8,58,1,59,58,1,59
MADHYA PRADESH,BARWANI,NIWALI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BARWANI,PANSEMAL,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BARWANI,PATI,0,9,9,0,6,6,0,6,6
MADHYA PRADESH,BARWANI,RAJPUR,0,40,40,0,68,68,0,25,25
MADHYA PRADESH,BARWANI,SENDHWA,0,10,10,0,20,20,0,8,8
MADHYA PRADESH,BARWANI,THIKRI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BETUL,AMLA,0,32,32,0,70,70,0,27,27
MADHYA PRADESH,BETUL,ATHNER,0,212,212,0,184,184,0,0,0
MADHYA PRADESH,BETUL,BETUL,0,11,11,0,16,16,0,13,13
MADHYA PRADESH,BETUL,BHAINSDEHI,0,58,58,0,67,67,0,42,42
MADHYA PRADESH,BETUL,BHIMPURA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BETUL,CHICHOLI,0,13,13,0,12,12,0,9,9
MADHYA PRADESH,BETUL,GHODA DONGRI,3,35,38,841,46,887,841,46,887
MADHYA PRADESH,BETUL,MULTAI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BETUL,PRABHAT PATTAN,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BETUL,SHAHPUR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BHIND,GOHAD,1,0,1,1837,0,1837,0,0,0
MADHYA PRADESH,BHIND,LAHAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BHOPAL,BERASIA,3,122,125,105,464,569,93,204,298
MADHYA PRADESH,BHOPAL,FUNDA,0,8,8,0,16,16,0,16,16
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,3,97,100,48,1569,1617,48,1569,1617
MADHYA PRADESH,CHHATARPUR,BIJAWAR,0,42,42,0,126,126,0,126,126
MADHYA PRADESH,CHHATARPUR,BUXWAHA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,3,0,3,49,0,49,33,0,33
MADHYA PRADESH,CHHATARPUR,GAURIHAR,3,0,3,74,0,74,61,0,61
MADHYA PRADESH,CHHATARPUR,LAUNDI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,CHHATARPUR,NOWGONG,1,0,1,100,0,100,81,0,81
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,0,302,302,0,784,784,0,784,784
MADHYA PRADESH,CHHINDWARA,BICHHUA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,0,11,11,0,11,11,0,11,11
MADHYA PRADESH,CHHINDWARA,MOHKHED,0,1,1,0,20,20,0,17,17
MADHYA PRADESH,CHHINDWARA,PARASIA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,CHHINDWARA,TAMIA,6,88,94,614,8973,9587,516,8970,9486
MADHYA PRADESH,DAMOH,BATIYAGHAR,0,166,166,0,228,228,0,228,228
MADHYA PRADESH,DAMOH,DAMOH,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DAMOH,HATTA,0,21,21,0,48,48,0,48,48
MADHYA PRADESH,DAMOH,JABERA,10,91,101,871,456,1327,432,456,889
MADHYA PRADESH,DAMOH,PATERA,0,31,31,0,20,20,0,20,20
