-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells in use and their Potential Created/ Utilised according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.16.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells in use and their Potential Created/ Utilised according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.16.csv"
}
-----
-----
{
 "description": "The table refers to Block wise Distribution of Deep Tubewells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Deep Tubewells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
GUJARAT,BHARUCH,JHAGADIA,5,8,42,15,70
GUJARAT,BHARUCH,VALIA,0,0,0,0,0
GUJARAT,BHAVNAGAR,BOTAD,0,0,0,0,0
GUJARAT,BHAVNAGAR,GARIADHAR,0,0,0,0,0
GUJARAT,BHAVNAGAR,TALAJA,0,0,0,0,0
GUJARAT,DANG,DANG,0,0,0,0,0
GUJARAT,GANDHINAGAR,DEHGAM,0,0,0,0,0
GUJARAT,GANDHINAGAR,GANDHINAGAR,74,41,16,0,131
GUJARAT,GANDHINAGAR,KALOL,0,0,0,0,0
GUJARAT,GANDHINAGAR,MANSA,0,0,0,0,0
GUJARAT,JUNAGADH,BHESANA,0,0,0,0,0
GUJARAT,JUNAGADH,JUNAGADH,0,0,0,0,0
GUJARAT,JUNAGADH,KESHOD,0,0,0,0,0
GUJARAT,JUNAGADH,KODINAR,0,0,0,0,0
GUJARAT,JUNAGADH,MALIA,0,0,0,0,0
GUJARAT,JUNAGADH,MANAVADAR,0,0,0,0,0
GUJARAT,JUNAGADH,MENDARDA,2,9,6,0,17
GUJARAT,JUNAGADH,VATHALI,0,0,0,0,0
GUJARAT,JUNAGADH,VISAVADAR,0,0,0,0,0
GUJARAT,KACHCHH,ANJAR,0,1,1,0,2
GUJARAT,KACHCHH,BHACHAU,0,0,1,0,1
GUJARAT,KACHCHH,BHUJ,2,0,10,0,12
GUJARAT,KACHCHH,GANDHIDHAM,0,0,0,0,0
GUJARAT,KACHCHH,LAKHPAT,0,0,0,0,0
GUJARAT,KACHCHH,MANDVI,0,0,0,0,0
GUJARAT,KACHCHH,MUNDRA,0,0,0,0,0
GUJARAT,KACHCHH,NAKHATRANA,0,2,22,2,26
GUJARAT,KACHCHH,RAPAR,0,0,3,2,5
GUJARAT,KHEDA,KAPADVANJ,0,0,0,0,0
GUJARAT,KHEDA,KATHLAL,0,0,0,0,0
GUJARAT,KHEDA,KHEDA,0,0,0,0,0
GUJARAT,KHEDA,MAHUDHA,0,0,0,0,0
GUJARAT,KHEDA,MATAR,0,0,0,0,0
GUJARAT,KHEDA,MEHMEDABAD,0,0,0,0,0
GUJARAT,KHEDA,NADIAD,0,0,0,0,0
GUJARAT,KHEDA,THASRA,0,0,0,0,0
GUJARAT,MEHSANA,BECHARAJI,1,0,0,0,1
GUJARAT,MEHSANA,KADI,132,26,26,33,217
GUJARAT,MEHSANA,KHERALU,35,44,75,4,158
GUJARAT,MEHSANA,MEHSANA,13,7,6,0,26
GUJARAT,MEHSANA,SATLASANA,43,38,52,1,134
GUJARAT,MEHSANA,UNJHA,215,197,151,2,565
GUJARAT,MEHSANA,VADNAGAR,29,12,17,0,58
GUJARAT,MEHSANA,VIJAPUR,1,0,0,0,1
GUJARAT,MEHSANA,VISNAGAR,6,3,0,2,11
GUJARAT,NARMADA,DEDIAPADA,0,0,0,0,0
GUJARAT,NARMADA,NANDOD,0,0,0,0,0
GUJARAT,NARMADA,SAGBARA,0,0,0,0,0
GUJARAT,NARMADA,TILAKWADA,0,0,0,0,0
GUJARAT,NAVSARI,BANSDA,0,0,0,0,0
GUJARAT,NAVSARI,CHIKHLI,0,0,0,0,0
GUJARAT,NAVSARI,GANDEVI,30,0,0,0,30
GUJARAT,PANCHMAHAL,GHOGHAMBA,0,0,0,0,0
GUJARAT,PANCHMAHAL,HALOL,0,0,0,0,0
GUJARAT,PANCHMAHAL,KALOL,0,0,0,0,0
GUJARAT,PANCHMAHAL,SHEHERA,0,0,0,0,0
GUJARAT,PATAN,CHANASMA,54,122,204,11,391
GUJARAT,PATAN,HARIJ,3,18,22,5,48
GUJARAT,PATAN,PATAN,68,95,189,9,361
GUJARAT,PATAN,RADHANPUR,2,0,127,2,131
GUJARAT,PATAN,SAMI,58,70,153,52,333
GUJARAT,PATAN,SANTALPUR,0,0,0,0,0
GUJARAT,PATAN,SIDHPUR,32,83,146,6,267
GUJARAT,PATAN,VAGDOD,0,20,88,0,108
GUJARAT,PORBANDAR,KUTIYANA,28,25,27,0,80
GUJARAT,PORBANDAR,PORBANDAR,0,0,0,0,0
GUJARAT,PORBANDAR,RANAVAV,0,0,0,0,0
GUJARAT,RAJKOT,DHORAJI,31,50,17,0,98
GUJARAT,RAJKOT,GONDAL,0,3,11,2,16
GUJARAT,RAJKOT,JAMKANDORNA,2,20,9,0,31
GUJARAT,RAJKOT,JASDAN,0,0,0,0,0
GUJARAT,RAJKOT,JETPUR,16,12,22,0,50
GUJARAT,RAJKOT,LODHIKA,0,0,0,0,0
GUJARAT,RAJKOT,MALIYA,0,0,0,0,0
GUJARAT,RAJKOT,MORVI,4,4,6,0,14
GUJARAT,RAJKOT,PADDHARI,0,0,0,0,0
GUJARAT,RAJKOT,RAJKOT,7,5,4,0,16
GUJARAT,RAJKOT,TANKARA,0,0,0,0,0
GUJARAT,RAJKOT,UPLETA,0,0,0,2,2
GUJARAT,RAJKOT,WANKANER,0,0,0,0,0
GUJARAT,SABARKANTHA,BAYAD,0,0,0,0,0
GUJARAT,SABARKANTHA,BHILODA,51,37,31,3,122
GUJARAT,SABARKANTHA,HIMATNAGAR,0,0,0,0,0
GUJARAT,SABARKANTHA,IDAR,0,0,0,0,0
GUJARAT,SABARKANTHA,KHEDBRAHMA,0,0,0,0,0
GUJARAT,SABARKANTHA,MEGHRAJ,0,0,0,0,0
GUJARAT,SABARKANTHA,MODASA,0,4,4,0,8
GUJARAT,SABARKANTHA,PRANTIJ,0,0,0,0,0
GUJARAT,SABARKANTHA,TALOD,0,0,0,0,0
GUJARAT,SABARKANTHA,VIJAYNAGAR,0,0,0,0,0
GUJARAT,SURAT,MAHUVA,0,0,0,0,0
GUJARAT,SURAT,MANGROL,0,0,0,0,0
GUJARAT,SURAT,NIZAR,0,0,0,0,0
GUJARAT,SURAT,SONGADH,0,0,0,0,0
GUJARAT,SURAT,UMARPADA,0,0,0,0,0
GUJARAT,SURAT,VYARA,0,0,0,0,0
GUJARAT,SURENDRANAGAR,CHOTILA,4,6,7,1,18
GUJARAT,SURENDRANAGAR,CHUDA,0,0,0,0,0
GUJARAT,SURENDRANAGAR,DASADA,34,82,151,40,307
GUJARAT,SURENDRANAGAR,DHRANGADHRA,0,0,0,0,0
GUJARAT,SURENDRANAGAR,HALVAD,0,0,0,2,2
GUJARAT,SURENDRANAGAR,LAKHTAR,0,0,0,6,6
GUJARAT,SURENDRANAGAR,LIMDI,0,5,10,5,20
GUJARAT,SURENDRANAGAR,MULI,0,0,0,1,1
GUJARAT,SURENDRANAGAR,SAYLA,28,50,85,5,168
GUJARAT,SURENDRANAGAR,WADHWAN,0,0,0,0,0
GUJARAT,VADODARA,CHHOTA UDAIPUR,0,0,0,0,0
GUJARAT,VADODARA,DABHOI,0,0,1,0,1
GUJARAT,VADODARA,JETPUR  PAVI,0,0,0,0,0
GUJARAT,VADODARA,KARJAN,0,0,0,1,1
GUJARAT,VADODARA,KAVANT,1,3,0,0,4
GUJARAT,VADODARA,NASVADI,0,0,0,0,0
GUJARAT,VADODARA,PADARA,0,0,1,1,2
GUJARAT,VADODARA,SANKHEDA,0,0,0,0,0
GUJARAT,VADODARA,SAVLI,0,0,0,0,0
GUJARAT,VADODARA,SINOR,0,0,0,0,0
GUJARAT,VADODARA,VADODARA,2,0,0,0,2
GUJARAT,VADODARA,VAGHODIA,0,0,0,0,0
HARYANA,AMBALA,AMBALA,8,54,875,906,1843
HARYANA,AMBALA,AMBALA-1,0,0,1,31,32
HARYANA,AMBALA,BARARA,0,12,147,10,169
HARYANA,AMBALA,NARAINGARH,0,31,20,0,51
HARYANA,AMBALA,SAHA,0,0,3,0,3
HARYANA,AMBALA,SHAHAZADPUR,0,27,107,107,241
HARYANA,BHIWANI,BADHRA,3,2,81,2,88
HARYANA,BHIWANI,DADRI-I,6,3,2,0,11
HARYANA,BHIWANI,DADRI-II,7,2,9,3,21
HARYANA,FARIDABAD,FARIDABAD,0,0,0,25,25
HARYANA,FATEHABAD,BHUNA,0,0,5,0,5
HARYANA,FATEHABAD,FATEHABAD,10,58,279,29,376
HARYANA,FATEHABAD,RATIA,5,12,77,15,109
HARYANA,FATEHABAD,TOHANA,54,179,561,39,833
HARYANA,GURGAON,FEROZEPUR JHIRKA,0,18,149,0,167
HARYANA,GURGAON,GURGAON,0,3,4,0,7
HARYANA,GURGAON,NAGINA,0,2,11,0,13
HARYANA,GURGAON,PUNHANA,0,4,11,0,15
HARYANA,HISSAR,AGROHA,0,0,7,0,7
HARYANA,HISSAR,BARWALA,0,1,2,0,3
HARYANA,HISSAR,HISSAR-II,0,0,0,0,0
HARYANA,HISSAR,UKLANA,0,0,1,0,1
HARYANA,JHAJJAR,MATANHAIL,4,10,25,155,194
HARYANA,JHAJJAR,SAHLAWAS,0,53,0,31,84
HARYANA,JIND,ALEWA,0,8,38,4,50
HARYANA,JIND,JIND,12,19,19,1,51
HARYANA,JIND,JULANA,1,5,2,0,8
HARYANA,JIND,NARWANA,1,0,16,4,21
HARYANA,JIND,PILLU KHERA,3,12,64,3,82
HARYANA,JIND,SAFIDON,5,28,65,2,100
HARYANA,JIND,UCHANA,4,31,84,31,150
HARYANA,KAITHAL,GUHLA,0,0,0,1212,1212
HARYANA,KAITHAL,KAITHAL,0,0,0,489,489
HARYANA,KAITHAL,KALAYAT,0,0,0,99,99
HARYANA,KAITHAL,PUNDRI,0,0,0,378,378
HARYANA,KAITHAL,RAJOND,0,5,0,147,152
HARYANA,KARNAL,ASSANDH,1,16,0,714,731
HARYANA,KARNAL,GHARAUNDA,0,0,0,304,304
HARYANA,KARNAL,INDRI,0,0,0,149,149
HARYANA,KARNAL,KARNAL,0,0,0,203,203
HARYANA,KARNAL,NILOKHERI,0,0,0,205,205
HARYANA,KARNAL,NISSING,0,0,0,54,54
HARYANA,KURUKSHETRA,BABAIN,0,0,6,0,6
HARYANA,KURUKSHETRA,LADWA,0,0,0,0,0
HARYANA,KURUKSHETRA,PEHOWA,29,106,1092,210,1437
HARYANA,KURUKSHETRA,SHAHBAD,0,22,240,1,263
HARYANA,KURUKSHETRA,THANESAR,5,31,339,8,383
HARYANA,MAHENDRAGARH,ATELI NANGAL,0,0,9,0,9
HARYANA,MAHENDRAGARH,NANGAL CHAUDHARY,28,109,407,95,639
HARYANA,MAHENDRAGARH,NARNAUL,0,1,14,5,20
HARYANA,PANCHKULA,BARWALA,0,3,17,1,21
HARYANA,PANCHKULA,PINJORE,9,9,22,7,47
HARYANA,PANCHKULA,RAIPUR RANI,4,37,81,3,125
HARYANA,PANIPAT,BAPAULI,0,0,0,71,71
HARYANA,PANIPAT,ISRANA,0,0,0,259,259
HARYANA,PANIPAT,MADLAUDA,0,0,0,69,69
HARYANA,PANIPAT,PANIPAT,0,0,0,0,0
HARYANA,PANIPAT,SMALKHA,0,0,0,284,284
HARYANA,REWARI,BAWAL,0,2,15,0,17
HARYANA,REWARI,JATUSANA,0,2,3,2,7
HARYANA,REWARI,NAHAR,7,10,64,0,81
HARYANA,REWARI,REWARI,1,1,2,0,4
HARYANA,SIRSA,ELLENABAD,0,0,6,0,6
HARYANA,SIRSA,NATHUSARI CHOPTA,0,4,116,7,127
HARYANA,SIRSA,RANIA,0,4,18,0,22
HARYANA,SIRSA,SIRSA,8,49,872,147,1076
HARYANA,SONEPAT,GANAUR,0,0,0,206,206
HARYANA,SONEPAT,SONEPAT,1,8,0,87,96
HARYANA,YAMUNANAGAR,BILASPUR,3,22,60,39,124
HARYANA,YAMUNANAGAR,CHHACHHRAULI,0,0,0,1,1
HARYANA,YAMUNANAGAR,MUSTAFABAD,0,0,33,14,47
HARYANA,YAMUNANAGAR,RADAUR,0,0,0,0,0
HARYANA,YAMUNANAGAR,SADHAURA,0,0,5,1,6
HIMACHAL PRADESH,Kangra,BAROH,0,0,0,0,0
HIMACHAL PRADESH,Kangra,FATEHPUR (ST),0,0,0,0,0
HIMACHAL PRADESH,Kangra,INDORA,0,0,0,2,2
HIMACHAL PRADESH,Kangra,JAWALI,0,0,0,0,0
HIMACHAL PRADESH,Kangra,NURPUR,0,0,0,0,0
HIMACHAL PRADESH,Kullu,KULLU,0,0,0,2,2
HIMACHAL PRADESH,Sirmaur,NAHAN,0,0,0,0,0
HIMACHAL PRADESH,Sirmaur,PAONTA SAHIB,0,0,0,0,0
HIMACHAL PRADESH,Solan,NALAGARH,0,0,0,5,5
HIMACHAL PRADESH,Una,AMB,0,0,0,0,0
HIMACHAL PRADESH,Una,BANGANA,0,0,0,0,0
HIMACHAL PRADESH,Una,HAROLI (ST),0,0,0,0,0
HIMACHAL PRADESH,Una,UNA,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,BISHNAH,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,R. S. PURA,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,SAMBA,0,0,0,0,0
JAMMU & KASHMIR,KATHUA,GHAGWAL,0,0,0,0,0
JHARKHAND,CHATRA,HANTARGANJ,0,0,0,0,0
JHARKHAND,DUMKA,RANESHWAR,0,0,0,0,0
JHARKHAND,GARHWA,RAMNA,0,0,0,0,0
JHARKHAND,GARHWA,RANKA,0,0,0,0,0
JHARKHAND,GIRIDIH,GAWA,0,0,0,0,0
JHARKHAND,HAZARIBAGH,CHURCHU,0,0,0,0,0
JHARKHAND,SAHEBGANJ,PATANA,0,0,0,0,0
JHARKHAND,SARAIKELA,GAMHARIYA,0,0,0,0,0
JHARKHAND,WEST SINGHBHUM,BANDGAON,0,0,0,0,0
JHARKHAND,WEST SINGHBHUM,JAGANATHPUR,0,0,0,0,0
KARNATAKA,Bangalore,BANGALORE SOUTH,0,0,0,0,0
KARNATAKA,Bangalore Rural,DODDBALLAPUR,0,0,0,0,0
KARNATAKA,Bangalore Rural,HOSKOTE,0,0,0,0,0
KARNATAKA,Belgaum,BAILAHONGAL,0,0,0,0,0
KARNATAKA,Belgaum,BELGAUM,0,0,0,0,0
KARNATAKA,Belgaum,GOKAK,0,0,0,0,0
KARNATAKA,Belgaum,KHANAPUR,0,0,0,0,0
KARNATAKA,Belgaum,SOUNDATTI,0,0,0,0,0
KARNATAKA,Bellary,BELLARY,0,0,0,0,0
KARNATAKA,Bijapur,BASAVANA BAGEWADI,0,0,0,0,0
KARNATAKA,Bijapur,MUDDEBIHAL,0,0,0,0,0
KARNATAKA,Chikmagalur,NARASIMHARAJAPURA,0,0,0,0,0
KARNATAKA,Chikmagalur,TARIKERE,0,0,0,0,0
KARNATAKA,Chitradurga,CHITRADURGA,0,0,0,0,0
KARNATAKA,Dakshina Kannada,BELTHANGADI,0,0,0,0,0
KARNATAKA,Davanagere,HARPANAHALLI,0,0,0,0,0
KARNATAKA,Dharwar,KUNDGOL,0,0,0,0,0
KARNATAKA,Kolar,CHIKBALLAPUR,0,0,0,0,0
KARNATAKA,Kolar,GUDIBANDA,0,0,0,0,0
KARNATAKA,Kolar,MULBAGAL,0,0,0,0,0
KARNATAKA,Kolar,SRINIVASPUR,0,0,0,0,0
KARNATAKA,Mandya,MADDUR,0,0,0,0,0
KARNATAKA,Mandya,MALAVALLI,0,0,0,0,0
KARNATAKA,Mandya,PANDAVAPURA,0,0,0,0,0
KARNATAKA,Tumkur,TURUVEKERE,0,0,0,0,0
KERALA,ALAPPUZHA,MAVELIKARA,0,0,0,0,0
KERALA,ERANAKULAM,KALAMASSERY,0,0,0,0,0
KERALA,ERANAKULAM,KOTHAMANGALAM-999,3,0,0,0,3
KERALA,IDDUKKI,NEDUMKANDAM,0,0,0,0,0
KERALA,KANNUR,EDAKKAD,0,0,0,0,0
KERALA,KANNUR,IRIKKUR,0,0,0,0,0
KERALA,KANNUR,THALIPARAMBA,0,0,0,0,0
KERALA,KASARAGODE,KANHANGAD,0,0,0,1,1
KERALA,KASARAGODE,KASARAGODE,0,0,0,0,0
KERALA,KASARAGODE,MANJESWARAM,0,0,0,0,0
KERALA,KOLLAM,ITHIKKARA,0,0,0,0,0
KERALA,KOLLAM,VETTIKKAVALA,0,0,0,0,0
KERALA,KOTTAYAM,ERATTUPETTAH,0,0,0,3,3
KERALA,KOTTAYAM,LALAM,0,0,0,0,0
KERALA,KOTTAYAM,UZHAVOOR,0,0,0,0,0
KERALA,KOZHIKODE,KODUVALLY,0,0,0,0,0
KERALA,MALAPPURAM,MALAPPURAM,0,0,0,0,0
KERALA,MALAPPURAM,MANKADA,0,1,0,0,1
KERALA,MALAPPURAM,PERINTHALMANNA,0,0,0,0,0
KERALA,PALAKKAD,ALATHUR,0,0,0,0,0
KERALA,PALAKKAD,MANNARKKAD,0,0,0,0,0
KERALA,PALAKKAD,OTTAPPALAM,0,0,0,0,0
KERALA,PATHANAMTHITTA,KOIPURAM,0,0,0,1,1
KERALA,PATHANAMTHITTA,MALLAPPALLY,0,0,0,0,0
KERALA,PATHANAMTHITTA,RANNI,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,1,0,0,0,1
KERALA,THRISSUR,MALA,0,0,0,0,0
KERALA,THRISSUR,OLLUKKARA,0,0,0,0,0
KERALA,THRISSUR,PAZHAYANNUR,0,0,0,0,0
KERALA,THRISSUR,VADAKKANCHERRY,0,0,0,0,0
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,0,0,0,0,0
MADHYA PRADESH,BALAGHAT,KIRNAPUR,0,0,1,0,1
MADHYA PRADESH,BALAGHAT,LANJI,0,0,0,0,0
MADHYA PRADESH,BALAGHAT,WARASEONI,0,0,0,0,0
MADHYA PRADESH,BARWANI,BARWANI,0,0,0,0,0
MADHYA PRADESH,BARWANI,NIWALI,0,0,0,0,0
MADHYA PRADESH,BARWANI,PANSEMAL,0,0,0,0,0
MADHYA PRADESH,BARWANI,PATI,0,0,0,0,0
MADHYA PRADESH,BARWANI,RAJPUR,0,0,0,0,0
MADHYA PRADESH,BARWANI,SENDHWA,0,0,0,0,0
MADHYA PRADESH,BARWANI,THIKRI,0,0,0,0,0
MADHYA PRADESH,BETUL,AMLA,0,0,0,0,0
MADHYA PRADESH,BETUL,ATHNER,1,4,13,2,20
MADHYA PRADESH,BETUL,BETUL,0,5,5,0,10
MADHYA PRADESH,BETUL,BHAINSDEHI,0,0,0,0,0
MADHYA PRADESH,BETUL,BHIMPURA,0,0,0,0,0
MADHYA PRADESH,BETUL,CHICHOLI,0,0,0,0,0
MADHYA PRADESH,BETUL,GHODA DONGRI,0,0,0,0,0
MADHYA PRADESH,BETUL,MULTAI,0,0,0,0,0
MADHYA PRADESH,BETUL,PRABHAT PATTAN,0,0,0,0,0
MADHYA PRADESH,BHIND,ATER,0,0,0,0,0
MADHYA PRADESH,BHIND,BHIND,0,0,0,0,0
MADHYA PRADESH,BHIND,GOHAD,2,4,20,17,43
MADHYA PRADESH,BHIND,LAHAR,0,5,36,4,45
MADHYA PRADESH,BHIND,MEHAGOAN,0,0,1,0,1
MADHYA PRADESH,BHIND,ROUN(MIHONA),0,2,26,1,29
MADHYA PRADESH,BHOPAL,BERASIA,1,3,16,6,26
MADHYA PRADESH,BHOPAL,FUNDA,0,0,1,0,1
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,2,11,68,2,83
MADHYA PRADESH,CHHATARPUR,BIJAWAR,0,0,1,0,1
MADHYA PRADESH,CHHATARPUR,GAURIHAR,0,1,1,1,3
MADHYA PRADESH,CHHATARPUR,NOWGONG,0,0,0,0,0
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,0,0,1,0,1
MADHYA PRADESH,DAMOH,BATIYAGHAR,0,3,62,2,67
MADHYA PRADESH,DAMOH,HATTA,5,10,50,5,70
MADHYA PRADESH,DAMOH,JABERA,0,0,0,0,0
MADHYA PRADESH,DATIA,BHANDER,0,0,0,0,0
MADHYA PRADESH,DATIA,DATIA,73,22,107,1,203
MADHYA PRADESH,DATIA,SEONDHA,66,10,9,2,87
MADHYA PRADESH,DEWAS,BAGLEE,0,0,0,0,0
MADHYA PRADESH,DEWAS,DEWAS,13,52,182,80,327
MADHYA PRADESH,DEWAS,KANNOD,0,1,0,0,1
MADHYA PRADESH,DEWAS,KHATEGAON,0,0,1,0,1
MADHYA PRADESH,DEWAS,SONKUCH,0,0,0,0,0
MADHYA PRADESH,DHAR,BADNAWER,0,0,0,0,0
MADHYA PRADESH,DHAR,BAGH,0,0,0,0,0
MADHYA PRADESH,DHAR,DAHI,0,0,0,0,0
MADHYA PRADESH,DHAR,DHAR,0,0,0,0,0
MADHYA PRADESH,DHAR,DHARAMPURI,0,0,0,0,0
MADHYA PRADESH,DHAR,GANDHWANI,0,0,0,0,0
MADHYA PRADESH,DHAR,KUKSHI,0,0,0,0,0
MADHYA PRADESH,DHAR,MANAWAR,0,0,3,1,4
MADHYA PRADESH,DHAR,NALACHHA,0,0,0,0,0
MADHYA PRADESH,DHAR,NISARPUR,0,0,0,0,0
MADHYA PRADESH,DHAR,SARDARPUR,0,0,0,0,0
MADHYA PRADESH,DHAR,TIRLA,0,0,0,0,0
MADHYA PRADESH,DHAR,UMARBAN,0,0,0,0,0
MADHYA PRADESH,GUNA,BAMORI,19,146,320,20,505
MADHYA PRADESH,GUNA,CHANCHODA,0,5,10,1,16
MADHYA PRADESH,GUNA,EHSAGADH,0,16,60,29,105
MADHYA PRADESH,GUNA,GUNA,22,66,373,82,543
MADHYA PRADESH,GUNA,RAGHOGARH,5,7,24,1,37
MADHYA PRADESH,GWALIOR,MORAR,0,0,0,0,0
MADHYA PRADESH,HARDA,HARDA,0,0,0,0,0
MADHYA PRADESH,HOSHANGABAD,BABAI,0,0,0,0,0
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,0,0,0,0,0
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,0,0,0,0,0
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,0,1,2,0,3
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,0,0,0,2,2
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,0,0,0,0,0
MADHYA PRADESH,INDORE,DEPAL PUR,0,0,0,0,0
MADHYA PRADESH,INDORE,INDORE,10,24,133,0,167
MADHYA PRADESH,INDORE,MHOW,6,22,40,18,86
MADHYA PRADESH,JABALPUR,BARGI,0,0,0,3,3
MADHYA PRADESH,JABALPUR,PANAGAR,0,0,0,0,0
MADHYA PRADESH,JABALPUR,PATAN,0,0,0,0,0
MADHYA PRADESH,JABALPUR,SHAHPURA,0,0,0,0,0
MADHYA PRADESH,JABALPUR,SIHORA,0,0,0,0,0
MADHYA PRADESH,JHABUA,JHABUA,0,0,0,0,0
MADHYA PRADESH,JHABUA,JOBAT,0,0,0,0,0
MADHYA PRADESH,JHABUA,MEGHNAGAR,0,0,0,0,0
MADHYA PRADESH,JHABUA,PETLAWAD,5,9,47,5,66
MADHYA PRADESH,JHABUA,RAMA,0,0,0,0,0
MADHYA PRADESH,JHABUA,SONDWA,0,1,0,0,1
MADHYA PRADESH,JHABUA,THANDLA,0,0,0,1,1
MADHYA PRADESH,KATNI,BADWARA,0,0,1,0,1
MADHYA PRADESH,KATNI,BAHORIBAND,0,0,0,0,0
MADHYA PRADESH,KATNI,DHIMAR KHERA,0,0,0,0,0
MADHYA PRADESH,KATNI,KATNI,0,0,0,0,0
MADHYA PRADESH,KATNI,RITHI,0,0,0,0,0
MADHYA PRADESH,KHANDWA,BALADI,0,0,0,0,0
MADHYA PRADESH,KHANDWA,BURHANPUR,0,0,0,0,0
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,0,0,0,0,0
MADHYA PRADESH,KHANDWA,KHAKNAR,0,0,0,0,0
MADHYA PRADESH,KHANDWA,KHANDWA,0,0,0,0,0
MADHYA PRADESH,KHANDWA,PANDHANA,0,0,0,0,0
MADHYA PRADESH,KHANDWA,PUNASA,0,0,0,0,0
MADHYA PRADESH,KHARGONE,BARWAHA,89,253,772,53,1167
MADHYA PRADESH,KHARGONE,BHAGWANPURA,0,3,5,1,9
MADHYA PRADESH,KHARGONE,BHIKANGAON,0,0,0,0,0
MADHYA PRADESH,KHARGONE,GOGAWA,7,37,57,1,102
MADHYA PRADESH,KHARGONE,KASRAWAD,0,1,1,0,2
MADHYA PRADESH,KHARGONE,KHARGONE,18,46,100,26,190
MADHYA PRADESH,KHARGONE,MAHESHWAR,12,39,136,6,193
MADHYA PRADESH,KHARGONE,SEGOAN,0,0,0,0,0
MADHYA PRADESH,KHARGONE,ZIRNYA,0,0,0,0,0
MADHYA PRADESH,MANDSAUR,GAROTH,0,0,0,0,0
MADHYA PRADESH,MANDSAUR,MALHARGAR,0,0,0,0,0
MADHYA PRADESH,MANDSAUR,MANDSAUR,0,6,22,1,29
MADHYA PRADESH,MANDSAUR,SITAMAU,0,0,0,0,0
MADHYA PRADESH,MORENA,AMBAH,0,0,1,0,1
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,1,5,18,0,24
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,0,1,1,2,4
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,2,16,85,18,121
MADHYA PRADESH,NEEMUCH,JAWAD,85,243,298,4,630
MADHYA PRADESH,NEEMUCH,MANASA,0,2,93,0,95
MADHYA PRADESH,NEEMUCH,NEEMUCH,13,61,83,6,163
MADHYA PRADESH,PANNA,AJAYGARH,0,0,0,0,0
MADHYA PRADESH,PANNA,GUNOUR,18,53,149,11,231
MADHYA PRADESH,PANNA,PANNA,5,12,33,5,55
MADHYA PRADESH,PANNA,PAWAI,0,2,0,0,2
MADHYA PRADESH,RAISEN,BADI,0,2,24,0,26
MADHYA PRADESH,RAISEN,GAIRATGANJ,2,6,12,0,20
MADHYA PRADESH,RAISEN,SANCHI,1,4,24,11,40
MADHYA PRADESH,RAISEN,UDAYPURA,0,0,1,1,2
MADHYA PRADESH,RAJGARH,BIAORA,2,1,5,1,9
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,0,1,2,3
MADHYA PRADESH,RAJGARH,NARSINGARH,0,0,1,0,1
MADHYA PRADESH,RAJGARH,RAJGARH,0,1,8,1,10
MADHYA PRADESH,RAJGARH,SARANGPUR,0,2,29,3,34
MADHYA PRADESH,RAJGARH,ZEERAPUR],8,16,27,3,54
MADHYA PRADESH,RATLAM,ALOT,4,15,43,3,65
MADHYA PRADESH,RATLAM,BAJNA,0,0,0,0,0
MADHYA PRADESH,RATLAM,JAORA,9,23,48,8,88
MADHYA PRADESH,RATLAM,PIPLODA,0,9,45,6,60
MADHYA PRADESH,RATLAM,RATLAM,7,31,161,6,205
MADHYA PRADESH,RATLAM,SAILANA,1,12,44,4,61
MADHYA PRADESH,REWA,GANGEO,0,0,0,0,0
MADHYA PRADESH,REWA,HANUMANA,0,1,1,0,2
MADHYA PRADESH,REWA,JAWA,0,0,1,0,1
