-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes (on Drain/Canal) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.18.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes (on Drain/Canal) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.18.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
BIHAR,KATIHAR,HASANGANJ,0,0,0,0,0,0,0,0,0
BIHAR,KATIHAR,KADWA,0,0,0,0,0,0,0,0,0
BIHAR,KATIHAR,KORHA,0,0,0,0,0,0,0,0,0
BIHAR,KATIHAR,MANSAHI,0,0,0,0,0,0,0,0,0
BIHAR,KHAGARIA,ALAULI,0,0,0,0,0,0,0,0,0
BIHAR,KHAGARIA,CHAUTHAM,0,0,0,0,0,0,0,0,0
BIHAR,KHAGARIA,KHAGARIA,2,0,2,8,0,8,8,0,8
BIHAR,KHAGARIA,MANSI,0,0,0,0,0,0,0,0,0
BIHAR,KHAGARIA,PARBATTA,0,0,0,0,0,0,0,0,0
BIHAR,KISHANGANJ,BAHADURGANJ,0,0,0,0,0,0,0,0,0
BIHAR,KISHANGANJ,POTHIA,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,LAKHISARAI,0,10,10,0,59,59,0,52,52
BIHAR,LAKHISARAI,SURYAGARAH,0,0,0,0,0,0,0,0,0
BIHAR,MADHEPURA,MADHEPURA,0,0,0,0,0,0,0,0,0
BIHAR,MADHEPURA,SINGHESHWAR,0,0,0,0,0,0,0,0,0
BIHAR,MADHEPURA,UDAKISHUNGANJ,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,BABUBARHI,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,JAYNAGAR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,JHANJHARPUR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,LADANIA,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,MADHWAPUR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,RAJNAGAR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,ROHIKA,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,BARIYARPUR,1,0,1,60,0,60,40,0,40
BIHAR,MUNGER,HAWALI KHAGARHPUR,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,SADAR MUNGER,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,AURAI,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,BANDRA,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,GAIGHAT,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,KANTI,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,KATRA,1,1,2,11,40,51,8,6,14
BIHAR,MUZAFFARPUR,KURHANI,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,MORAUL,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,MOTIPUR,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,PAROO,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,SAHEBGANJ,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,SARAIYA,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ASTHAWAN,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,BEN,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,BIHARSHARIF,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,GIRIYAK,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,HARNAUT,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,HILSA,3,0,3,417,0,417,416,0,416
BIHAR,NALANDA,KARAIPARSURAI,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,RAJGIR,1,0,1,1,0,1,1,0,1
BIHAR,NALANDA,SARMERA,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,AKBARPUR,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,KAWAKOLE,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,NARDIGUNJ,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,NAWADA,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,RAJAULI,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,ROH,1,0,1,100,0,100,100,0,100
BIHAR,NAWADA,SIRDALA,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,BIHTA,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,FATUHA,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,MASAURHI,1,3,4,4,3,7,0,3,3
BIHAR,PATNA,PALIGANJ,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,PHULWARI,0,5,5,0,10,10,0,10,10
BIHAR,PATNA,PUNPUN,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,SAMPATCHAK,0,0,0,0,0,0,0,0,0
BIHAR,PURNIA,BAISA,0,0,0,0,0,0,0,0,0
BIHAR,PURNIA,KRITYANAND NAGAR,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),AKHORIGOLA,2,0,2,152,0,152,92,0,92
BIHAR,ROHTAS(SASARAM),DEHRI,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),KOCHAS,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),SASARAM,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),SHEOSAGAR,0,0,0,0,0,0,0,0,0
BIHAR,SAHARSA,KAHARA,0,1,1,0,7,7,0,7,7
BIHAR,SAHARSA,NAUHATTA,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,BIBHUTIPUR,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,DALSINGHSARAI,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,KALYANPUR,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,KHANPUR,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,MORWA,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,ROSERA,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,SAMASTIPUR,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,SARAIRANJAN,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,SHIVAJINAGAR,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,SINGHIA,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,TAJPUR,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,UJIYARPUR,0,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,VIDHYAPATINAGAR,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,DARIYAPUR,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,JALAPUR,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,MAKER,1,0,1,11,0,11,9,0,9
BIHAR,SARAN,REVILGANJ,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,TRAIYA,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,ARIYARI,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,GHAT KUSUMBHA,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,SHEKHPURA,0,0,0,0,0,0,0,0,0
BIHAR,SHEOHAR,PIPRAHARI,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,BAJPATTI,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,BATHNAHA,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,DUMRA,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,MEJARGANJ,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,RIGA,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,SONWARSA,1,5,6,25,96,121,25,90,115
BIHAR,SIWAN,ANDER,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,BARHARIA,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,DARAULI,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,GOREAKOTHI,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,GUTHANI,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,HASANPURA,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,HUSSAINGANJ,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,JIRADEI,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,MAHARAJGANJ,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,MAIRWA,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,NAUTAN,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,RAGHUNATHPUR,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,SISWAN,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,SIWAN,0,0,0,0,0,0,0,0,0
BIHAR,SUPAUL,BASANTPUR,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,GORAUL,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,MAHNAR,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,MAHUA,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,PATEPUR,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,LAURIA,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,MAJHAULIA,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,SIKTA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BASTER,JAGDALPUR,0,5,5,0,4,4,0,4,4
CHHATTISGARH,BASTER,KESHKAL,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BASTER,KONDAGAON,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BASTER,NARAYANPUR,0,4,4,0,2,2,0,0,0
CHHATTISGARH,BILASPUR,BELHA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,BILASPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,KOTA,2,0,2,41,0,41,41,0,41
CHHATTISGARH,BILASPUR,LORMI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,MASTURI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,MUNGELI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,PENDRA-ROAD,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,TAKHATPUR,1,0,1,5,0,5,5,0,5
CHHATTISGARH,DANTEWADA,BEEJAPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DANTEWADA,BHOPALPATNAM,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DANTEWADA,DANTEVADA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DANTEWADA,KONTA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DHAMTARI,DHAMTARI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DHAMTARI,KURUD,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DHAMTARI,NAGARI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DURG,BALOD,0,1,1,0,8,8,0,8,8
CHHATTISGARH,DURG,BEMETARA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DURG,BERLA,0,3,3,0,22,22,0,18,18
CHHATTISGARH,DURG,DHMADHA,0,1,1,0,8,8,0,7,7
CHHATTISGARH,DURG,DONDILOHAR,5,3,8,361,44,405,361,38,399
CHHATTISGARH,DURG,DURG,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DURG,GUNDERDEHI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DURG,NAVAGARH,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DURG,PATAN,0,11,11,0,46,46,0,31,31
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR,1,0,1,4,0,4,4,0,4
CHHATTISGARH,JANJGIR-CHAMPA,MALKHARODA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,NAVAGARH,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,PAMGARH,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,SAKTI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JASHPUR,BAGICHA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JASHPUR,JASHPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JASHPUR,KUNKURI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JASHPUR,PATHALGAON,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KANKER,ANTAGAR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KANKER,BHANUPRATAPPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KANKER,CHARAMA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KANKER,KANKER,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KANKER,NARHARPUR,0,1,1,0,17,17,0,7,7
CHHATTISGARH,KANKER,PAKHANJUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KORBA,KARTALA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KORBA,KATGHORA,0,15,15,0,5,5,0,5,5
CHHATTISGARH,KORBA,KORBA,0,73,73,0,37,37,0,37,37
CHHATTISGARH,KORBA,PALI,2,10,12,26,4,31,18,4,23
CHHATTISGARH,KORIA,BAIKUNTHPUR,0,8,8,0,2,2,0,2,2
CHHATTISGARH,KORIA,BHARATPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KORIA,MANENDRAGARH,2,1,3,7,2,10,7,2,10
CHHATTISGARH,KORIA,SONHAT,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KVARDHA,KVARDHA,0,2,2,0,12,12,0,12,12
CHHATTISGARH,KVARDHA,PANDARIYA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,MAHASAMUND,BASNA,0,1,1,0,290,290,0,220,220
CHHATTISGARH,MAHASAMUND,MAHASAMUND,1,0,1,325,0,325,325,0,325
CHHATTISGARH,MAHASAMUND,SARIYPALI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,0,1,1,0,26,26,0,26,26
CHHATTISGARH,RAIGARH,GHARGODA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIGARH,KHARSIYA,0,2,2,0,14,14,0,4,4
CHHATTISGARH,RAIGARH,LAILUNGA,1,0,1,1,0,1,1,0,1
CHHATTISGARH,RAIGARH,RAIGARH,0,1,1,0,2,2,0,0,0
CHHATTISGARH,RAIGARH,SARANGARH,0,3,3,0,71,71,0,43,43
CHHATTISGARH,RAIPUR,ABHANPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,ARANG,0,4,4,0,9,9,0,9,9
CHHATTISGARH,RAIPUR,BHATAPARA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,BILAIGARH,0,6,6,0,3,3,0,3,3
CHHATTISGARH,RAIPUR,BLOUDABAJAR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,DEVBHOG,1,0,1,30,0,30,9,0,9
CHHATTISGARH,RAIPUR,GARIYABAND,1,0,1,84,0,84,84,0,84
CHHATTISGARH,RAIPUR,KASDOL,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,PALARI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,RAIPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,RAJIM,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,SIMGA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,TILDA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,AMBAGARH CHOUKI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,CHHUIKHADAN,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,DONGAR GAON,1,0,1,2,0,2,2,0,2
CHHATTISGARH,RAJNANDGAON,KHAIRAGARH,1,0,1,4,0,4,4,0,4
CHHATTISGARH,RAJNANDGAON,MANPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,MOHLA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,RAJNANDGAON,8,0,8,473,0,473,473,0,473
CHHATTISGARH,SURGUJA,AMBIKAPUR,5,0,5,123,0,123,123,0,123
CHHATTISGARH,SURGUJA,LUNDRA,1,0,1,2,0,2,2,0,2
CHHATTISGARH,SURGUJA,PAL,2,3,5,50,2,52,50,1,51
CHHATTISGARH,SURGUJA,PRATAPPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,SURGUJA,RAJPUR,6,0,6,77,0,77,77,0,77
CHHATTISGARH,SURGUJA,SAMRI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,SURGUJA,SITAPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,SURGUJA,SURAJPUR,3,1,4,45,4,49,42,1,43
CHHATTISGARH,SURGUJA,WADRAFNAGAR,1,0,1,13,0,13,13,0,13
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,AMBOLI,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DADRA,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DAPADA,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DUDHANI,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,KHANVEL,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,KILAVANI,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,MANDONI,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,NAROLI,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,RANDHA,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,SILVASSA-I,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,SILVASSA-II,0,0,0,0,0,0,0,0,0
DELHI,NANGLOI,NANGLOI,23,15,38,374,82,456,368,65,433
GOA,NORTH GOA,BICHOLIM,0,0,0,0,0,0,0,0,0
GOA,NORTH GOA,PERNEM,0,0,0,0,0,0,0,0,0
GOA,NORTH GOA,PONDA,0,0,0,0,0,0,0,0,0
GOA,NORTH GOA,SATTARI,0,0,0,0,0,0,0,0,0
GOA,NORTH GOA,TISWADI,0,0,0,0,0,0,0,0,0
GOA,SOUTH GOA,CANACONA,0,0,0,0,0,0,0,0,0
GOA,SOUTH GOA,MORMUGAO,0,0,0,0,0,0,0,0,0
GOA,SOUTH GOA,QUEPEM,0,0,0,0,0,0,0,0,0
GOA,SOUTH GOA,SALCETE,0,0,0,0,0,0,0,0,0
GOA,SOUTH GOA,SANGUEM,3,2,5,31,2,33,23,2,25
GUJARAT,AHMEDABAD,DETROJ-RAMPURA,0,0,0,0,0,0,0,0,0
GUJARAT,AHMEDABAD,DHOLKA,0,0,0,0,0,0,0,0,0
GUJARAT,AHMEDABAD,SANAND,0,0,0,0,0,0,0,0,0
GUJARAT,BANASKANTHA,DANTA,0,0,0,0,0,0,0,0,0
GUJARAT,BHARUCH,AMOD,0,0,0,0,0,0,0,0,0
GUJARAT,BHARUCH,JAMBUSAR,1,0,1,110,0,110,90,0,90
GUJARAT,DAHOD,DEVGADH BARIA,0,0,0,0,0,0,0,0,0
GUJARAT,DAHOD,DHANPUR,0,0,0,0,0,0,0,0,0
GUJARAT,DAHOD,DOHAD,0,0,0,0,0,0,0,0,0
GUJARAT,DAHOD,FATEPURA,0,0,0,0,0,0,0,0,0
GUJARAT,DAHOD,GARBADA,0,0,0,0,0,0,0,0,0
GUJARAT,DAHOD,JHALOD,0,0,0,0,0,0,0,0,0
GUJARAT,DAHOD,LIMKHEDA,2,0,2,95,0,95,0,0,0
GUJARAT,DANG,DANG,0,0,0,0,0,0,0,0,0
GUJARAT,KACHCHH,ABDASA,0,12,12,0,21,21,0,21,21
GUJARAT,KACHCHH,BHACHAU,0,0,0,0,0,0,0,0,0
GUJARAT,KACHCHH,BHUJ,0,0,0,0,0,0,0,0,0
GUJARAT,KACHCHH,MANDVI,0,56,56,0,249,249,0,0,0
GUJARAT,KACHCHH,MUNDRA,0,0,0,0,0,0,0,0,0
GUJARAT,KACHCHH,NAKHATRANA,0,0,0,0,0,0,0,0,0
GUJARAT,KACHCHH,RAPAR,0,0,0,0,0,0,0,0,0
GUJARAT,KHEDA,BALASINOR,0,0,0,0,0,0,0,0,0
GUJARAT,KHEDA,KAPADVANJ,0,0,0,0,0,0,0,0,0
GUJARAT,KHEDA,NADIAD,0,0,0,0,0,0,0,0,0
GUJARAT,NAVSARI,BANSDA,0,0,0,0,0,0,0,0,0
GUJARAT,NAVSARI,CHIKHLI,2,0,2,30,0,30,30,0,30
GUJARAT,NAVSARI,GANDEVI,0,0,0,0,0,0,0,0,0
GUJARAT,PATAN,SANTALPUR,0,0,0,0,0,0,0,0,0
GUJARAT,RAJKOT,DHORAJI,0,0,0,0,0,0,0,0,0
GUJARAT,RAJKOT,GONDAL,222,51,273,1396,164,1560,4,0,4
GUJARAT,RAJKOT,JAMKANDORNA,0,0,0,0,0,0,0,0,0
GUJARAT,RAJKOT,JETPUR,0,0,0,0,0,0,0,0,0
GUJARAT,RAJKOT,KOTADA SANGANI,17,0,17,40,0,40,31,0,31
GUJARAT,RAJKOT,MALIYA,0,164,164,0,244,244,0,226,226
GUJARAT,RAJKOT,MORVI,1,0,1,2,0,2,0,0,0
GUJARAT,RAJKOT,TANKARA,0,43,43,0,165,165,0,151,151
GUJARAT,RAJKOT,WANKANER,0,3,3,0,1,1,0,0,0
GUJARAT,SABARKANTHA,BHILODA,0,32,32,0,46,46,0,6,6
GUJARAT,SABARKANTHA,DHANSURA,0,92,92,0,255,255,0,63,63
GUJARAT,SABARKANTHA,HIMATNAGAR,0,28,28,0,80,80,0,16,16
GUJARAT,SABARKANTHA,KHEDBRAHMA,0,0,0,0,0,0,0,0,0
GUJARAT,SABARKANTHA,MODASA,0,11,11,0,97,97,0,0,0
GUJARAT,SURAT,MAHUVA,0,0,0,0,0,0,0,0,0
GUJARAT,SURAT,MANDVI,0,0,0,0,0,0,0,0,0
GUJARAT,SURAT,MANGROL,0,0,0,0,0,0,0,0,0
GUJARAT,SURAT,NIZAR,0,0,0,0,0,0,0,0,0
GUJARAT,SURAT,SONGADH,0,0,0,0,0,0,0,0,0
GUJARAT,SURAT,VYARA,0,0,0,0,0,0,0,0,0
GUJARAT,SURENDRANAGAR,CHOTILA,0,0,0,0,0,0,0,0,0
GUJARAT,SURENDRANAGAR,DHRANGADHRA,0,0,0,0,0,0,0,0,0
GUJARAT,SURENDRANAGAR,HALVAD,38,0,38,94,0,94,41,0,41
GUJARAT,SURENDRANAGAR,LAKHTAR,0,0,0,0,0,0,0,0,0
GUJARAT,SURENDRANAGAR,LIMDI,0,0,0,0,0,0,0,0,0
GUJARAT,SURENDRANAGAR,MULI,0,0,0,0,0,0,0,0,0
GUJARAT,SURENDRANAGAR,SAYLA,1,0,1,1,0,1,0,0,0
GUJARAT,VADODARA,CHHOTA UDAIPUR,0,0,0,0,0,0,0,0,0
GUJARAT,VADODARA,JETPUR  PAVI,0,0,0,0,0,0,0,0,0
GUJARAT,VADODARA,KAVANT,0,0,0,0,0,0,0,0,0
GUJARAT,VADODARA,NASVADI,0,0,0,0,0,0,0,0,0
GUJARAT,VADODARA,SAVLI,0,0,0,0,0,0,0,0,0
GUJARAT,VADODARA,VADODARA,0,0,0,0,0,0,0,0,0
GUJARAT,VALSAD,DHARMPUR,0,0,0,0,0,0,0,0,0
GUJARAT,VALSAD,KAPRADA,0,0,0,0,0,0,0,0,0
GUJARAT,VALSAD,PARDI,0,0,0,0,0,0,0,0,0
GUJARAT,VALSAD,UMBERGAON,0,0,0,0,0,0,0,0,0
GUJARAT,VALSAD,VALSAD,0,0,0,0,0,0,0,0,0
HARYANA,BHIWANI,BADHRA,0,0,0,0,0,0,0,0,0
HARYANA,BHIWANI,BAWANI-KHERA,0,0,0,0,0,0,0,0,0
HARYANA,BHIWANI,BHIWANI,0,0,0,0,0,0,0,0,0
HARYANA,BHIWANI,DADRI-I,0,0,0,0,0,0,0,0,0
HARYANA,BHIWANI,DADRI-II,0,0,0,0,0,0,0,0,0
HARYANA,BHIWANI,KURU,0,0,0,0,0,0,0,0,0
HARYANA,BHIWANI,LOHARU,0,0,0,0,0,0,0,0,0
HARYANA,BHIWANI,SIWANI,0,6,6,0,14,14,0,14,14
HARYANA,BHIWANI,TOSHAM,0,0,0,0,0,0,0,0,0
HARYANA,FATEHABAD,TOHANA,0,0,0,0,0,0,0,0,0
HARYANA,PANCHKULA,MORNI,0,8,8,0,10,10,0,10,10
HARYANA,PANCHKULA,PINJORE,0,2,2,0,41,41,0,41,41
HARYANA,SIRSA,BARAGUDHA,0,0,0,0,0,0,0,0,0
HARYANA,SONEPAT,GANAUR,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Bilaspur,BILASPUR SADAR,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Bilaspur,GHUMARWIN,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Bilaspur,JHANDUTA,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Bilaspur,NAINA DEVI (ST),0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Chamba,Bhattiyat,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Chamba,Chamba,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Chamba,Chaurah,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Chamba,Dalhousie,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Chamba,Sihunta,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Hamirpur,BARSAR,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Hamirpur,BHORANJ,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Hamirpur,BIJHARI (SUB-TEHSIL),0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Hamirpur,HAMIRPUR,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,Hamirpur,NADAUN,0,0,0,0,0,0,0,0,0
