-----
{
 "description": "The table refers to block wise surface flow schemes constructed over the years. It has been sourced from 2nd census of minor irrigation scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.1.csv", 
 "title": "Download CSV for Blockwise Distribution of surface flow schemes consutructed over the years for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.1.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of surface flow schemes according to the farmers holding size. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes according to the holding size for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.3.csv"
}
-----
State,District,Block,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
MADHYA PRADESH,REWA,NAIGARHI,0,0,8,1,9
MADHYA PRADESH,REWA,RAIPUR,0,0,30,9,39
MADHYA PRADESH,REWA,REWA,NA,NA,NA,NA,NA
MADHYA PRADESH,REWA,SIRMAUR,0,0,1,0,1
MADHYA PRADESH,REWA,TYONTHAR,0,0,0,0,0
MADHYA PRADESH,SAGAR,BANDA,4,4,35,5,48
MADHYA PRADESH,SAGAR,BEENA,NA,NA,NA,NA,NA
MADHYA PRADESH,SAGAR,DEORI,1,2,10,1,14
MADHYA PRADESH,SAGAR,JAISINAGAR,26,12,5,0,43
MADHYA PRADESH,SAGAR,KESALI,10,20,58,6,94
MADHYA PRADESH,SAGAR,KHURAI,1,3,30,1,35
MADHYA PRADESH,SAGAR,MALTHON,1,2,6,1,10
MADHYA PRADESH,SAGAR,RAHATGARH,32,22,34,2,90
MADHYA PRADESH,SAGAR,REHALI,9,5,28,1,43
MADHYA PRADESH,SAGAR,SAGAR,136,219,259,16,630
MADHYA PRADESH,SAGAR,SHAHGARH,0,0,0,0,0
MADHYA PRADESH,SATNA,AMARPATAN,49,93,102,11,255
MADHYA PRADESH,SATNA,CHITRAKOOT,1,0,2,0,3
MADHYA PRADESH,SATNA,MAIHAR,0,1,1,2,4
MADHYA PRADESH,SATNA,NAGOD,0,1,8,1,10
MADHYA PRADESH,SATNA,RAMNAGAR,23,13,37,16,89
MADHYA PRADESH,SATNA,RAMPUR,0,0,0,1,1
MADHYA PRADESH,SATNA,SATNA,NA,NA,NA,NA,NA
MADHYA PRADESH,SATNA,UNCHEHARA,3,8,1,5,17
MADHYA PRADESH,SEHORE,AASHTA,0,0,0,1,1
MADHYA PRADESH,SEHORE,BUDANI,0,0,0,0,0
MADHYA PRADESH,SEHORE,ICHHAWER,0,0,0,0,0
MADHYA PRADESH,SEHORE,NASRULLAHGANJ,NA,NA,NA,NA,NA
MADHYA PRADESH,SEHORE,SIHORE,2,5,23,2,32
MADHYA PRADESH,SEONI,BARGHAT,1,8,22,1,32
MADHYA PRADESH,SEONI,CHHAPARA,0,4,5,0,9
MADHYA PRADESH,SEONI,DHANORA,0,9,13,8,30
MADHYA PRADESH,SEONI,KAHANAPUS,0,0,3,0,3
MADHYA PRADESH,SEONI,KEOLARI,0,0,0,0,0
MADHYA PRADESH,SEONI,KURAI,0,5,5,1,11
MADHYA PRADESH,SEONI,LAKHNADAUN,0,0,8,5,13
MADHYA PRADESH,SEONI,SEONI,0,4,5,1,10
MADHYA PRADESH,SHAHDOL,ANUPPUR,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,BUDHAR,0,3,9,16,28
MADHYA PRADESH,SHAHDOL,BYOHARI,0,1,1,0,2
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,4,3,14,2,23
MADHYA PRADESH,SHAHDOL,JAITAHARI,1,0,6,3,10
MADHYA PRADESH,SHAHDOL,KOTAMA,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,MANPUR,0,0,4,3,7
MADHYA PRADESH,SHAHDOL,PALEE-1,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,PALEE-2,28,37,72,1,138
MADHYA PRADESH,SHAHDOL,PUSHPRAJGARH,3,5,26,23,57
MADHYA PRADESH,SHAHDOL,SOHAGPUR,54,34,120,24,232
MADHYA PRADESH,SHAHDOL,UMARIYA,3,2,13,1,19
MADHYA PRADESH,SHAJAPUR,AGAR,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,BAROD,0,0,0,90,90
MADHYA PRADESH,SHAJAPUR,KALAPIPALMANDI,0,0,0,248,248
MADHYA PRADESH,SHAJAPUR,MOMANBARODIYA,0,0,0,3,3
MADHYA PRADESH,SHAJAPUR,NALKHEDA,0,0,0,508,508
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,0,0,0,5,5
MADHYA PRADESH,SHAJAPUR,SUJALPUR,0,0,0,1563,1563
MADHYA PRADESH,SHAJAPUR,SUSNER,0,0,0,173,173
MADHYA PRADESH,SHIVPURI,BADARWAS,3,9,14,2,28
MADHYA PRADESH,SHIVPURI,KARERA,0,0,7,2,9
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,NA,NA,NA,NA,NA
MADHYA PRADESH,SHIVPURI,KOLARAS,19,12,52,0,83
MADHYA PRADESH,SHIVPURI,NARWAR,45,46,45,14,150
MADHYA PRADESH,SHIVPURI,PICHHORE,0,0,2,0,2
MADHYA PRADESH,SHIVPURI,POHARI,7,1,1,1,10
MADHYA PRADESH,SHIVPURI,SHIVPURI,4,6,25,1,36
MADHYA PRADESH,SIDHI,BAIDHAN,0,0,1,0,1
MADHYA PRADESH,SIDHI,CHITRANGI,3,12,17,6,38
MADHYA PRADESH,SIDHI,DEOSAR,0,0,0,0,0
MADHYA PRADESH,SIDHI,KUSAMI,0,0,0,0,0
MADHYA PRADESH,SIDHI,MAJHAULI,0,0,0,4,4
MADHYA PRADESH,SIDHI,RAMPURNEKIN,NA,NA,NA,NA,NA
MADHYA PRADESH,SIDHI,SIDHI,0,0,0,0,0
MADHYA PRADESH,SIDHI,SIHAWAL,0,1,1,0,2
MADHYA PRADESH,SURGUJA,AMBIKAPUR,0,0,0,0,0
MADHYA PRADESH,SURGUJA,BADRAFNAGAR,22,31,61,18,132
MADHYA PRADESH,SURGUJA,BAIKUNTHPUR,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,BALRAMPUR,0,0,0,0,0
MADHYA PRADESH,SURGUJA,BATOLI,2,11,30,0,43
MADHYA PRADESH,SURGUJA,BHAIYATHAN,14,138,88,18,258
MADHYA PRADESH,SURGUJA,BHARATPUR,109,150,271,4,534
MADHYA PRADESH,SURGUJA,KHARGAWAN,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,KUSAMI,91,96,409,37,633
MADHYA PRADESH,SURGUJA,LAKHANPUR,0,89,0,0,89
MADHYA PRADESH,SURGUJA,LUNDRA,22,55,91,6,174
MADHYA PRADESH,SURGUJA,MAINPAT,22,41,56,3,122
MADHYA PRADESH,SURGUJA,MANENDRAGARH,111,313,160,4,588
MADHYA PRADESH,SURGUJA,ODAGI,18,39,98,15,170
MADHYA PRADESH,SURGUJA,PRATAPPUR,6,5,13,1,25
MADHYA PRADESH,SURGUJA,PREMNAGAR,101,103,147,0,351
MADHYA PRADESH,SURGUJA,RAJPUR,21,91,68,4,184
MADHYA PRADESH,SURGUJA,RAMANUJNAGAR,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,RAMCHANDRAPUR,0,0,0,0,0
MADHYA PRADESH,SURGUJA,SHANKARGARH,0,0,0,0,0
MADHYA PRADESH,SURGUJA,SITAPUR,9,36,6,0,51
MADHYA PRADESH,SURGUJA,SONHAT,4,25,51,4,84
MADHYA PRADESH,SURGUJA,SURAJPUR,51,75,27,4,157
MADHYA PRADESH,SURGUJA,UDAYPUR,0,8,34,12,54
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,NA,NA,NA,NA,NA
MADHYA PRADESH,TIKAMGARH,JATARA,0,1,1,13,15
MADHYA PRADESH,TIKAMGARH,NIWARI,53,12,4,0,69
MADHYA PRADESH,TIKAMGARH,PALERA,130,119,94,6,349
MADHYA PRADESH,TIKAMGARH,PRITHWIPUR,36,56,49,6,147
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,35,4,28,0,67
MADHYA PRADESH,UJJAIN,BADNAGAR,0,0,0,17,17
MADHYA PRADESH,UJJAIN,GHATIYA,NA,NA,NA,NA,NA
MADHYA PRADESH,UJJAIN,KHACHRAUD,0,0,0,111,111
MADHYA PRADESH,UJJAIN,MAHIDPUR,NA,NA,NA,NA,NA
MADHYA PRADESH,UJJAIN,TARANA,0,0,0,42,42
MADHYA PRADESH,UJJAIN,UJJAIN,0,0,0,313,313
MADHYA PRADESH,VIDISHA,BASODA,1,0,0,0,1
MADHYA PRADESH,VIDISHA,GYARASPUR,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,KURWAI,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,LATERI,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,NATERAN,1,2,5,0,8
MADHYA PRADESH,VIDISHA,SIRONJ,0,0,0,0,0
MADHYA PRADESH,VIDISHA,VIDISHA,NA,NA,NA,NA,NA
MAHARASHTRA,,,NA,NA,NA,NA,NA
MANIPUR,BISHNUPUR,BISHNUPUR,0,0,0,0,0
MANIPUR,BISHNUPUR,MOIRANG,0,0,0,0,0
MANIPUR,CHANDEL,CHAKPIKARONG,0,0,0,0,0
MANIPUR,CHANDEL,CHANDEL,0,0,0,0,0
MANIPUR,CHURACHANDPUR,CHURACHANDPUR,0,0,0,0,0
MANIPUR,CHURACHANDPUR,HENGLEP,0,0,0,0,0
MANIPUR,CHURACHANDPUR,SINGHAT,0,0,0,0,0
MANIPUR,CHURACHANDPUR,THANGLON,0,0,0,0,0
MANIPUR,IMPHAL,HAORANGSABAL(I-W),0,0,0,0,0
MANIPUR,IMPHAL,IRILBUNG(IMPHAL-E),0,0,0,0,0
MANIPUR,IMPHAL,SWOMBUNG(IMPHAL-E),0,0,0,0,0
MANIPUR,IMPHAL,WAQNGOI(I-W),NA,NA,NA,NA,NA
MANIPUR,SENAPATI,KANGPOKPI,0,0,0,0,0
MANIPUR,SENAPATI,PAOMATA,0,0,0,0,0
MANIPUR,SENAPATI,PURUL,NA,NA,NA,NA,NA
MANIPUR,SENAPATI,SAIKHUL,0,0,0,0,0
MANIPUR,SENAPATI,TADUBI,0,0,0,0,0
MANIPUR,TAMENGLONG,NUNGBA,0,0,0,0,0
MANIPUR,TAMENGLONG,TAMEI,0,0,0,0,0
MANIPUR,TAMENGLONG,TAMENGLONG,0,0,0,0,0
MANIPUR,THOUBAL,KAKCHING,0,0,0,0,0
MANIPUR,THOUBAL,THOUBAL,0,0,0,0,0
MANIPUR,UKHRUL,CHINGAI,0,0,0,0,0
MANIPUR,UKHRUL,KAMJONG,0,0,0,0,0
MANIPUR,UKHRUL,PHUNGYAR,0,0,0,0,0
MANIPUR,UKHRUL,UKHRUL,0,0,0,0,0
MEGHALAYA,EAST GARO HILLS,DAMBO RONGJENG,84,26,36,11,157
MEGHALAYA,EAST GARO HILLS,RESU-BELPARA,70,49,221,65,405
MEGHALAYA,EAST GARO HILLS,SAMANDA.,3,11,19,2,35
MEGHALAYA,EAST GARO HILLS,SONGSAK,40,17,14,18,89
MEGHALAYA,EAST KHASI HILLS,MAWKYNREW,437,123,13,15,588
MEGHALAYA,EAST KHASI HILLS,MAWPHLANG,99,219,178,3,499
MEGHALAYA,EAST KHASI HILLS,MAWRYNGKNENG,289,182,58,1,530
MEGHALAYA,EAST KHASI HILLS,MAWSYNRAM,1,23,3,1,28
MEGHALAYA,EAST KHASI HILLS,MYLLIEM,258,237,33,3,531
MEGHALAYA,EAST KHASI HILLS,PYNURSLA,212,445,15,1,673
MEGHALAYA,EAST KHASI HILLS,SHELLA BHOLAGANGH,104,34,20,0,158
MEGHALAYA,JAINTIA HILLS,AMLAREM,213,184,131,20,548
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,271,175,81,8,535
MEGHALAYA,JAINTIA HILLS,LASKEIN,266,179,61,9,515
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,713,253,52,0,1018
MEGHALAYA,RI BHOI DISTRICT,UMLING  C&D BLOCK,1145,810,80,2,2037
MEGHALAYA,RI BHOI DISTRICT,UMSNING C&D BLOCK,1324,705,177,3,2209
MEGHALAYA,SOUTH GARO HILLS,BAGHMARA,11,15,5,2,33
MEGHALAYA,SOUTH GARO HILLS,CHOKPOT,3,4,0,0,7
MEGHALAYA,SOUTH GARO HILLS,RONGRA,4,0,0,0,4
MEGHALAYA,WEST GARO HILLS,BETASING,40,34,4,2,80
MEGHALAYA,WEST GARO HILLS,DADENGGIRI,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,DALUS,69,83,37,2,191
MEGHALAYA,WEST GARO HILLS,RONGRAM,14,15,12,3,44
MEGHALAYA,WEST GARO HILLS,SELSELLA,4,16,6,38,64
MEGHALAYA,WEST GARO HILLS,TIKKIRKILLA,5,0,26,15,46
MEGHALAYA,WEST GARO HILLS,ZIKZAK,9,0,8,2,19
MEGHALAYA,WEST KHASI HILLS,MAIRANG,249,172,181,6,608
MEGHALAYA,WEST KHASI HILLS,MAWKYRWAT,86,54,26,8,174
MEGHALAYA,WEST KHASI HILLS,MAWSHYNRUT,461,157,22,9,649
MEGHALAYA,WEST KHASI HILLS,NONGSTOIN,731,200,71,4,1006
MEGHALAYA,WEST KHASI HILLS,RANIKOR,106,10,8,0,124
MIZORAM,AIZAWL,AIBAWK,38,78,0,0,116
MIZORAM,AIZAWL,DARLAWN,71,0,0,0,71
MIZORAM,AIZAWL,KHAWZAWL,702,492,79,3,1276
MIZORAM,AIZAWL,LUNGDAR 'E',345,539,57,0,941
MIZORAM,AIZAWL,NGOPA,56,243,62,0,361
MIZORAM,AIZAWL,PHAILENG 'W',40,26,1,0,67
MIZORAM,AIZAWL,REIEK,32,28,0,0,60
MIZORAM,AIZAWL,SERCHHIP,282,205,67,0,554
MIZORAM,AIZAWL,THINGDAWL,10,205,5,0,220
MIZORAM,AIZAWL,THINGSULTHLIAH,83,68,21,0,172
MIZORAM,AIZAWL,TLANGNUAM,10,49,10,0,69
MIZORAM,AIZAWL,ZAWLNUAM,8,2,30,0,40
MIZORAM,CHHIMTUIPUI,CHAWNGTE,0,0,9,0,9
MIZORAM,CHHIMTUIPUI,LAWNGTLAI,0,22,10,0,32
MIZORAM,CHHIMTUIPUI,SANGAU,6,20,2,0,28
MIZORAM,CHHIMTUIPUI,TUIPANG,0,125,0,0,125
MIZORAM,LUNGLEI,BUNGHMUN,42,0,0,0,42
MIZORAM,LUNGLEI,HNAHTHIAL,102,47,4,0,153
MIZORAM,LUNGLEI,LUNGLEI,129,61,3,1,194
MIZORAM,LUNGLEI,LUNGSEN,171,72,1,0,244
MIZORAM,LUNGLEI,VILL1,NA,NA,NA,NA,NA
NAGALAND,KOHIMA,JALUKIE,107,200,589,86,982
NAGALAND,KOHIMA,KOHIMA,40,176,550,40,806
NAGALAND,KOHIMA,KUHUBOTO,2,21,198,133,354
NAGALAND,KOHIMA,MEDZIPHEMA,0,1,201,110,312
NAGALAND,KOHIMA,TSEMINYU,115,71,105,13,304
NAGALAND,MOKOKCHUNG,CHANGTONGYA,326,284,244,0,854
NAGALAND,MOKOKCHUNG,MANGOLEMBA,42,95,193,70,400
NAGALAND,MOKOKCHUNG,ONGPANGKONG,201,187,154,18,560
NAGALAND,MON,CHEN,125,16,13,0,154
NAGALAND,MON,MON,157,74,186,1,418
NAGALAND,MON,TOBU,54,26,35,0,115
NAGALAND,MON,WAKCHING,30,29,33,6,98
NAGALAND,PHEK,KIKRUMA,165,553,1840,91,2649
NAGALAND,PHEK,MELURI,22,61,267,23,373
NAGALAND,PHEK,PHEK,95,127,779,25,1026
NAGALAND,TUENSANG,KIPHIRE,124,150,138,1,413
NAGALAND,TUENSANG,LONGKHIM,31,191,259,3,484
NAGALAND,TUENSANG,LONGLENG,51,67,67,11,196
NAGALAND,TUENSANG,NOKLAK,76,141,201,2,420
NAGALAND,TUENSANG,SANGSANGYU,20,134,199,11,364
NAGALAND,TUENSANG,SHAMATOR,12,115,203,0,330
NAGALAND,TUENSANG,SITIMI,77,75,79,0,231
NAGALAND,WOKHA,BAGHTY,277,375,241,7,900
NAGALAND,WOKHA,WOKHA,116,89,155,0,360
NAGALAND,ZUNHEBOTO,AKULUTO,154,270,46,0,470
NAGALAND,ZUNHEBOTO,GHATASHI,22,64,3,0,89
NAGALAND,ZUNHEBOTO,TOKIYE,44,38,50,0,132
NAGALAND,ZUNHEBOTO,ZUNHEBOTO,160,63,40,0,263
ORISSA,ANGUL,ANUGUL,5,0,0,0,5
ORISSA,ANGUL,ATHAMALLICK,6,0,0,1,7
ORISSA,ANGUL,BANANPULA,0,0,0,0,0
ORISSA,ANGUL,CHHENDIAPADA,0,0,2,3,5
ORISSA,ANGUL,KANIHA,1,0,0,0,1
ORISSA,ANGUL,KISONAGAR,0,0,1,1,2
ORISSA,ANGUL,PALALAHARA,1,3,6,1,11
ORISSA,ANGUL,TALCHER,0,0,0,0,0
ORISSA,BALASORE,BAHANAGA,0,0,0,0,0
ORISSA,BALASORE,BALASORE,0,3,0,0,3
ORISSA,BALASORE,BALIPAL,NA,NA,NA,NA,NA
ORISSA,BALASORE,BASTA,0,0,0,2,2
ORISSA,BALASORE,BHOGARAI,NA,NA,NA,NA,NA
ORISSA,BALASORE,JALESWAR,0,0,0,0,0
ORISSA,BALASORE,JILGIRI,0,0,0,0,0
ORISSA,BALASORE,KHAIRA,0,0,0,1,1
ORISSA,BALASORE,OUPADA,0,0,0,0,0
ORISSA,BALASORE,REMUNA,0,0,0,0,0
ORISSA,BALASORE,SIMULIA,NA,NA,NA,NA,NA
ORISSA,BALASORE,SORO,0,0,0,0,0
ORISSA,BARAGARH,AMBABHANA,0,2,4,6,12
ORISSA,BARAGARH,ATABIRA,2,0,3,0,5
ORISSA,BARAGARH,BARAGARH,0,1,2,0,3
ORISSA,BARAGARH,BARAPALI,1,1,23,4,29
ORISSA,BARAGARH,BHATALI,2,11,20,51,84
ORISSA,BARAGARH,BHENDENI,0,0,1,0,1
ORISSA,BARAGARH,BIJEPUR,1,0,0,4,5
ORISSA,BARAGARH,GAISILAT,3,11,272,83,369
ORISSA,BARAGARH,JHARABANDHA,0,8,87,26,121
ORISSA,BARAGARH,PADMAPUR,2,94,98,29,223
ORISSA,BARAGARH,PAIKMAL,5,6,47,34,92
ORISSA,BARAGARH,SOHELA,0,0,5,2,7
ORISSA,BHADRAK,BASUDEVPUR,0,1,1,0,2
ORISSA,BHADRAK,BHADRAK,0,0,0,0,0
ORISSA,BHADRAK,BHANDARIPOKHARI,NA,NA,NA,NA,NA
ORISSA,BHADRAK,BONTH,0,0,0,0,0
ORISSA,BHADRAK,CHANDABALI,0,2,1,0,3
ORISSA,BHADRAK,DHAMANAGAR,1,1,13,22,37
ORISSA,BHADRAK,TIHIDI,0,0,0,0,0
ORISSA,BOLANGIR,AGALPUR,0,0,2,0,2
ORISSA,BOLANGIR,BALANGIR,0,0,1,3,4
ORISSA,BOLANGIR,BELPARA,2,2,28,5,37
ORISSA,BOLANGIR,BONGOMUNDA,6,1,2,0,9
ORISSA,BOLANGIR,DEOGAN,11,14,12,3,40
ORISSA,BOLANGIR,KHAPRA KHOL,3,11,28,30,72
ORISSA,BOLANGIR,LOUSINGHA,1,5,19,5,30
ORISSA,BOLANGIR,MURIBAHAL,0,1,0,1,2
ORISSA,BOLANGIR,PATANAGARH,9,31,167,41,248
ORISSA,BOLANGIR,PUINTALA,2,1,3,0,6
ORISSA,BOLANGIR,SAINTALA,1,4,3,0,8
ORISSA,BOLANGIR,TENTULIKHUNTI,0,7,2,2,11
ORISSA,BOLANGIR,TITILAGARH,0,0,2,1,3
ORISSA,BOLANGIR,TUREKELA,0,0,2,0,2
ORISSA,BOUDH,BOUDH,0,0,0,1,1
ORISSA,BOUDH,GHARABHANGA,0,1,1,2,4
ORISSA,BOUDH,KANTAMAL,2,19,76,18,115
ORISSA,CUTTACK,ATHGARH,0,1,2,1,4
ORISSA,CUTTACK,BANKI,0,0,1,7,8
ORISSA,CUTTACK,BARANGA,9,8,9,12,38
ORISSA,CUTTACK,BARMBA,0,0,0,1,1
ORISSA,CUTTACK,CUTTACK(SADAR),80,49,9,0,138
ORISSA,CUTTACK,DOMAPARA,0,0,0,1,1
ORISSA,CUTTACK,KANTAPARA,2,2,12,16,32
ORISSA,CUTTACK,MAHANGA,5,0,0,0,5
ORISSA,CUTTACK,NARASINGHPUR,0,0,0,0,0
ORISSA,CUTTACK,NIALI,455,196,93,5,749
ORISSA,CUTTACK,NISCHINTAKOILI,NA,NA,NA,NA,NA
ORISSA,CUTTACK,SALIPUR,NA,NA,NA,NA,NA
ORISSA,CUTTACK,TANGI-CHOUDWAR,9,14,7,4,34
ORISSA,CUTTACK,TIGIRIA,0,0,5,0,5
ORISSA,DEOGARH,REAMAL,0,2,0,3,5
ORISSA,DEOGARH,SARKOTE,2,18,10,5,35
ORISSA,DEOGARH,TILEIBANI,0,0,1,1,2
ORISSA,DHENKANAL,BHUBAN,0,0,0,0,0
ORISSA,DHENKANAL,DHENKANAL,0,7,16,11,34
ORISSA,DHENKANAL,GANDIA,0,13,5,0,18
ORISSA,DHENKANAL,HINDOL,0,0,6,6,12
ORISSA,DHENKANAL,KAMAKHYANAGAR,0,2,13,4,19
ORISSA,DHENKANAL,KANKADAHAD,0,3,14,6,23
ORISSA,DHENKANAL,ODAPADA,1,4,26,22,53
ORISSA,DHENKANAL,PALAJANGA,6,55,149,86,296
ORISSA,GAJAPATI,GUMMA,0,0,3,0,3
ORISSA,GAJAPATI,KASINAGAR,0,0,0,0,0
ORISSA,GAJAPATI,MOHANA,0,2,2,0,4
ORISSA,GAJAPATI,NUAGADA,0,0,0,0,0
ORISSA,GAJAPATI,PARALAKHEMUNDI,0,3,6,1,10
ORISSA,GAJAPATI,R.UDAYAGIRI,7,0,2,0,9
ORISSA,GAJAPATI,RAYAGADA,15,2,2,1,20
ORISSA,GANJAM,ASKA,0,0,7,2,9
ORISSA,GANJAM,BELAGUNTHA,0,0,0,2,2
ORISSA,GANJAM,BHANJANAGAR,1,0,0,2,3
ORISSA,GANJAM,BUGUDA,1,1,5,1,8
ORISSA,GANJAM,CHATRAPUR,29,0,0,4,33
ORISSA,GANJAM,CHIKITI,6,8,11,1,26
ORISSA,GANJAM,DHARAKOT,3,0,3,4,10
ORISSA,GANJAM,DIGAPAHANDI,3,12,25,7,47
ORISSA,GANJAM,GANJAM,3,5,10,0,18
ORISSA,GANJAM,HINJILIKUT,0,0,0,0,0
ORISSA,GANJAM,J.N.PRASAD,2,2,6,5,15
ORISSA,GANJAM,K.KHANDI,7,9,19,13,48
ORISSA,GANJAM,K.S.NAGAR,39,0,0,0,39
ORISSA,GANJAM,KHALLIKOT,0,17,17,2,36
ORISSA,GANJAM,KODALA,3,4,3,14,24
ORISSA,GANJAM,P.PUR,0,4,2,0,6
ORISSA,GANJAM,PATRAPUR,6,2,3,2,13
ORISSA,GANJAM,POLASARA,5,1,2,0,8
ORISSA,GANJAM,R.LUNDA,63,6,1,0,70
ORISSA,GANJAM,S.KHEMUNDI,2,8,12,6,28
ORISSA,GANJAM,SHERAGADA,0,1,2,0,3
ORISSA,GANJAM,SORADA,3,4,17,6,30
ORISSA,JAGATSINGHPUR,BALIKUDA,0,0,0,0,0
ORISSA,JAGATSINGHPUR,BIRIDI,0,0,1,0,1
ORISSA,JAGATSINGHPUR,ERASAMA,0,0,0,0,0
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,NA,NA,NA,NA,NA
ORISSA,JAGATSINGHPUR,KUNJANG,NA,NA,NA,NA,NA
ORISSA,JAGATSINGHPUR,NAUGAON,1,0,0,0,1
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,NA,NA,NA,NA,NA
ORISSA,JAGATSINGHPUR,TRITOL,NA,NA,NA,NA,NA
ORISSA,JAJPUR,BARACHAN,2,1,1,1,5
ORISSA,JAJPUR,BARI,0,1,0,3,4
ORISSA,JAJPUR,BINJHARPUR,0,0,0,0,0
ORISSA,JAJPUR,DANAGADI,0,1,0,0,1
ORISSA,JAJPUR,DASARATHPUR,NA,NA,NA,NA,NA
ORISSA,JAJPUR,DHARAMASALA,6,19,21,2,48
ORISSA,JAJPUR,JAJPUR,0,1,0,0,1
ORISSA,JAJPUR,KOREI,0,1,0,0,1
ORISSA,JAJPUR,RASULPUR,NA,NA,NA,NA,NA
ORISSA,JAJPUR,SUKINDA,0,0,0,9,9
ORISSA,JHARSUGUDA,JHARSUGUDA,0,0,0,0,0
ORISSA,JHARSUGUDA,KIRIMIRA,0,0,0,1,1
ORISSA,JHARSUGUDA,KOLABIRA,0,0,0,1,1
ORISSA,JHARSUGUDA,LAIKERA,0,0,0,0,0
ORISSA,JHARSUGUDA,LAKHANPUR,0,2,2,15,19
ORISSA,KALAHANDI,BHABANI PATANA,2,1,0,0,3
ORISSA,KALAHANDI,DHARMGARH,0,1,16,0,17
ORISSA,KALAHANDI,GOLAMUNDA,1,6,11,6,24
ORISSA,KALAHANDI,JAIPATANA,0,0,1,0,1
ORISSA,KALAHANDI,JUNAGARH,2,4,2,7,15
ORISSA,KALAHANDI,KALAMPUR,0,0,1,1,2
ORISSA,KALAHANDI,KARLAMUNDA,0,0,0,0,0
ORISSA,KALAHANDI,KESINGA,0,1,3,2,6
ORISSA,KALAHANDI,KOKASARA,0,0,0,0,0
ORISSA,KALAHANDI,LANGIGARH,8,1,5,1,15
ORISSA,KALAHANDI,M.RAMPUR,1,1,0,3,5
ORISSA,KALAHANDI,NARALA,2,3,16,2,23
ORISSA,KALAHANDI,TH.RAMPUR,2,0,1,0,3
ORISSA,KENDRAPARA,AUL,0,0,1,1,2
ORISSA,KENDRAPARA,DERABISI,NA,NA,NA,NA,NA
ORISSA,KENDRAPARA,GARADPUR,NA,NA,NA,NA,NA
ORISSA,KENDRAPARA,KENDRAPARA,0,0,0,1,1
ORISSA,KENDRAPARA,MAHAKALAPADA,0,0,1,0,1
ORISSA,KENDRAPARA,MARSAGHAI,NA,NA,NA,NA,NA
ORISSA,KENDRAPARA,PATAMUNDAI,NA,NA,NA,NA,NA
ORISSA,KENDRAPARA,RAJKANIKA,35,14,4,0,53
ORISSA,KENDRAPARA,RAJNAGAR,0,0,0,0,0
ORISSA,KEONJHAR,ANANDAPUR,7,1,1,0,9
ORISSA,KEONJHAR,BANASPAL,1,0,0,0,1
ORISSA,KEONJHAR,CHAMPUA,3,4,5,0,12
ORISSA,KEONJHAR,GHASIPURA,2,0,1,1,4
ORISSA,KEONJHAR,GHATAGAON,0,2,0,0,2
ORISSA,KEONJHAR,HARICHANDANPUR,12,0,7,0,19
ORISSA,KEONJHAR,HATADIHI,6,0,0,0,6
ORISSA,KEONJHAR,JHUMPURA,1,0,0,0,1
ORISSA,KEONJHAR,JODA,1,0,3,1,5
ORISSA,KEONJHAR,PATANA,0,7,1,0,8
ORISSA,KEONJHAR,SADAR,19,20,28,0,67
ORISSA,KEONJHAR,SAHARAPARA,1,1,0,0,2
ORISSA,KEONJHAR,TELKOI,0,0,0,0,0
ORISSA,KHURDA,BALIANTA,NA,NA,NA,NA,NA
ORISSA,KHURDA,BALIPATANA,NA,NA,NA,NA,NA
ORISSA,KHURDA,BANAPUR,10,5,6,5,26
ORISSA,KHURDA,BEGUNIA,0,0,0,1,1
ORISSA,KHURDA,BHUBANESWAR,2,3,0,0,5
ORISSA,KHURDA,BOLAGARH,1,3,2,0,6
ORISSA,KHURDA,CHILIKA,3,17,10,3,33
