-----
{
 "description": "The table refers to block wise distribution of dugwells according to the farmers holding size. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.3.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to the holding size for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.3.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells by status. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.6.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells by its status for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.6.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells according to source of finance. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.7.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to Finance source for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.7.csv"
}
-----
-----
{
 "description": "The table refers to block wise culturable command area and potential created through dugwells. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.13.csv", 
 "title": "Download CSV for Block wise Culturable command area and potential created through Dugwells for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.13.csv"
}
-----
-----
{
 "description": "The table refers to village wise distribution of dugwells according to the farmers holding size. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "villdgwltab1.3.csv", 
 "title": "Download CSV for Village wise Distribution of Dugwells according to the holding size for 2nd census of minor irrigation schemes (1993-94)(External Link that opens in a new window)", 
 "url": "http://data.gov.in/sites/default/files/villdgwltab1.3.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells in The command of major/medium projects and average pumping hours. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.11_1.csv", 
 "title": "Download CSV for Block wise Dugwells in the command of major/medium projects and average pumping hours for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.11_1.csv"
}
-----
-----
{
 "description": "The table refers to block wise irrigation through supplementary sources. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.15.csv", 
 "title": "Download CSV for Block wise Irrigation through supplementary sources with Dugwells for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.15.csv"
}
-----
"State","District","Block","Supplementary irrigation (Ha) - Kharif","Supplementary irrigation (Ha) - Rabi","Supplementary irrigation (Ha) - Perennial","Supplementary irrigation (Ha) - Others","Total"
"KERALA","PALAKKAD","PALAKKAD",0,0,0,0,0
"KERALA","PALAKKAD","PATTAMBI",0,0,0,0,0
"KERALA","PALAKKAD","SHORANNUR",0,0,0,0,0
"KERALA","PALAKKAD","SREEKRISHNAPURAM",0,0,0,0,0
"KERALA","PALAKKAD","THRITHALA",0,0,0,0,0
"KERALA","PATHANAMTHITTA","ADOOR",NA,NA,NA,NA,NA
"KERALA","PATHANAMTHITTA","ELALTHUR",0,0,0,0,0
"KERALA","PATHANAMTHITTA","KOIPURAM",0,0,0,0,0
"KERALA","PATHANAMTHITTA","KONNI",0,0,0,0,0
"KERALA","PATHANAMTHITTA","KULANADA",0,0,0,0,0
"KERALA","PATHANAMTHITTA","MALLAPPALLY",0,0,0,0,0
"KERALA","PATHANAMTHITTA","PANDALAM",0,0,0,0,0
"KERALA","PATHANAMTHITTA","PARAKODE",62,6,132,24,224
"KERALA","PATHANAMTHITTA","PATHANMTHITTA",NA,NA,NA,NA,NA
"KERALA","PATHANAMTHITTA","PULIKEEZHU",0,0,0,0,0
"KERALA","PATHANAMTHITTA","RANNI",0,0,0,0,0
"KERALA","PATHANAMTHITTA","THIRUVALLA",NA,NA,NA,NA,NA
"KERALA","THIRUVANANTHAPURAM","ATHIYANNOR",0,0,2,1,3
"KERALA","THIRUVANANTHAPURAM","ATTINGAL",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","CHIRAYINKEEZHU",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","KAZHAKUTTOM",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","KILIMANNOR",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","NEDUMANGAD",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","NEDUMANGADU",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","NEMOM",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","NEYYATTINKARA",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","PARASSALLA",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","PERUMKADAVILA",1,1,1,60,63
"KERALA","THIRUVANANTHAPURAM","THIRUVANANTHAPURAM",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","THIRUVANANTHAPURAM-R",1,1,0,1,3
"KERALA","THIRUVANANTHAPURAM","VAMANAPURAM",0,0,4,0,4
"KERALA","THIRUVANANTHAPURAM","VARKALA",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","VARKKALA",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","VELLANADU",0,0,0,0,0
"KERALA","THRISSUR","ANTHIKKAD",0,0,0,0,0
"KERALA","THRISSUR","CHALAKKUDI",0,0,0,0,0
"KERALA","THRISSUR","CHALAKUDY",0,0,0,0,0
"KERALA","THRISSUR","CHAVAKKAD",0,0,0,0,0
"KERALA","THRISSUR","CHAWAKKAD",0,0,0,0,0
"KERALA","THRISSUR","CHERPU",0,0,0,0,0
"KERALA","THRISSUR","CHOWANNUR",0,0,0,0,0
"KERALA","THRISSUR","GURUVAYUR",0,0,0,0,0
"KERALA","THRISSUR","IRINGALAKKUDA",1,0,0,0,1
"KERALA","THRISSUR","IRRINJALAKUDA",0,0,0,0,0
"KERALA","THRISSUR","KODAKARA",0,0,0,0,0
"KERALA","THRISSUR","KODUNGALLOOR",0,0,0,0,0
"KERALA","THRISSUR","KODUNGALLUR",0,0,0,0,0
"KERALA","THRISSUR","KUNNAMKULAM",0,0,0,0,0
"KERALA","THRISSUR","MALA",0,0,0,0,0
"KERALA","THRISSUR","MATHILAKAM",0,0,0,0,0
"KERALA","THRISSUR","MULLASSERY",0,0,0,0,0
"KERALA","THRISSUR","OLLUKKARA",0,1,5,1,7
"KERALA","THRISSUR","PAZHAYANNUR",2,0,1,0,3
"KERALA","THRISSUR","PUZHAKKAL",0,0,1,0,1
"KERALA","THRISSUR","THALIKUALAM",0,0,0,0,0
"KERALA","THRISSUR","THRISSUR",0,0,0,0,0
"KERALA","THRISSUR","VADAKKANCHERRY",3,3,7,12,25
"KERALA","THRISSUR","VILLANGALLUR",0,0,0,0,0
"KERALA","WAYANAD","KALPETTA",0,0,0,0,0
"KERALA","WAYANAD","MANANTHAVADI",0,0,0,0,0
"KERALA","WAYANAD","SULTHANBATHERY",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","BAIHAR",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","BALAGHAT",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","BIRSA",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","KATANGI",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","KHAIRLANJI",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","KIRNAPUR",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","LALBARRA",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","LANJI",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","PARASWADA",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","WARASEONI",0,0,0,0,0
"MADHYA PRADESH","BASTAR","ABHJHMAND",NA,NA,NA,NA,NA
"MADHYA PRADESH","BASTAR","ANTAGARH",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BADERAJPUR",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BAKAWAND",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BASTANAR",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BASTAR",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BHAIRAMGARH",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BHANUPRATAPPUR",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BHOPALPATNAM",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BIJAPUR",0,0,0,0,0
"MADHYA PRADESH","BASTAR","CHARAMA",0,0,0,0,0
"MADHYA PRADESH","BASTAR","CHHINDGARH",0,0,0,0,0
"MADHYA PRADESH","BASTAR","DANTEWARA",0,0,0,0,0
"MADHYA PRADESH","BASTAR","DARBHA",NA,NA,NA,NA,NA
"MADHYA PRADESH","BASTAR","DURGKONDAL",0,0,0,0,0
"MADHYA PRADESH","BASTAR","FARASGAON",0,0,0,0,0
"MADHYA PRADESH","BASTAR","GEEDAM",0,0,0,0,0
"MADHYA PRADESH","BASTAR","HSOOR",0,0,0,0,0
"MADHYA PRADESH","BASTAR","JAGDALPUR",0,0,0,0,0
"MADHYA PRADESH","BASTAR","KANKER",0,0,0,0,0
"MADHYA PRADESH","BASTAR","KATEKALYAN",NA,NA,NA,NA,NA
"MADHYA PRADESH","BASTAR","KESHKAL",0,0,0,0,0
"MADHYA PRADESH","BASTAR","KONDAGAON",0,0,0,0,0
"MADHYA PRADESH","BASTAR","KONTA",0,0,0,0,0
"MADHYA PRADESH","BASTAR","KOYALIBEDA",0,0,0,0,0
"MADHYA PRADESH","BASTAR","KUAKONDA",NA,NA,NA,NA,NA
"MADHYA PRADESH","BASTAR","LOHANDIGURA",0,0,0,0,0
"MADHYA PRADESH","BASTAR","MAKADI",0,0,0,0,0
"MADHYA PRADESH","BASTAR","NARAYANPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","BASTAR","SARONA (NARHARPUR)",0,0,0,0,0
"MADHYA PRADESH","BASTAR","SUKUMA",NA,NA,NA,NA,NA
"MADHYA PRADESH","BASTAR","TOKAPAL",0,0,0,0,0
"MADHYA PRADESH","BETUL","AAMLA",0,2,0,0,2
"MADHYA PRADESH","BETUL","AATHNER",0,7,0,0,7
"MADHYA PRADESH","BETUL","BETUL",0,0,0,0,0
"MADHYA PRADESH","BETUL","BHAINSDEHI",0,0,0,0,0
"MADHYA PRADESH","BETUL","BHEEMPUR",0,0,0,0,0
"MADHYA PRADESH","BETUL","CHICHOLI",0,26,0,0,26
"MADHYA PRADESH","BETUL","GHODADONGRI",0,0,0,0,0
"MADHYA PRADESH","BETUL","MULTAI",0,0,0,0,0
"MADHYA PRADESH","BETUL","PRABHATPATTANAM",0,0,0,0,0
"MADHYA PRADESH","BETUL","SHAHPUR",0,0,0,0,0
"MADHYA PRADESH","BHIND","ATER",0,50,0,0,50
"MADHYA PRADESH","BHIND","BHIND",0,0,0,0,0
"MADHYA PRADESH","BHIND","GOHAD",0,386,0,0,386
"MADHYA PRADESH","BHIND","LAHAR",0,7,0,0,7
"MADHYA PRADESH","BHIND","MEHGAON",0,220,0,0,220
"MADHYA PRADESH","BHIND","MITONA (RAUN)",0,45,0,0,45
"MADHYA PRADESH","BHOPAL","BERASIYA",32,1,0,0,33
"MADHYA PRADESH","BHOPAL","PHANDA",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","AKALTARA",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","BALAUDA",3,8,0,0,11
"MADHYA PRADESH","BILASPUR","BILHA",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","CHANPA",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","DABHARA",37,36,0,0,73
"MADHYA PRADESH","BILASPUR","GORELLA-1",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","GORELLA-2",1,30,0,0,31
"MADHYA PRADESH","BILASPUR","JALJAIPUR",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","KARTALA",0,7,0,0,7
"MADHYA PRADESH","BILASPUR","KATHGHORA",3,15,0,0,18
"MADHYA PRADESH","BILASPUR","KORBA",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","KOTA",0,37,12,0,49
"MADHYA PRADESH","BILASPUR","LORMI",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","MALKHARAUDA",12,98,7,23,140
"MADHYA PRADESH","BILASPUR","MARWAHI",0,4,0,0,4
"MADHYA PRADESH","BILASPUR","MASTURI",9,9,0,0,18
"MADHYA PRADESH","BILASPUR","MUNGELI",54,40,0,14,108
"MADHYA PRADESH","BILASPUR","NAWAGARH",26,30,0,0,56
"MADHYA PRADESH","BILASPUR","PALI",4,67,0,0,71
"MADHYA PRADESH","BILASPUR","PAMGARH",4,1,0,0,5
"MADHYA PRADESH","BILASPUR","PANDARIYA",105,84,0,0,189
"MADHYA PRADESH","BILASPUR","PATHARIYA",6,21,0,0,27
"MADHYA PRADESH","BILASPUR","PONDI-APRORA",NA,NA,NA,NA,NA
"MADHYA PRADESH","BILASPUR","SAKTI",0,14,0,0,14
"MADHYA PRADESH","BILASPUR","TAKHATPUR",30,23,3,0,56
"MADHYA PRADESH","CHHATARPUR","BADAMALHARA",0,1,0,3,4
"MADHYA PRADESH","CHHATARPUR","BAKSWAHA",0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR","BIJAWAR",0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR","CHHATARPUR",0,1,0,17,18
"MADHYA PRADESH","CHHATARPUR","GAURIHAR",0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR","LAUNDI",0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR","NAUGAON",0,2,0,0,2
"MADHYA PRADESH","CHHATARPUR","RAJNAGAR",0,0,0,21,21
"MADHYA PRADESH","CHHINDWARA","AMARWADA",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","BICHHIYA",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","CHAURAI",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","CHHINDWARA",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","HARRAI",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","JAMAIE",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","MOHKHED",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","PANDHURNA",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","PARASIYA",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","SAUNSAR",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","TAMIYA",0,0,0,0,0
"MADHYA PRADESH","DAMOH","DAMOH",0,0,0,2,2
"MADHYA PRADESH","DAMOH","HATA",0,0,0,0,0
"MADHYA PRADESH","DAMOH","JABERA",0,37,0,0,37
"MADHYA PRADESH","DAMOH","PATERA",0,0,0,0,0
"MADHYA PRADESH","DAMOH","PATHARIYA",0,14,0,1,15
"MADHYA PRADESH","DAMOH","PATIYAGARH",0,0,0,0,0
"MADHYA PRADESH","DAMOH","TENDUKHEDA",0,0,0,0,0
"MADHYA PRADESH","DATIA","DATIA",34,118,0,0,152
"MADHYA PRADESH","DATIA","SEONDHA",0,43,0,0,43
"MADHYA PRADESH","DEWAS","BAGALI",0,0,0,0,0
"MADHYA PRADESH","DEWAS","DEWAS",0,0,0,0,0
"MADHYA PRADESH","DEWAS","KANNAUD",0,5,0,0,5
"MADHYA PRADESH","DEWAS","KHATEGAON",28,813,0,0,841
"MADHYA PRADESH","DEWAS","SONKACHH",0,0,0,0,0
"MADHYA PRADESH","DEWAS","TONK KHURD",0,0,0,0,0
"MADHYA PRADESH","DHAR","BADNAWAR",0,4,0,0,4
"MADHYA PRADESH","DHAR","BAKANER",0,0,0,0,0
"MADHYA PRADESH","DHAR","BANDH",9,40,0,0,49
"MADHYA PRADESH","DHAR","DAHEE",0,0,0,0,0
"MADHYA PRADESH","DHAR","DHAR",0,4,0,0,4
"MADHYA PRADESH","DHAR","DHARAMPURI",0,0,0,0,0
"MADHYA PRADESH","DHAR","GANDHWANI",196,262,0,0,458
"MADHYA PRADESH","DHAR","KUKSHI",3,3,2,1,9
"MADHYA PRADESH","DHAR","MANAWAR",1,0,0,0,1
"MADHYA PRADESH","DHAR","NALCHHA",0,62,0,0,62
"MADHYA PRADESH","DHAR","NISARPUR",119,69,8,0,196
"MADHYA PRADESH","DHAR","SARDARPUR",5,10,0,0,15
"MADHYA PRADESH","DHAR","TIRLA",0,0,0,0,0
"MADHYA PRADESH","DURG","BALOD",50,0,0,0,50
"MADHYA PRADESH","DURG","BEMETARA",NA,NA,NA,NA,NA
"MADHYA PRADESH","DURG","BERLA",0,0,0,0,0
"MADHYA PRADESH","DURG","DHAMDA",0,0,0,0,0
"MADHYA PRADESH","DURG","DONDI",0,0,0,0,0
"MADHYA PRADESH","DURG","DONDILOHARA",34,0,0,0,34
"MADHYA PRADESH","DURG","DURG",8,4,1,0,13
"MADHYA PRADESH","DURG","GUNDARDEHI",NA,NA,NA,NA,NA
"MADHYA PRADESH","DURG","GURUR",1130,25,0,372,1527
"MADHYA PRADESH","DURG","NAWAGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","DURG","PATAN",46,8,0,0,54
"MADHYA PRADESH","DURG","SAJA",9,1,0,0,10
"MADHYA PRADESH","GUNA","ARON",0,0,0,0,0
"MADHYA PRADESH","GUNA","ASHOKNAGAR",0,231,0,0,231
"MADHYA PRADESH","GUNA","BAGHOGARH",0,1875,0,0,1875
"MADHYA PRADESH","GUNA","BAMORI",0,0,0,0,0
"MADHYA PRADESH","GUNA","CHACHAUDA",0,3363,0,0,3363
"MADHYA PRADESH","GUNA","CHANDERI",0,0,0,0,0
"MADHYA PRADESH","GUNA","GUNA",0,0,0,0,0
"MADHYA PRADESH","GUNA","ISAGARH",0,0,0,0,0
"MADHYA PRADESH","GUNA","MUNGAOLI",0,58,0,0,58
"MADHYA PRADESH","GWALIOR","BHANDER",4,39,0,0,43
"MADHYA PRADESH","GWALIOR","BHITARWAR",22,272,0,0,294
"MADHYA PRADESH","GWALIOR","DABRA",93,291,0,0,384
"MADHYA PRADESH","GWALIOR","GHATI GAON",0,0,0,0,0
"MADHYA PRADESH","GWALIOR","MORAR",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","BABAI",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","BANKHEDI",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","HARDA",0,1,0,0,1
"MADHYA PRADESH","HOSHANGABAD","HOSHNAGABAD",0,3,0,0,3
"MADHYA PRADESH","HOSHANGABAD","KESALI",0,23,0,0,23
"MADHYA PRADESH","HOSHANGABAD","KHIRAKIYA",2,304,0,0,306
"MADHYA PRADESH","HOSHANGABAD","PIPARIA",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","SEONI MALWA",0,68,0,0,68
"MADHYA PRADESH","HOSHANGABAD","SOHAGPUR",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","TIMARNI",0,0,0,0,0
"MADHYA PRADESH","INDORE","DEPALPUR",0,0,0,0,0
"MADHYA PRADESH","INDORE","INDORE",1,36,0,0,37
"MADHYA PRADESH","INDORE","MHOW",0,16,0,0,16
"MADHYA PRADESH","INDORE","SANWER",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","BADWARA",284,284,0,0,568
"MADHYA PRADESH","JABALPUR","BAMHORIBAND",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","BARGI",162,162,0,0,324
"MADHYA PRADESH","JABALPUR","DHIMARKHEDA",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","KATNI",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","KUNDAM",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","MAJHAULI",NA,NA,NA,NA,NA
"MADHYA PRADESH","JABALPUR","PANAGARH",209,209,0,0,418
"MADHYA PRADESH","JABALPUR","PATAN",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","RITHI",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","SHAHPURA",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","SIHORA",407,407,0,0,814
"MADHYA PRADESH","JABALPUR","VIJAYRAGHOGARH",0,0,0,0,0
"MADHYA PRADESH","JHABUA","ALIRAJPUR",0,0,0,0,0
"MADHYA PRADESH","JHABUA","BHAWRA",0,0,0,0,0
"MADHYA PRADESH","JHABUA","JHABUA",0,0,0,0,0
"MADHYA PRADESH","JHABUA","JOBAT",0,5,0,0,5
"MADHYA PRADESH","JHABUA","KANTHIWADA",0,0,0,0,0
"MADHYA PRADESH","JHABUA","MEGHNAGAR",0,2,0,0,2
"MADHYA PRADESH","JHABUA","PETALAWAD",0,87,0,0,87
"MADHYA PRADESH","JHABUA","RAMA",0,7,0,0,7
"MADHYA PRADESH","JHABUA","RANAPUR",0,0,0,0,0
"MADHYA PRADESH","JHABUA","SONDWA",0,0,0,0,0
"MADHYA PRADESH","JHABUA","THANDLA",9,120,0,0,129
"MADHYA PRADESH","JHABUA","UDAIGARH",0,21,0,0,21
"MADHYA PRADESH","KHANDWA","BALDEE",0,1,0,0,1
"MADHYA PRADESH","KHANDWA","BURHANPUR",0,311,0,0,311
"MADHYA PRADESH","KHANDWA","CHHAIGAON MAKHAN",0,135,0,0,135
"MADHYA PRADESH","KHANDWA","HARSUD",0,707,0,0,707
"MADHYA PRADESH","KHANDWA","KHAKNER",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","KHALWA",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","KHANDWA",0,288,0,0,288
"MADHYA PRADESH","KHANDWA","PANDHANA",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","PUNASA",391,496,0,0,887
"MADHYA PRADESH","KHARGONE","BADWAH",27,2,0,0,29
"MADHYA PRADESH","KHARGONE","BADWANI",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","BHAGWANPURA",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","BHEEKANGAON",1,0,0,0,1
"MADHYA PRADESH","KHARGONE","GOGAWAN",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","JHIRANYA",9,15,0,0,24
"MADHYA PRADESH","KHARGONE","KASRAWAD",2,10,0,0,12
"MADHYA PRADESH","KHARGONE","KHARGONE",4,0,0,0,4
"MADHYA PRADESH","KHARGONE","MAHESHWAR",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","NIWALI",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","PANSEMAL",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","PATEE",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","RAJPUR",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","SEGAON",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","SENDHWA",16,53,0,0,69
"MADHYA PRADESH","KHARGONE","THIKARI",35,26,2,0,63
"MADHYA PRADESH","MANDLA","AMARPUR",7,7,0,0,14
"MADHYA PRADESH","MANDLA","BAJANG",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","BEEJADANDI",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","BICHHIYA",0,0,0,0,0
"MADHYA PRADESH","MANDLA","DINDORI",0,0,0,0,0
"MADHYA PRADESH","MANDLA","GHUGHARI",10,10,0,0,20
"MADHYA PRADESH","MANDLA","KARANJIYA",18,18,0,0,36
"MADHYA PRADESH","MANDLA","MANDLA",0,0,0,0,0
"MADHYA PRADESH","MANDLA","MAWAI",0,0,0,0,0
"MADHYA PRADESH","MANDLA","MEHADWANI",0,0,0,0,0
"MADHYA PRADESH","MANDLA","MOHGAON",0,0,0,0,0
"MADHYA PRADESH","MANDLA","MOWAS",0,0,0,0,0
"MADHYA PRADESH","MANDLA","NAINPUR",0,0,0,0,0
"MADHYA PRADESH","MANDLA","NARAYANGANJ",0,0,0,0,0
"MADHYA PRADESH","MANDLA","SAMNAPUR",0,0,0,0,0
"MADHYA PRADESH","MANDLA","SHAHPURA",0,0,0,0,0
"MADHYA PRADESH","MANDSAUR","BHANPURA",0,29,0,3,32
"MADHYA PRADESH","MANDSAUR","GAROTH",10,84,0,14,108
"MADHYA PRADESH","MANDSAUR","JAWAD",18,102,0,19,139
"MADHYA PRADESH","MANDSAUR","MALHARGARH",1,5,0,0,6
"MADHYA PRADESH","MANDSAUR","MANASA",2,12,0,3,17
"MADHYA PRADESH","MANDSAUR","MANDSAUR",0,5,0,3,8
"MADHYA PRADESH","MANDSAUR","NEEMACH",0,3,0,0,3
"MADHYA PRADESH","MANDSAUR","SITAMAU",1,1,0,0,2
"MADHYA PRADESH","MORENA","AMBAH",0,0,0,0,0
"MADHYA PRADESH","MORENA","JAURA",0,0,0,0,0
"MADHYA PRADESH","MORENA","KAILARAS",0,0,0,0,0
"MADHYA PRADESH","MORENA","KARAHAL",0,0,0,0,0
"MADHYA PRADESH","MORENA","MORENA",0,0,0,0,0
"MADHYA PRADESH","MORENA","PAHARGARH",0,0,0,0,0
"MADHYA PRADESH","MORENA","PAROSA",0,0,0,0,0
"MADHYA PRADESH","MORENA","SABALGARH",0,0,0,0,0
"MADHYA PRADESH","MORENA","SHEOPUR KALAN",0,0,0,0,0
"MADHYA PRADESH","MORENA","VIJAIPUR",0,0,0,0,0
"MADHYA PRADESH","NARSIMHAPUR","BABAICHICHALI",227,227,0,0,454
"MADHYA PRADESH","NARSIMHAPUR","CHANWARPATHA",344,398,0,0,742
"MADHYA PRADESH","NARSIMHAPUR","GOTEGAON",71,71,4,0,146
"MADHYA PRADESH","NARSIMHAPUR","KARELI",683,683,0,0,1366
"MADHYA PRADESH","NARSIMHAPUR","NARSINGHPUR",2552,2552,0,0,5104
"MADHYA PRADESH","NARSIMHAPUR","SAINKHEDA",275,275,0,0,550
"MADHYA PRADESH","PANNA","AJAIGARH",0,4,0,1,5
"MADHYA PRADESH","PANNA","GUNNAUR",0,0,0,0,0
"MADHYA PRADESH","PANNA","PANNA",0,147,0,0,147
"MADHYA PRADESH","PANNA","PAWAI",1,5,0,0,6
"MADHYA PRADESH","PANNA","SHAHNAGAR",0,18,0,0,18
"MADHYA PRADESH","RAIGARH","BAGEECHA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIGARH","CHARGHODA",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","DHARAMJAIGARH",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","DULDHLA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIGARH","JASHPURNAGAR",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","KANSABEL",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","KHARASIYA",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","KUNKURI",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","LALLUNGA",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","NANORA",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","PATTHALGAON",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","PUSAUR",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","RAIGARH",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","SARANGARH",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","SARIYALENDHA",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","TAMNAR",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","TAPKARA",0,0,0,0,0
